cod_municipio,assasinatos_gerais,pop_2021,assasinatos_gerais_100k
4321329,1,3077,32.49918752031199
4321352,7,5483,127.66733540032828
4321402,8,13434,59.55039452136371
4321436,1,11315,8.837825894829871
4321451,1,33766,2.961558964638986
4321477,1,5616,17.806267806267805
4321501,12,39064,30.718820397296742
4321600,17,52632,32.299741602067186
4321709,3,28581,10.49648367796788
4321808,6,23876,25.12983749371754
4321832,4,2669,149.86886474334958
4321857,0,4251,0.0
4321907,10,23852,41.925205433506626
4321956,3,5791,51.80452426178553
4322004,13,29856,43.542336548767416
4322202,2,24068,8.309788931361144
4322400,26,126866,20.494064603597497
4322509,23,66575,34.547502816372514
4322525,2,3515,56.89900426742532
4322533,4,11828,33.818058843422385
4322608,14,71973,19.451738846511887
4322707,2,27099,7.380346138233883
4322806,11,26533,41.45780725888516
4323002,141,256302,55.013226584263876
4323754,2,3092,64.68305304010349
4323804,5,16775,29.806259314456035
5000203,2,15776,12.677484787018255
5000609,8,39826,20.08738010345001
5000856,3,10932,27.442371020856204
5000906,12,9020,133.03769401330376
5001003,10,26069,38.359737619394686
5001102,10,48029,20.820754127714505
5001243,1,12332,8.10898475510866
5001508,1,7266,13.762730525736306
5001904,4,23325,17.14898177920686
5002100,4,24735,16.171417020416413
5002159,6,7838,76.55014034192396
5002209,2,22190,9.013068949977468
5002308,5,11853,42.183413481818945
5002407,7,30593,22.88105122086752
5002605,4,13693,29.21200613452129
5002704,239,906092,26.377012488798048
5002902,1,22002,4.545041359876375
5002951,5,25865,19.331142470520007
5003108,2,6054,33.03600925008259
5003157,21,15352,136.78999478895258
5003207,36,112058,32.1262203501758
5003256,5,21142,23.649607416516886
5003306,11,33459,32.87605726411429
5003454,3,12984,23.10536044362292
5003488,3,11467,26.162030173541467
5003702,94,225495,41.686068427237856
5003751,2,12400,16.129032258064516
5003801,2,19170,10.432968179447053
5003900,1,3059,32.69042170644001
5004304,7,16176,43.27398615232443
5004403,3,7588,39.53610964681075
5004502,1,25162,3.974246880216199
5004601,9,21376,42.10329341317365
5004700,6,23232,25.826446280991735
5004809,2,9243,21.637996321540626
5005004,6,26238,22.8675966155957
5005152,4,6787,58.93620156180934
5005202,1,23689,4.221368567689645
5005400,12,48022,24.988546915996835
5005608,1,28220,3.5435861091424523
5005681,7,18473,37.893141341417206
5005707,8,55689,14.365494083212125
5005806,1,13862,7.213966238638003
5006002,5,22430,22.29157378510923
5006200,4,55224,7.243227582210633
5006259,1,3684,27.14440825190011
5006309,11,42276,26.01949096414041
5006358,5,14404,34.71257983893363
5006606,62,93937,66.0016819783472
5006903,4,17298,23.124060585038734
5007109,2,24966,8.010894816951053
5007208,5,38186,13.093804011941549
5007406,2,19973,10.01351824963701
5007695,5,27221,18.368171632195732
5007703,1,10771,9.28418902608857
5007802,1,6542,15.285845307245491
5007901,11,59245,18.56696767659718
5007935,5,19721,25.353683890269256
5007950,11,11674,94.22648620866883
5008008,2,22269,8.981094795455567
5008305,27,123281,21.901185097460274
5100201,3,26204,11.448633796366966
5100250,16,51959,30.79351026771108
5100300,2,19385,10.317255610007738
5100409,2,12151,16.45955065426714
5100508,17,11473,148.17397367732937
5100607,1,11133,8.982304859426929
5101258,6,16951,35.39614182054156
5101308,16,9502,168.38560303094084
5101407,37,22714,162.8951307563617
5101605,2,8164,24.49779519843214
5101704,9,35307,25.49069589599796
5101803,16,61135,26.1715874703525
5101852,5,6706,74.56009543692215
5101902,13,20140,64.54816285998014
5102504,45,94861,47.437830088234364
5102603,2,16919,11.821029611679178
5102637,11,36143,30.434662313587694
5102678,9,45740,19.676432006996066
5102686,4,7070,56.57708628005658
5102694,7,4728,148.05414551607444
5102702,8,21842,36.6266825382291
5102793,5,10199,49.024414158250806
5102850,3,8749,34.28963310092582
5103007,6,19453,30.843571685601194
5103056,5,12245,40.83299305839118
5103106,5,5681,88.0126738250308
5103205,16,33649,47.54970430027638
5103254,40,39861,100.3487117734126
5103304,15,21008,71.4013709063214
5103353,15,31510,47.60393525864805
5103379,4,20238,19.76479889317126
5103403,178,618124,28.796810995851963
5103452,1,9544,10.477787091366304
5103502,22,22178,99.19740283163496
5103700,3,14522,20.658311527337833
5103858,2,7782,25.700334104343355
5103957,2,3008,66.48936170212765
5104104,18,36130,49.8200941046222
5104203,2,15245,13.119055428009183
5104500,2,2779,71.96833393306945
5104526,1,7920,12.626262626262626
5104542,1,6885,14.524328249818446
5104609,4,13552,29.515938606847698
5104807,17,27807,61.13568525910742
5104906,2,8451,23.665838362323985
5105101,7,35121,19.931095356054783
5105150,24,41101,58.392739836013725
5105176,5,16335,30.609121518212426
5105200,4,11176,35.79098067287044
5105259,22,67620,32.53475303164744
5105507,9,16271,55.31313379632475
5105606,6,16793,35.72917286964807
5105622,10,27941,35.789699724419314
5105903,13,15334,84.77892265553672
5106000,2,5923,33.766672294445385
5106109,2,13104,15.262515262515263
5106158,9,15685,57.37966209754543
5106182,4,6751,59.250481410161456
5106208,4,3805,105.12483574244415
5106216,10,12831,77.9362481490141
5106224,21,46813,44.85933394569884
5106232,6,20563,29.17862179643048
5106240,4,12298,32.525613920962755
5106257,11,20944,52.52100840336134
5106265,4,9363,42.72134999465983
5106273,2,4051,49.37052579609973
5106307,13,22861,56.86540396308123
5106372,4,17446,22.927891780350798
5106422,47,35338,133.00130171486785
5106455,2,2649,75.50018875047188
5106505,10,33315,30.016509079993998
5106653,2,6843,29.226947245360222
5106752,39,45774,85.20120592476079
5106778,6,12685,47.29996058336618
5106802,2,5363,37.292560134253215
5106828,4,12097,33.066049433743906
5106851,1,2877,34.75842891901286
5107040,32,63092,50.71958409941038
5107065,15,17937,83.62602441879913
5107107,3,18846,15.91849729385546
5107156,3,2743,109.3693036820999
5107180,7,10329,67.77035531029141
5107263,4,3155,126.78288431061807
5107305,22,21011,104.70705820760554
5107354,5,5620,88.96797153024912
5107404,3,4771,62.87989939216097
5107602,97,236042,41.094381508375626
5107701,6,17054,35.182361909229506
5107743,3,2633,113.93847322445879
5107776,6,8460,70.92198581560284
5107800,3,16999,17.648096946879228
5107859,5,11843,42.21903233977877
5107875,5,26688,18.735011990407674
5107883,2,1678,119.18951132300357
5107909,57,146005,39.03975891236602
5107925,39,92769,42.039905571904406
5107941,3,9429,31.81673560292714
5107958,25,105711,23.649383697060856
5108006,4,14046,28.47785846504343
5108055,3,9473,31.66895386889053
5108204,2,3547,56.385678037778405
5108303,6,3490,171.91977077363896
5108402,93,287526,32.344900982867635
5108501,1,11402,8.770391159445712
5108600,13,26496,49.06400966183575
5108808,2,4464,44.80286738351254
5108857,2,3304,60.53268765133172
5108907,8,8850,90.3954802259887
5108956,4,9277,43.11738708634257
5200050,11,8958,122.79526680062514
5200100,5,20461,24.43673329749279
5200134,5,22546,22.176882817351192
5200159,1,2516,39.7456279809221
5200175,3,5793,51.78663904712584
5200258,91,217698,41.80102711095187
5200308,10,28010,35.701535166012135
5200555,4,6605,60.56018168054504
5200605,6,7688,78.04370447450572
5200803,1,8705,11.487650775416427
5200829,1,3845,26.00780234070221
5200852,3,6164,48.66969500324465
5201108,143,391772,36.50082190661916
5201306,6,21981,27.296301351166917
5201405,289,590146,48.97093261667452
5201603,2,3486,57.37234652897303
5201702,5,20273,24.663345336161395
5201801,5,10496,47.63719512195122
5202155,4,7783,51.39406398560966
5202353,2,2536,78.86435331230284
5202502,9,10110,89.02077151335311
5202809,2,2409,83.02200083022001
5203104,5,5280,94.6969696969697
5203302,8,30492,26.23638987275351
5203401,1,8869,11.275228323373549
5203500,23,25648,89.6756082345602
5203559,2,9919,20.163322915616494
5203575,2,4493,44.51368795904741
5203609,3,3746,80.0854244527496
5203807,5,5797,86.25150940141452
5203906,9,9484,94.89666807254324
5203939,1,2476,40.38772213247173
5204003,7,8046,86.99975142928163
5204250,2,8031,24.903498941601296
5204300,3,16270,18.43884449907806
5204409,7,19107,36.63578793112472
5204508,48,93196,51.50435641014636
5204557,2,3848,51.975051975051976
5204656,1,3632,27.53303964757709
5204706,5,12764,39.17267314321529
5204805,4,7738,51.69294391315585
5204854,3,7940,37.78337531486146
5204904,5,20007,24.991253061428502
5204953,2,1830,109.2896174863388
5205000,6,10186,58.90437855880621
5205109,28,110983,25.229089139778164
5205406,6,22306,26.898592307002602
5205455,2,8703,22.98058140870964
5205471,4,10486,38.14609956131986
5205497,50,72890,68.5965152970229
5205513,19,20504,92.66484588373001
5205521,3,3360,89.28571428571429
5205802,3,11169,26.86005909213
5205901,4,9869,40.53095551727632
5206206,39,60210,64.77329347284504
5206305,1,2964,33.738191632928476
5206404,7,17044,41.07017132128608
5206602,2,2837,70.49700387733522
5207105,1,2479,40.338846308995564
5207253,4,7247,55.195253208224095
5207352,2,3688,54.229934924078094
5207402,2,12467,16.042351808775166
5207535,1,6576,15.206812652068127
5207808,2,13449,14.87099412595732
5207907,8,17005,47.04498676859747
5208004,50,123684,40.425600724426765
5208152,2,3880,51.54639175257732
5208400,10,11224,89.09479686386315
5208608,18,71075,25.3253605346465
5208707,656,1536097,42.705636427907876
5208806,34,45296,75.06181561285764
5208905,4,22381,17.8723023993566
5209101,12,34202,35.08566750482428
5209150,3,5988,50.100200400801604
5209200,6,14207,42.23270218906173
5209408,1,3846,26.001040041601666
5209606,4,3733,107.15242432360031
5209705,27,22124,122.03941421081178
5209903,2,14082,14.202528049992898
5209937,6,6235,96.23095429029671
5209952,4,15787,25.337302844112244
5210000,26,53259,48.818040143449934
5210109,10,27174,36.79988224037683
5210208,6,31499,19.04822375313502
5210406,8,43622,18.339370042639036
5210562,1,4685,21.34471718249733
5210604,1,5206,19.208605455243948
5210901,10,23421,42.69672516118014
5211008,5,4685,106.72358591248666
5211206,7,25681,27.257505548849345
5211305,5,7259,68.88001102080176
5211503,53,105809,50.09025697246926
5211701,1,6025,16.597510373443985
5211800,29,51338,56.48837118703494
5211909,28,102065,27.433498260912163
5212105,4,7402,54.03944879762226
5212204,5,18371,27.216809101300964
5212303,3,7651,39.21056071101817
5212501,96,211508,45.388354104809274
5212600,2,2363,84.63817181548879
5212709,3,9081,33.03600925008259
5212808,3,9363,32.04101249599487
5212907,3,2250,133.33333333333334
5213004,6,14327,41.87896977734348
5213087,6,28793,20.83839822179002
5213103,17,68154,24.94351028552983
5213707,1,8047,12.426991425375917
5213756,4,13672,29.256875365710943
5213806,14,46548,30.076480192489473
5214002,11,15870,69.31316950220543
5214408,6,9260,64.79481641468682
5214507,18,30395,59.22026649119921
5214606,19,46730,40.65910549967901
5214838,9,12945,69.52491309385863
5214861,3,8112,36.98224852071006
5214903,3,3236,92.7070457354759
5215009,3,10018,29.946097025354362
5215207,1,2843,35.1741118536757
5215231,40,117703,33.98384068375488
5215256,2,4544,44.014084507042256
5215306,1,15725,6.359300476947536
5215405,2,3723,53.72011818426
5215603,11,34430,31.94888178913738
5215702,13,29392,44.229722373434946
5215900,2,3582,55.83472920156337
5216007,3,2603,115.2516327314637
5216304,4,10140,39.447731755424066
5216403,6,10980,54.6448087431694
5216452,1,3143,31.81673560292714
5216809,1,10261,9.745638826625084
5216908,0,2194,0.0
5217104,19,24548,77.39938080495357
5217302,15,25064,59.84679221193744
5217401,7,31686,22.091775547560438
5217609,57,90640,62.886142983230364
5217708,13,17860,72.78835386338186
5218003,13,45633,28.488155501501108
5218052,2,3931,50.877639277537526
5218102,7,4022,174.042764793635
5218300,11,37414,29.40075907414337
5218391,3,3203,93.66219169528567
5218508,19,50701,37.47460602354983
5218607,5,10940,45.703839122486286
5218706,1,4817,20.75980900975711
5218805,62,241518,25.670964482978494
5219100,7,6634,105.51703346397348
5219258,2,5523,36.21220351258374
5219308,21,38808,54.112554112554115
5219407,4,8935,44.76776720761052
5219605,2,3280,60.97560975609756
5219704,3,8562,35.0385423966363
5219753,33,75829,43.51897031478722
5219902,3,6267,47.86979415988511
5220009,4,14085,28.399006034788783
5220058,2,1345,148.6988847583643
5220108,16,34157,46.8425212987089
5220157,1,5215,19.175455417066157
5220207,15,21920,68.43065693430657
5220264,10,4082,244.9779519843214
5220280,1,2037,49.09180166912126
5220405,3,20985,14.295925661186562
5220454,69,118451,58.25193539944787
5220603,10,20816,48.039969254419674
5220686,3,6879,43.61098996947231
5221007,1,3521,28.401022436807725
5221197,7,8186,85.51184949914489
5221403,94,129823,72.40627623764664
5221502,2,4564,43.821209465381244
5221551,2,5365,37.27865796831314
5221601,21,40840,51.420176297747304
5221700,10,13818,72.36937328122738
5221858,66,172135,38.34199901240306
5221908,1,3838,26.055237102657635
5222005,5,13977,35.773055734420836
5222203,4,6312,63.371356147021544
5300108,685,3055149,22.42116505610692
