cod_municipio,lixo_total,familias_cadastradas,lixo_porcentagem
352900,73339,76312.0,0.9610415137855121
351910,6436,6697.0,0.9610273256682097
350620,1479,1539.0,0.9610136452241715
330100,312347,325025.0,0.9609937697100223
354460,2948,3068.0,0.9608865710560626
354910,22842,23773.0,0.9608379253775291
420580,6566,6834.0,0.9607843137254902
314760,6517,6783.0,0.9607843137254902
314710,28835,30012.0,0.9607823537251766
355535,1934,2013.0,0.9607550919026329
351410,10034,10444.0,0.9607430103408656
313620,20770,21619.0,0.9607289883898422
313720,23457,24417.0,0.9606831306057255
311535,3238,3371.0,0.9605458320973005
412490,4721,4915.0,0.960528992878942
354660,13128,13668.0,0.9604916593503073
311730,16694,17381.0,0.9604740808929291
411570,27894,29042.0,0.9604710419392604
316720,83637,87082.0,0.9604395856778668
411420,15012,15631.0,0.9603992067046254
430510,101611,105815.0,0.9602702830411567
421560,362,377.0,0.9602122015915119
430680,4294,4472.0,0.9601967799642218
353660,5032,5241.0,0.9601221141003625
410345,9760,10166.0,0.9600629549478654
421890,3810,3969.0,0.9599395313681028
354190,5673,5910.0,0.9598984771573604
350330,53334,55563.0,0.9598833756276659
330414,104017,108370.0,0.9598320568422996
351070,5514,5745.0,0.9597911227154047
354490,2981,3106.0,0.9597553122987765
320440,5580,5814.0,0.9597523219814241
353770,2288,2384.0,0.959731543624161
353400,2073,2160.0,0.9597222222222223
412260,4834,5037.0,0.9596982330752432
432270,8329,8679.0,0.9596727733609863
312710,27019,28155.0,0.9596519268335997
311120,26248,27352.0,0.9596373208540508
350650,32708,34084.0,0.959629151508039
500100,14246,14846.0,0.95958507342045
352230,59826,62347.0,0.9595650151571046
420910,134000,139657.0,0.9594936165032902
313670,207780,216571.0,0.9594082310189268
351720,5764,6008.0,0.9593874833555259
353310,1485,1548.0,0.9593023255813954
312110,3504,3653.0,0.9592116068984397
355600,4859,5066.0,0.9591393604421634
354560,7808,8141.0,0.9590959341604226
411480,19460,20291.0,0.9590458824109211
352720,38770,40427.0,0.9590125411235065
410220,1965,2049.0,0.95900439238653
421180,1449,1511.0,0.9589675711449371
330510,207790,216705.0,0.9588611245702683
510790,71620,74694.0,0.9588454226577771
521150,51737,53958.0,0.9588383557581823
312290,3420,3567.0,0.95878889823381
314790,43344,45208.0,0.9587683595823748
411520,130824,136452.0,0.9587547269369449
431410,71097,74167.0,0.9586069276093141
410430,48489,50589.0,0.95848899958489
316930,34963,36478.0,0.9584681177696146
431560,94413,98508.0,0.9584297722012426
280400,14800,15443.0,0.9583630123680632
170210,97778,102027.0,0.9583541611534202
522119,7225,7539.0,0.9583499137816687
431900,3819,3985.0,0.9583437892095358
355540,50739,52949.0,0.9582617235452983
312080,10648,11113.0,0.9581571132907406
261160,916166,956417.0,0.9579148007615925
352320,25868,27006.0,0.9578612160260683
260775,21836,22799.0,0.9577613053204088
411890,5328,5564.0,0.9575844716031632
315250,55237,57685.0,0.9575626245991159
231150,20419,21324.0,0.9575595573063215
521310,40156,41936.0,0.9575543685616177
315180,64813,67686.0,0.9575539993499395
351650,1376,1437.0,0.9575504523312457
351730,3784,3952.0,0.9574898785425101
354140,70609,73746.0,0.9574620996393025
354650,3196,3338.0,0.957459556620731
411350,10620,11092.0,0.9574468085106383
350690,5445,5688.0,0.9572784810126582
353870,112578,117615.0,0.9571738298686392
250320,52835,55199.0,0.9571731371945144
421120,4067,4249.0,0.957166392092257
420240,58833,61466.0,0.9571633097972863
522010,16890,17647.0,0.9571031903439678
352770,3456,3611.0,0.9570756023262255
510704,41372,43231.0,0.956998450186209
410320,3360,3511.0,0.9569923098832241
352680,12235,12785.0,0.9569808369182636
330430,46581,48676.0,0.9569603089818391
310950,6542,6837.0,0.9568524206523329
353205,1726,1804.0,0.9567627494456763
352980,5464,5711.0,0.9567501313255121
240440,9776,10218.0,0.9567430025445293
310690,9291,9712.0,0.9566515650741351
316910,3727,3896.0,0.9566221765913757
355080,3615,3779.0,0.9566022757343212
354105,4491,4695.0,0.9565495207667731
330620,18283,19114.0,0.9565240138118657
330160,6329,6617.0,0.9564757442949977
353390,24176,25277.0,0.9564426158167504
421810,2150,2248.0,0.9564056939501779
353580,9098,9514.0,0.9562749632121085
353910,11904,12449.0,0.956221383243634
313420,56408,58991.0,0.9562136597108033
420285,567,593.0,0.9561551433389545
351470,4542,4751.0,0.9560092612081666
432040,3216,3364.0,0.9560047562425684
421390,586,613.0,0.9559543230016313
421020,1474,1542.0,0.9559014267185474
310460,6240,6528.0,0.9558823529411765
520390,4304,4503.0,0.9558072396180324
412190,11354,11879.0,0.9558043606364172
352880,6162,6447.0,0.955793392275477
355300,5246,5489.0,0.9557296411003826
522205,5729,5995.0,0.9556296914095079
521300,6612,6919.0,0.9556294262176616
312070,3180,3328.0,0.9555288461538461
412033,3263,3415.0,0.9554904831625183
411560,6844,7163.0,0.9554655870445344
351950,6093,6377.0,0.9554649521718677
351495,836,875.0,0.9554285714285714
280690,3684,3856.0,0.9553941908713693
354070,15309,16024.0,0.9553794308537195
350410,41687,43634.0,0.9553788330201219
421350,6326,6622.0,0.9553005134400483
310970,4103,4295.0,0.9552968568102445
350850,32068,33570.0,0.9552576705391719
411380,4077,4268.0,0.9552483598875351
310600,5036,5272.0,0.9552352048558422
260350,22782,23850.0,0.9552201257861636
354390,57973,60693.0,0.9551842881386651
352860,4282,4483.0,0.9551639527102387
320332,31632,33117.0,0.955158981791829
352540,2065,2162.0,0.9551341350601296
350180,3704,3878.0,0.9551315110881898
350740,6025,6309.0,0.9549849421461404
411130,2607,2730.0,0.954945054945055
313840,29638,31038.0,0.95489400090212
520993,4422,4631.0,0.9548693586698337
510792,38824,40660.0,0.9548450565666503
421770,9346,9788.0,0.9548426644871271
412350,11247,11779.0,0.9548348756261142
280650,4205,4404.0,0.9548138056312443
312470,1627,1704.0,0.95481220657277
310740,25289,26486.0,0.9548063127690101
350055,3548,3716.0,0.9547900968783638
314120,2405,2519.0,0.9547439460103215
411790,11305,11842.0,0.9546529302482689
355370,21216,22224.0,0.9546436285097192
354330,37472,39253.0,0.9546276717703106
353880,11227,11761.0,0.954595697644758
420930,68195,71440.0,0.9545772676371781
412810,47910,50190.0,0.9545726240286909
411820,61365,64288.0,0.9545327277252365
315150,16138,16907.0,0.9545158809960371
431100,15834,16589.0,0.9544879136777382
430270,12212,12796.0,0.9543607377305408
421480,11906,12476.0,0.9543122795767874
330575,26546,27817.0,0.9543085163748787
410347,2694,2823.0,0.9543039319872476
240450,15284,16017.0,0.9542361241181245
310840,8084,8472.0,0.9542020774315392
355710,38224,40061.0,0.9541449289833005
520860,34135,35778.0,0.9540779249818324
320260,5169,5418.0,0.9540420819490587
314930,23305,24428.0,0.9540281644015065
351890,2988,3132.0,0.9540229885057471
352590,48410,50745.0,0.953985614346241
510130,5948,6235.0,0.9539695268644748
352180,10291,10789.0,0.9538418759847993
352050,49785,52195.0,0.9538269949228854
330440,12019,12602.0,0.9537375019838121
350630,6689,7014.0,0.9536641003706872
351700,5021,5265.0,0.953656220322887
352420,3099,3250.0,0.9535384615384616
316440,2995,3141.0,0.9535179879019421
330380,29855,31311.0,0.9534987704001788
412610,2928,3071.0,0.9534353630739173
353470,34576,36266.0,0.9533998786742404
412640,3435,3603.0,0.9533721898417985
432255,368,386.0,0.9533678756476683
350960,27490,28836.0,0.9533222360937716
520350,11444,12005.0,0.9532694710537276
350950,380941,399619.0,0.9532604806077789
421290,4078,4278.0,0.9532491818606825
351120,2751,2886.0,0.9532224532224532
411095,8493,8910.0,0.9531986531986532
351710,2831,2970.0,0.9531986531986532
421660,46971,49278.0,0.9531839766224278
350450,27521,28874.0,0.9531412343284615
521630,6140,6442.0,0.9531201490220429
431440,139656,146533.0,0.9530685920577617
521090,11258,11813.0,0.9530178616778125
352360,5781,6066.0,0.9530168150346192
412530,2431,2551.0,0.9529596236769894
421580,18273,19175.0,0.9529595827900913
314980,7657,8035.0,0.9529558182949596
420230,22659,23778.0,0.9529396921524098
354680,23972,25156.0,0.9529336937509938
316557,4364,4580.0,0.9528384279475982
330385,17724,18603.0,0.9527495565231414
354280,2984,3132.0,0.9527458492975734
355320,2071,2174.0,0.952621895124195
353610,2953,3100.0,0.9525806451612904
354980,135124,141851.0,0.9525769998096595
510340,363508,381612.0,0.9525591438424368
430480,2167,2275.0,0.9525274725274725
316670,5685,5969.0,0.9524208410118948
314920,2034,2136.0,0.952247191011236
350925,16516,17345.0,0.952205246468723
320240,65125,68405.0,0.9520502887215847
313190,16562,17397.0,0.9520032189457952
354540,4678,4914.0,0.951973951973952
316310,2814,2956.0,0.9519621109607578
261070,271797,285524.0,0.9519234810383715
353050,19520,20506.0,0.9519165122403199
355620,19035,19999.0,0.9517975898794939
312770,164062,172380.0,0.9517461422438798
350320,65224,68531.0,0.9517444660080839
270470,41687,43802.0,0.9517145335829414
270430,592692,622895.0,0.9515118920524326
312830,9752,10249.0,0.9515074641428432
311780,5391,5666.0,0.9514648782209671
354900,1332,1400.0,0.9514285714285714
270375,13787,14491.0,0.9514181215927128
330610,40995,43090.0,0.9513808308192157
353282,6137,6451.0,0.9513253759107115
240950,3783,3977.0,0.9512195121951219
411910,3879,4078.0,0.9512015693967631
352270,7543,7930.0,0.9511979823455233
410660,13330,14016.0,0.9510559360730594
352290,5790,6088.0,0.9510512483574245
500380,12849,13511.0,0.9510028865368959
420960,4032,4240.0,0.9509433962264151
350010,8702,9152.0,0.9508304195804196
412370,4022,4230.0,0.9508274231678487
500450,7008,7371.0,0.9507529507529507
430676,21256,22358.0,0.9507111548439038
420330,3914,4117.0,0.9506922516395434
412800,15044,15825.0,0.9506477093206951
330370,23079,24280.0,0.9505354200988468
353460,12076,12705.0,0.9504919323101141
354060,15489,16296.0,0.9504786450662739
355560,3992,4200.0,0.9504761904761905
421060,2666,2805.0,0.950445632798574
432120,13223,13913.0,0.9504060950190469
412830,1186,1248.0,0.9503205128205128
350280,71958,75724.0,0.9502667582272463
412600,6056,6373.0,0.9502589047544328
411745,2693,2834.0,0.9502470007057163
314450,5214,5487.0,0.9502460360852925
352585,1374,1446.0,0.950207468879668
330015,6564,6908.0,0.9502026635784597
521550,6109,6430.0,0.9500777604976672
320200,4756,5006.0,0.9500599280862965
280380,3665,3858.0,0.949974079834111
320280,31756,33429.0,0.9499536330730802
352960,2646,2786.0,0.949748743718593
430630,1492,1571.0,0.9497135582431572
350140,2530,2664.0,0.9496996996996997
293070,121612,128056.0,0.9496782657587306
421470,1353,1425.0,0.9494736842105264
430490,1557,1640.0,0.949390243902439
350600,126973,133744.0,0.9493734298361048
353350,16273,17141.0,0.9493611807945861
313100,4685,4935.0,0.9493414387031408
312130,4223,4449.0,0.9492020678804226
270915,32859,34619.0,0.9491608654207228
430550,1344,1416.0,0.9491525423728814
431600,6598,6952.0,0.9490794016110472
355695,950,1001.0,0.949050949050949
412650,5886,6202.0,0.9490486939696872
314600,6347,6688.0,0.9490131578947368
432130,10101,10645.0,0.9488961953969
412410,23064,24312.0,0.9486673247778875
312500,3856,4065.0,0.9485854858548586
351840,35946,37895.0,0.9485684127193561
251080,76069,80194.0,0.9485622365763025
314540,1491,1572.0,0.9484732824427481
411270,7023,7405.0,0.9484132343011479
352850,50171,52905.0,0.948322464795388
351850,5447,5744.0,0.9482938718662952
310400,45615,48108.0,0.9481790970316787
351900,4583,4834.0,0.9480761274306992
313115,10096,10649.0,0.9480702413372147
313530,2023,2134.0,0.9479850046860356
431780,7517,7930.0,0.9479192938209332
510760,164030,173052.0,0.9478653815038255
316190,9394,9911.0,0.9478357380688124
351510,52162,55034.0,0.9478140785696115
431300,1017,1073.0,0.9478098788443616
352480,16809,17735.0,0.9477868621370172
430660,19113,20167.0,0.9477364010512223
313980,5310,5603.0,0.9477065857576299
314810,38252,40366.0,0.9476291928851013
317070,29585,31221.0,0.9475993722174177
432170,5488,5792.0,0.9475138121546961
521870,2509,2648.0,0.9475075528700906
353970,2466,2603.0,0.9473684210526315
430543,3775,3985.0,0.9473023839397742
354320,3481,3675.0,0.9472108843537415
350480,3427,3618.0,0.947208402432283
412660,10180,10748.0,0.9471529586899888
500740,16609,17536.0,0.9471373175182481
351620,91526,96638.0,0.9471015542540202
315670,59605,62935.0,0.9470882656709303
250790,9002,9505.0,0.9470804839558127
412040,2483,2622.0,0.9469870327993898
352530,44515,47007.0,0.9469866190141893
350420,4266,4505.0,0.9469478357380688
431390,9646,10187.0,0.946893099047806
350790,7773,8209.0,0.9468875624314776
421125,1408,1487.0,0.9468728984532616
230970,55098,58194.0,0.9467986390349521
355645,13795,14573.0,0.9466136004940644
315970,1967,2078.0,0.9465832531280077
280610,9953,10516.0,0.946462533282617
411360,2702,2855.0,0.9464098073555166
353410,1923,2032.0,0.9463582677165354
314800,42505,44918.0,0.9462798877955385
315410,8291,8762.0,0.9462451495092444
411370,210127,222084.0,0.9461600115271699
410170,10335,10924.0,0.9460820212376418
310410,3754,3968.0,0.9460685483870968
520850,3304,3493.0,0.9458917835671342
240820,22013,23274.0,0.945819369253244
355460,1745,1845.0,0.94579945799458
351010,1448,1531.0,0.94578706727629
312450,4828,5105.0,0.945739471106758
353860,10209,10795.0,0.945715609078277
354130,21978,23241.0,0.9456563831160449
410425,13346,14113.0,0.9456529440940976
313880,7944,8401.0,0.9456017140816569
291210,27098,28660.0,0.9454989532449407
410690,511172,540640.0,0.9454942290618527
430860,4093,4329.0,0.9454839454839454
310590,15326,16210.0,0.9454657618753856
420519,1108,1172.0,0.9453924914675768
355610,7340,7764.0,0.9453889747552808
421400,2335,2470.0,0.9453441295546559
432110,7903,8360.0,0.945334928229665
421930,11947,12638.0,0.9453236271561956
350200,2019,2136.0,0.9452247191011236
353250,5004,5294.0,0.9452210049112203
352430,33704,35659.0,0.9451751311029474
510665,6059,6411.0,0.9450943690531898
291710,19688,20832.0,0.945084485407066
431337,14816,15679.0,0.9449582243765546
350970,14703,15560.0,0.9449228791773779
351540,9725,10294.0,0.9447250825723723
521971,2714,2873.0,0.9446571528019492
260680,113440,120112.0,0.9444518449447182
314435,6457,6837.0,0.9444200672809712
352160,3432,3634.0,0.9444138690148597
354010,1204,1275.0,0.9443137254901961
431647,1050,1112.0,0.9442446043165468
510787,12401,13136.0,0.9440468940316687
353810,4384,4644.0,0.9440137812230835
431060,20297,21502.0,0.943958701516138
310350,49315,52245.0,0.9439180782850034
314650,2977,3154.0,0.9438807863031071
310430,6101,6464.0,0.9438428217821783
430697,1815,1923.0,0.9438377535101404
352885,1326,1405.0,0.9437722419928826
432285,453,480.0,0.94375
432210,1493,1582.0,0.9437420986093552
430520,4605,4880.0,0.9436475409836066
260410,294925,312541.0,0.943636194931225
353560,8509,9019.0,0.9434527109435635
431290,1251,1326.0,0.9434389140271493
350510,4470,4738.0,0.9434360489658083
421003,1567,1661.0,0.9434075857916917
351940,4016,4257.0,0.9433873619920131
315590,4562,4836.0,0.9433416046319272
355060,25480,27011.0,0.9433193883973197
311320,10983,11644.0,0.9432325661284782
316070,21274,22555.0,0.9432054976723565
353620,10849,11504.0,0.9430632823365785
280680,10145,10758.0,0.943019148540621
431870,86887,92138.0,0.9430093989450606
522160,22279,23627.0,0.9429466288568163
316210,19891,21095.0,0.9429248637117801
314240,3799,4029.0,0.9429138744105237
351130,4145,4396.0,0.9429026387625113
355030,5140289,5451605.0,0.9428946154389395
431350,17479,18538.0,0.942874096450534
421000,2077,2203.0,0.9428052655469814
350030,13966,14814.0,0.9427568516268395
354790,3310,3511.0,0.9427513528909143
350990,7948,8431.0,0.9427114221326058
330400,14409,15285.0,0.9426889106967615
270890,12052,12785.0,0.9426671881110676
355110,3580,3798.0,0.9426013691416535
353140,11380,12074.0,0.9425211197614709
421870,19676,20876.0,0.9425177237018586
412450,1835,1947.0,0.9424756034925527
411845,2244,2381.0,0.9424611507769844
351670,22758,24148.0,0.9424382971674673
350100,9815,10415.0,0.942390782525204
313160,5002,5308.0,0.942351168048229
355670,16297,17294.0,0.9423499479588296
350160,46998,49875.0,0.9423157894736842
270770,82670,87732.0,0.9423015547348744
354150,10431,11070.0,0.9422764227642276
351600,4833,5130.0,0.9421052631578948
411550,2418,2567.0,0.941955590183093
421720,7658,8130.0,0.9419434194341944
330230,7005,7437.0,0.9419120613150463
520995,8992,9547.0,0.9418665549387242
354930,1276,1355.0,0.9416974169741698
316470,26435,28073.0,0.9416521212552987
530010,958008,1017376.0,0.9416459598024722
354380,1901,2019.0,0.9415552253590886
521580,1962,2084.0,0.9414587332053743
355380,10900,11578.0,0.9414406633269995
353280,2619,2782.0,0.9414090582314881
280700,4125,4382.0,0.9413509812870835
291072,102406,108788.0,0.941335441408979
320030,6250,6640.0,0.9412650602409639
430400,3733,3966.0,0.9412506303580433
353780,25736,27343.0,0.941228102256519
280480,181875,193267.0,0.9410556380551258
420985,1373,1459.0,0.9410555174777244
353700,8043,8547.0,0.941031941031941
412270,3750,3985.0,0.9410288582183187
314340,9603,10205.0,0.9410093091621754
410775,5867,6235.0,0.9409783480352847
330280,11205,11908.0,0.9409640577762849
353730,18759,19936.0,0.9409610754414125
352020,6359,6758.0,0.9409588635691033
354640,14422,15328.0,0.9408924843423799
355580,4311,4582.0,0.9408555216062855
355330,11182,11886.0,0.9407706545515733
353900,2651,2818.0,0.9407381121362669
411721,3393,3607.0,0.9406709176601054
350670,6722,7146.0,0.9406661069129583
350880,5939,6314.0,0.9406081723154894
350080,2411,2564.0,0.9403276131045242
410725,4123,4385.0,0.9402508551881414
353590,2675,2845.0,0.9402460456942003
350315,2200,2340.0,0.9401709401709402
431680,35900,38189.0,0.9400612741889026
353300,7946,8453.0,0.9400212942150715
311240,4097,4359.0,0.9398944712089929
240710,69841,74311.0,0.9398473980971862
355500,26105,27776.0,0.9398401497695853
320405,19234,20466.0,0.9398025994332063
412050,4957,5275.0,0.9397156398104265
315630,4224,4495.0,0.9397107897664071
412180,5937,6318.0,0.939696106362773
412320,2506,2667.0,0.9396325459317585
431053,2428,2584.0,0.9396284829721362
430675,793,844.0,0.9395734597156398
