cod_municipio,doencas_infecciosas,populacao,doencas_infecciosas_100k
4318309,103,62147,165.73607736495728
4318408,131,24412,536.6213337702769
4318432,2,2543,78.64726700747148
4318507,19,27721,68.54009595613434
4318606,11,6922,158.91360878358856
4318705,438,238648,183.53390767993028
4318804,18,43540,41.341295360587964
4318903,28,33293,84.1017631333914
4319000,8,21658,36.93785206390248
4319307,8,5720,139.86013986013987
4319406,5,16148,30.963586821897447
4319505,43,25959,165.64582611040487
4319604,5,23555,21.226915729144554
4319901,169,80037,211.1523420418057
4320008,216,141808,152.31862800406182
4320107,16,24763,64.61252675362437
4320206,4,10713,37.33781387099785
4320305,9,5107,176.22870569806148
4320354,4,5609,71.31395970761277
4320404,2,17795,11.2391121101433
4320453,1,1924,51.975051975051976
4320602,2,3631,55.0812448361333
4320701,5,15005,33.32222592469177
4320800,55,31035,177.2192685677461
4320909,26,24552,105.89768654284784
4321006,5,10577,47.272383473574735
4321105,6,17332,34.618047542118624
4321204,63,57584,109.40539038621839
4321303,78,26885,290.1246047982146
4321402,61,13434,454.07175822539824
4321436,2,11315,17.675651789659742
4321451,20,33766,59.23117929277972
4321501,97,39064,248.31046487814868
4321600,153,52632,290.69767441860466
4321634,1,2643,37.835792659856224
4321709,12,28581,41.98593471187152
4321808,21,23876,87.95443122801139
4321832,1,2669,37.467216185837394
4321907,61,23852,255.7437531443904
4321956,1,5791,17.26817475392851
4322004,19,29856,63.63879957127545
4322103,2,5644,35.43586109142452
4322152,2,4577,43.69674459252786
4322202,7,24068,29.084261259764002
4322301,6,7810,76.82458386683739
4322400,134,126866,105.62325603392556
4322509,152,66575,228.31393165602702
4322533,6,11828,50.72708826513358
4322608,77,71973,106.98456365581536
4322707,7,27099,25.831211483818592
4322806,13,26533,48.99559039686428
4323002,240,256302,93.63953461151299
4323705,1,2855,35.02626970227671
4323804,1,16775,5.961251862891207
5000252,1,5417,18.460402436773123
5000609,28,39826,70.30583036207503
5000708,14,25237,55.47410548004914
5000856,3,10932,27.442371020856204
5000906,4,9020,44.34589800443459
5001003,18,26069,69.04752771491043
5001102,119,48029,247.76697411980263
5001243,2,12332,16.21796951021732
5001508,1,7266,13.762730525736306
5001904,16,23325,68.59592711682744
5002159,5,7838,63.79178361826997
5002209,4,22190,18.026137899954936
5002308,2,11853,16.873365392727578
5002407,7,30593,22.88105122086752
5002605,3,13693,21.909004600890967
5002704,2157,906092,238.05529681312714
5002803,3,6182,48.52798447104497
5002902,22,22002,99.99090991728026
5002951,11,25865,42.52851343514401
5003157,4,15352,26.05523710265763
5003207,375,112058,334.6481286476646
5003256,21,21142,99.32835114937092
5003306,29,33459,86.67324187811948
5003488,3,11467,26.162030173541467
5003702,476,225495,211.0911550145236
5003751,3,12400,24.193548387096776
5003801,21,19170,109.54616588419405
5003900,2,3059,65.38084341288003
5004007,3,9950,30.150753768844222
5004106,2,9824,20.35830618892508
5004304,5,16176,30.909990108803164
5004403,2,7588,26.35740643120717
5004502,6,25162,23.845481281297193
5004601,5,21376,23.39071856287425
5004700,6,23232,25.826446280991735
5004908,2,7265,27.52924982794219
5005004,17,26238,64.79152374418783
5005152,3,6787,44.20215117135701
5005202,8,23689,33.77094854151716
5005400,13,48022,27.070925825663238
5005608,5,28220,17.71793054571226
5005681,1,18473,5.413305905916744
5005707,65,55689,116.71963942609851
5006002,1,22430,4.458314757021846
5006200,56,55224,101.40518615094888
5006259,1,3684,27.14440825190011
5006275,1,5654,17.686593562079942
5006309,75,42276,177.40562021004826
5006408,3,7621,39.36491274111009
5006606,144,93937,153.2942291109999
5006903,8,17298,46.24812117007746
5007208,13,38186,34.04389043104803
5007406,10,19973,50.06759124818505
5007695,7,27221,25.715440285074024
5007703,1,10771,9.28418902608857
5007802,2,6542,30.57169061449098
5007901,19,59245,32.07021689594058
5007935,3,19721,15.212210334161554
5007950,2,11674,17.132088401576155
5008008,4,22269,17.96218959091113
5008305,142,123281,115.18401051256885
5008404,5,6109,81.8464560484531
5100201,48,26204,183.17814074187146
5100250,79,51959,152.04295694682344
5100300,2,19385,10.317255610007738
5100409,11,12151,90.52752859846926
5100508,2,11473,17.43223219733287
5100607,4,11133,35.929219437707715
5100805,3,10283,29.1743654575513
5101258,2,16951,11.79871394018052
5101308,5,9502,52.62050094716902
5101407,4,22714,17.610284406093157
5101704,8,35307,22.65839635199819
5101803,318,61135,520.160300973256
5101852,1,6706,14.912019087384433
5101902,3,20140,14.895729890764649
5102504,277,94861,292.0061985431315
5102603,3,16919,17.731544417518766
5102637,14,36143,38.735024762747976
5102678,77,45740,168.34280717096632
5102702,11,21842,50.36168849006502
5103007,12,19453,61.68714337120238
5103205,58,33649,172.3676780885019
5103304,2,21008,9.52018278750952
5103353,14,31510,44.430339574738184
5103403,2825,618124,457.0280396813584
5103502,4,22178,18.03589142393363
5103601,2,8159,24.512807942149774
5103700,1,14522,6.886103842445944
5103858,5,7782,64.2508352608584
5103908,2,5592,35.7653791130186
5104104,14,36130,38.74896208137282
5104203,9,15245,59.03574942604132
5104500,1,2779,35.98416696653472
5104526,2,7920,25.252525252525253
5104807,28,27807,100.69406983852986
5104906,2,8451,23.665838362323985
5105002,2,8582,23.304591004427873
5105101,12,35121,34.16759203895106
5105150,72,41101,175.17821950804117
5105176,3,16335,18.365472910927455
5105259,40,67620,59.15409642117716
5105507,14,16271,86.04265257206072
5105580,1,10301,9.707795359673819
5105606,2,16793,11.90972428988269
5105622,17,27941,60.84248953151283
5105903,7,15334,45.650189122212076
5106000,3,5923,50.65000844166807
5106109,3,13104,22.893772893772894
5106158,2,15685,12.75103602167676
5106216,2,12831,15.587249629802821
5106224,98,46813,209.34355841326126
5106232,6,20563,29.17862179643048
5106240,2,12298,16.26280696048138
5106257,5,20944,23.87318563789152
5106299,2,11244,17.787264318747777
5106307,22,22861,96.2337605529067
5106372,14,17446,80.24762123122778
5106422,44,35338,124.51185692455714
5106505,25,33315,75.041272699985
5106653,1,6843,14.613473622680111
5106752,98,45774,214.0953379647835
5106802,4,5363,74.58512026850643
5106828,7,12097,57.86558650905183
5106851,1,2877,34.758428919012864
5107008,10,15916,62.82985674792662
5107040,163,63092,258.35288150637166
5107065,11,17937,61.325751240452696
5107107,25,18846,132.65414411546217
5107263,1,3155,31.695721077654518
5107297,1,4450,22.471910112359552
5107305,6,21011,28.556470420256055
5107602,994,236042,421.11149710644713
5107701,7,17054,41.04608889410109
5107776,2,8460,23.64066193853428
5107792,2,5334,37.49531308586427
5107800,2,16999,11.765397964586152
5107859,6,11843,50.66283880773453
5107875,3,26688,11.241007194244604
5107909,499,146005,341.76911749597616
5107925,119,92769,128.27560930914422
5107941,3,9429,31.81673560292714
5107958,187,105711,176.89739005401518
5108006,5,14046,35.59732308130429
5108055,2,9473,21.11263591259369
5108204,1,3547,28.192839018889202
5108402,1099,287526,382.22630301259716
5108600,3,26496,11.322463768115941
5200050,3,8958,33.48961821835231
5200100,8,20461,39.098773275988464
5200134,4,22546,17.741506253880956
5200175,2,5793,34.52442603141723
5200258,378,217698,173.63503569164624
5200308,24,28010,85.68368439842914
5200506,1,1986,50.35246727089628
5200555,2,6605,30.28009084027252
5200605,2,7688,26.014568158168576
5200803,11,8705,126.3641585295807
5200852,3,6164,48.66969500324465
5200902,2,3069,65.16780710329097
5201108,957,391772,244.27473122122052
5201306,5,21981,22.7469177926391
5201405,1265,590146,214.35373619409435
5201454,2,2474,80.84074373484236
5201504,3,4232,70.88846880907373
5201603,1,3486,28.686173264486516
5201702,15,20273,73.99003600848418
5201801,7,10496,66.69207317073172
5202155,5,7783,64.24257998201207
5203203,2,11408,17.53155680224404
5203302,14,30492,45.91368227731864
5203401,6,8869,67.6513699402413
5203500,12,25648,46.78727386150967
5203609,1,3746,26.695141484249866
5203906,2,9484,21.08814846056516
5203939,3,2476,121.16316639741518
5203962,3,3283,91.37983551629607
5204003,9,8046,111.85682326621924
5204102,7,12666,55.26606663508606
5204250,1,8031,12.451749470800648
5204300,11,16270,67.60909649661954
5204409,1,19107,5.233683990160674
5204508,91,93196,97.64367569423581
5204557,2,3848,51.975051975051976
5204656,2,3632,55.06607929515419
5204706,9,12764,70.51081165778753
5204805,2,7738,25.84647195657793
5204904,21,20007,104.96326285799971
5204953,2,1830,109.2896174863388
5205000,3,10186,29.452189279403104
5205109,252,110983,227.0618022580035
5205307,5,9725,51.41388174807197
5205406,104,22306,466.2422666547117
5205455,7,8703,80.43203493048374
5205497,15,72890,20.578954589106875
5205513,16,20504,78.03355442840422
5205521,2,3360,59.52380952380953
5205802,4,11169,35.81341212284
5205901,3,9869,30.39821663795724
5206206,27,60210,44.84304932735426
5206404,7,17044,41.07017132128608
5206503,2,3472,57.6036866359447
5206701,2,3306,60.49606775559589
5206800,1,2953,33.863867253640365
5207253,1,7247,13.798813302056022
5207402,4,12467,32.08470361755033
5207501,1,3264,30.637254901960784
5207535,4,6576,60.82725060827251
5207600,1,5553,18.008283810552857
5207907,6,17005,35.283740076448105
5208004,149,123684,120.46829015879175
5208103,1,4172,23.969319271332694
5208152,2,3880,51.54639175257732
5208301,5,4778,104.64629552113854
5208400,4,11224,35.637918745545264
5208608,137,71075,192.7541329581428
5208707,6399,1536097,416.57525533869284
5208806,20,45296,44.15400918403391
5208905,43,22381,192.12725079308342
5209101,16,34202,46.78089000643237
5209200,3,14207,21.116351094530867
5209291,1,1951,51.25576627370579
5209408,3,3846,78.003120124805
5209705,9,22124,40.679804736937264
5209804,2,3508,57.01254275940707
5209903,5,14082,35.506320124982246
5209952,5,15787,31.671628555140302
5210000,31,53259,58.20612478642107
5210109,14,27174,51.51983513652757
5210158,2,2893,69.13238852402351
5210208,26,31499,82.54230293025176
5210406,21,43622,48.140846361927466
5210562,3,4685,64.03415154749199
5210604,11,5206,211.29466000768343
5210802,5,4475,111.73184357541899
5210901,13,23421,55.50574270953418
5211008,1,4685,21.344717182497334
5211206,10,25681,38.939293641213354
5211305,3,7259,41.328006612481055
5211404,7,8960,78.125
5211503,437,105809,413.0083452258315
5211701,1,6025,16.59751037344398
5211800,69,51338,134.4033659277728
5211909,203,102065,198.8928623916132
5212055,2,2506,79.80845969672785
5212105,2,7402,27.01972439881113
5212204,5,18371,27.21680910130096
5212501,275,211508,130.01872269606824
5212600,3,2363,126.95725772323318
5212709,1,9081,11.012003083360863
5212808,8,9363,85.44269998931966
5212907,2,2250,88.8888888888889
5212956,1,4336,23.062730627306273
5213004,9,14327,62.81845466601522
5213087,28,28793,97.24585836835341
5213103,164,68154,240.63151098981717
5213509,3,8684,34.546292031321975
5213707,1,8047,12.426991425375917
5213756,4,13672,29.256875365710943
5213806,14,46548,30.076480192489473
5213855,1,2232,44.80286738351254
5214002,7,15870,44.108380592312535
5214101,2,3764,53.13496280552603
5214507,143,30395,470.4721171245271
5214606,19,46730,40.65910549967901
5214838,3,12945,23.174971031286212
5215207,1,2843,35.1741118536757
5215231,10,117703,8.49596017093872
5215306,2,15725,12.718600953895072
5215405,2,3723,53.72011818426001
5215603,10,34430,29.04443799012489
5215702,16,29392,54.43658138268917
5215900,1,3582,27.917364600781685
5216007,2,2603,76.8344218209758
5216304,5,10140,49.30966469428008
5216403,7,10980,63.752276867030965
5216809,2,10261,19.49127765325017
5217104,13,24548,52.95747107707349
5217203,5,10272,48.67601246105919
5217302,9,25064,35.908075327162464
5217401,28,31686,88.36710219024174
5217609,53,90640,58.47308031774051
5217708,4,17860,22.396416573348265
5218003,207,45633,453.61909144697916
5218052,1,3931,25.438819638768763
5218300,48,37414,128.2942214144438
5218391,2,3203,62.44146113019045
5218508,26,50701,51.28103982169977
5218607,3,10940,27.422303473491773
5218805,557,241518,230.62463253256485
5218904,13,19947,65.17270767533965
5219001,7,7632,91.71907756813418
5219100,2,6634,30.147723846849562
5219209,3,2819,106.4207165661582
5219308,84,38808,216.45021645021646
5219357,1,3815,26.21231979030144
5219407,3,8935,33.57582540570789
5219456,1,3355,29.806259314456035
5219506,2,2252,88.80994671403198
5219605,2,3280,60.97560975609756
5219704,2,8562,23.3590282644242
5219712,2,4854,41.203131437989285
5219738,5,6440,77.63975155279502
5219753,10,75829,13.187566762056733
5219803,6,13103,45.79104021979699
5219902,3,6267,47.86979415988511
5220009,11,14085,78.09726659566915
5220108,118,34157,345.46359457797814
5220157,1,5215,19.175455417066154
5220207,11,21920,50.18248175182482
5220264,5,4082,122.4889759921607
5220405,7,20985,33.357159876101974
5220454,62,118451,52.34231876472127
5220603,8,20816,38.431975403535745
5220686,8,6879,116.29597325192614
5221007,2,3521,56.80204487361545
5221197,2,8186,24.43195699975568
5221403,212,129823,163.29926130192646
5221452,2,3498,57.17552887364208
5221502,3,4564,65.73181419807187
5221551,5,5365,93.19664492078284
5221577,2,2840,70.42253521126761
5221601,28,40840,68.56023506366307
5221700,3,13818,21.710811984368217
5221858,70,172135,40.66575652830627
5222302,1,5882,17.001020061203672
5300108,6762,3055149,221.33126731298537
