cod_municipio,parede_total,familias_cadastradas,parede_porcentagem
353400,2139,2160.0,0.9902777777777778
312660,4884,4932.0,0.9902676399026764
312695,3757,3794.0,0.9902477596204533
250630,45888,46340.0,0.9902460077686663
313780,15022,15170.0,0.9902439024390244
261460,28840,29125.0,0.9902145922746781
293015,31219,31528.0,0.9901991880233443
431935,303,306.0,0.9901960784313726
522190,3026,3056.0,0.9901832460732984
353150,6454,6518.0,0.9901810371279534
316557,4535,4580.0,0.990174672489083
310130,1611,1627.0,0.9901659496004918
432253,3422,3456.0,0.9901620370370371
251080,79405,80194.0,0.99016135870514
431164,601,607.0,0.9901153212520593
520505,3604,3640.0,0.9901098901098901
231060,10510,10615.0,0.9901083372585964
315010,1501,1516.0,0.9901055408970977
290780,28199,28481.0,0.9900986622660721
313290,3796,3834.0,0.9900886802295253
354630,9381,9475.0,0.9900791556728232
231050,44606,45054.0,0.9900563767922937
220327,5962,6022.0,0.9900365327133842
280450,36105,36469.0,0.990018920178782
315190,8229,8312.0,0.990014436958614
260070,43797,44240.0,0.9899864376130199
250340,4546,4592.0,0.9899825783972126
521450,15807,15967.0,0.9899793323730194
320040,16970,17142.0,0.9899661649749154
355385,5316,5370.0,0.9899441340782122
313020,3640,3677.0,0.9899374490073429
510715,2359,2383.0,0.9899286613512379
261170,29280,29578.0,0.9899249442152952
251610,12462,12589.0,0.9899118277861625
221093,6083,6145.0,0.9899104963384866
260900,20791,21003.0,0.9899062038756368
230570,12142,12266.0,0.9898907549323332
355280,130242,131573.0,0.9898839427542125
350780,8991,9083.0,0.9898711879335022
330095,5846,5906.0,0.9898408398239079
412340,4377,4422.0,0.9898236092265943
260730,30639,30954.0,0.9898236092265943
521270,7969,8051.0,0.9898149298223823
270500,17767,17950.0,0.9898050139275766
355270,4744,4793.0,0.9897767577717504
351830,19748,19952.0,0.9897754611066559
431342,1452,1467.0,0.9897750511247444
315990,12753,12885.0,0.989755529685681
350315,2316,2340.0,0.9897435897435898
292930,25739,26006.0,0.9897331385064985
314820,4617,4665.0,0.9897106109324759
520570,2015,2036.0,0.9896856581532416
411040,3728,3767.0,0.9896469338996549
412395,2770,2799.0,0.9896391568417292
522160,23382,23627.0,0.989630507470267
320170,6865,6937.0,0.989620873576474
350840,13608,13751.0,0.9896007563086321
510625,13386,13527.0,0.9895764027500554
312810,5951,6014.0,0.9895244429664117
353200,6606,6676.0,0.9895146794487717
411390,5756,5817.0,0.9895134949286574
170550,24514,24774.0,0.9895051263421328
171215,1406,1421.0,0.9894440534834623
251260,1967,1988.0,0.9894366197183099
290430,13575,13720.0,0.9894314868804664
250370,60788,61440.0,0.9893880208333333
261500,25732,26008.0,0.989387880652107
412085,1209,1222.0,0.9893617021276596
510040,9090,9188.0,0.9893339138006095
312110,3614,3653.0,0.9893238434163701
315630,4447,4495.0,0.989321468298109
520920,17396,17584.0,0.9893084622383985
351280,15168,15332.0,0.9893034176884946
230040,16817,16999.0,0.9892934878522266
354620,1846,1866.0,0.9892818863879957
330550,75141,75956.0,0.989270103744273
291070,67215,67945.0,0.9892560158952094
251360,6620,6692.0,0.9892408846383742
312880,5601,5662.0,0.9892264217590957
270250,12387,12522.0,0.9892189746046958
431295,275,278.0,0.9892086330935251
240990,10689,10806.0,0.9891726818434203
351320,3014,3047.0,0.9891696750902527
355010,15704,15876.0,0.9891660367850844
350660,19617,19832.0,0.9891589350544574
354450,1822,1842.0,0.98914223669924
230765,170535,172411.0,0.9891190237281844
292430,17793,17989.0,0.9891044527211074
520630,3268,3304.0,0.9891041162227603
230680,10067,10178.0,0.9890941245824327
110037,5713,5776.0,0.9890927977839336
260345,112812,114058.0,0.9890757333987971
350820,3530,3569.0,0.989072569347156
231123,6960,7037.0,0.9890578371465113
320470,16351,16532.0,0.9890515364142269
130423,15945,16122.0,0.9890212132489765
355160,9174,9276.0,0.9890038809831824
241330,6203,6272.0,0.9889987244897959
250435,5746,5810.0,0.9889845094664371
110028,27463,27769.0,0.9889805178436386
221060,35196,35589.0,0.9889572620753604
354170,7612,7697.0,0.9889567363908016
412380,5444,5505.0,0.9889191643960036
354300,12837,12981.0,0.9889068638779756
330270,141317,142903.0,0.9889015625984059
355720,5608,5671.0,0.988890848174925
431507,1067,1079.0,0.9888785912882299
240710,73483,74311.0,0.9888576388421634
352880,6375,6447.0,0.9888320148906468
221070,11841,11975.0,0.9888100208768267
350040,2911,2944.0,0.9887907608695652
355050,4228,4276.0,0.9887745556594949
220435,7390,7474.0,0.9887610382659887
420630,4045,4091.0,0.9887558054265461
220955,6063,6132.0,0.988747553816047
230428,36543,36959.0,0.9887442842068238
315110,8333,8428.0,0.9887280493592786
311455,4025,4071.0,0.9887005649717514
316553,18191,18399.0,0.9886950377737921
353250,5234,5294.0,0.988666414809218
520055,6263,6335.0,0.9886345698500395
412050,5215,5275.0,0.9886255924170616
291450,40985,41457.0,0.9886147092167789
291330,6684,6761.0,0.9886111521964206
410200,21353,21600.0,0.9885648148148148
421003,1642,1661.0,0.9885611077664058
251630,19358,19582.0,0.9885609232969054
311940,57991,58663.0,0.9885447385916165
230960,46915,47459.0,0.988537474451632
320230,21267,21514.0,0.9885191038393604
280570,26306,26612.0,0.9885014279272508
412730,10119,10237.0,0.9884731855035654
172097,2399,2427.0,0.988463123197363
350740,6236,6309.0,0.9884292280868601
291835,23259,23532.0,0.9883987761346252
410720,14310,14478.0,0.9883961873186904
412020,1703,1723.0,0.9883923389437028
311720,1532,1550.0,0.9883870967741936
312750,5187,5248.0,0.9883765243902439
351090,1274,1289.0,0.9883630721489527
311850,1274,1289.0,0.9883630721489527
412010,2208,2234.0,0.9883616830796778
352060,2970,3005.0,0.9883527454242929
251440,3901,3947.0,0.9883455789206993
241370,4829,4886.0,0.988334015554646
261270,19916,20152.0,0.9882890035728463
351512,1769,1790.0,0.988268156424581
261210,6810,6891.0,0.9882455376578145
250920,14194,14363.0,0.9882336559214648
241480,11137,11270.0,0.9881987577639751
291940,13454,13615.0,0.9881748071979435
171889,1504,1522.0,0.988173455978975
261090,78514,79454.0,0.9881692551665114
350980,3005,3041.0,0.9881617888852351
351220,14931,15110.0,0.9881535407015222
410725,4333,4385.0,0.9881413911060434
313050,6741,6822.0,0.9881266490765171
410820,3736,3781.0,0.9880983866701931
317043,3482,3524.0,0.9880817253121453
350530,12417,12567.0,0.988063977082836
261070,282114,285524.0,0.9880570459926311
354320,3631,3675.0,0.9880272108843537
421260,990,1002.0,0.9880239520958084
230850,37029,37478.0,0.9880196381877369
110175,7834,7929.0,0.9880186656577122
310070,1319,1335.0,0.9880149812734083
351860,10462,10589.0,0.9880064217584286
350240,2223,2250.0,0.988
241150,21053,21309.0,0.9879862968698672
520970,13648,13814.0,0.9879832054437527
313260,2958,2994.0,0.9879759519038076
355040,13941,14111.0,0.9879526610445751
250135,4920,4980.0,0.9879518072289156
520470,8765,8872.0,0.9879395852119026
313010,22317,22590.0,0.9879150066401062
330130,22631,22908.0,0.9879081543565567
412125,2857,2892.0,0.9878976486860305
330115,11215,11353.0,0.9878446225667225
316200,14013,14186.0,0.9878048780487805
293317,10439,10568.0,0.9877933383800152
312270,2670,2703.0,0.9877913429522752
353270,3153,3192.0,0.9877819548872181
354325,5010,5072.0,0.987776025236593
250205,2909,2945.0,0.9877758913412563
316840,11067,11204.0,0.9877722242056408
410790,3956,4005.0,0.9877652933832709
350460,8878,8988.0,0.9877614597240766
520815,2176,2203.0,0.9877439854743532
221000,17541,17759.0,0.9877245340390788
316420,6915,7001.0,0.9877160405656334
353630,6022,6097.0,0.9876988682958833
291230,18367,18596.0,0.9876855237685523
293070,126479,128056.0,0.9876850752795652
314640,3127,3166.0,0.9876816171825648
352270,7832,7930.0,0.987641866330391
231180,56965,57678.0,0.987638267623704
421895,1597,1617.0,0.9876314162028448
351770,7902,8001.0,0.9876265466816648
315780,118109,119590.0,0.9876160214064721
354760,8528,8635.0,0.9876085697741749
350910,3665,3711.0,0.9876044192939908
352190,6448,6529.0,0.9875938122223924
355470,4457,4513.0,0.9875914026146687
171500,3097,3136.0,0.9875637755102041
260420,50987,51630.0,0.9875460003873717
314390,58642,59382.0,0.9875383112727762
350770,4027,4078.0,0.9874938695438941
500260,12150,12304.0,0.9874837451235371
412560,19947,20200.0,0.9874752475247525
410320,3467,3511.0,0.9874679578467673
315430,13072,13238.0,0.9874603414413053
231330,40231,40743.0,0.9874334241464792
412670,3454,3498.0,0.9874213836477987
353660,5175,5241.0,0.9874069834001145
431910,2741,2776.0,0.9873919308357348
170930,14442,14627.0,0.987352156969987
240760,6167,6246.0,0.9873519052193404
355090,5306,5374.0,0.9873464830666171
260825,10603,10739.0,0.987335878573424
351310,14967,15159.0,0.9873342568771027
220777,5609,5681.0,0.9873261749691956
320506,10435,10569.0,0.9873214116756552
313005,8720,8832.0,0.9873188405797102
316540,3966,4017.0,0.9873039581777446
230860,23640,23944.0,0.9873037086535249
314070,18783,19025.0,0.9872798948751642
412625,34987,35438.0,0.9872735481686326
353800,72763,73702.0,0.9872595044910586
315360,6271,6352.0,0.9872481108312342
314450,5417,5487.0,0.9872425733552032
293000,9825,9952.0,0.9872387459807074
320265,8492,8602.0,0.9872122762148338
230060,8857,8972.0,0.9871823450735622
250390,7085,7177.0,0.9871812735126098
411270,7310,7405.0,0.9871708305199189
230340,13926,14107.0,0.9871694903239526
330050,14131,14315.0,0.9871463499825358
220605,5144,5211.0,0.9871425829975052
311290,6445,6529.0,0.9871343237861847
522119,7442,7539.0,0.9871335720917893
521486,6508,6593.0,0.9871075382981951
500295,15646,15851.0,0.9870670620150148
220970,7782,7884.0,0.987062404870624
251365,2820,2857.0,0.9870493524676234
313840,30636,31038.0,0.9870481345447516
410560,5629,5703.0,0.9870243731369455
251340,14064,14249.0,0.9870166327461576
411410,10869,11012.0,0.9870141663639665
251470,4104,4158.0,0.987012987012987
315970,2051,2078.0,0.9870067372473532
240290,4102,4156.0,0.9870067372473532
412600,6290,6373.0,0.9869763062921701
430613,909,921.0,0.9869706840390879
260915,21809,22097.0,0.9869665565461375
316380,6430,6515.0,0.9869531849577897
230730,222509,225456.0,0.9869287133631396
320517,8453,8565.0,0.9869235259778167
314400,14566,14759.0,0.9869232332813876
110170,7621,7722.0,0.986920486920487
291800,133960,135739.0,0.9868939656252071
315670,62110,62935.0,0.9868912369905458
250880,5792,5869.0,0.9868802180950759
351170,6392,6477.0,0.9868766404199475
312450,5038,5105.0,0.9868756121449559
410110,11644,11799.0,0.9868632934994491
353480,6156,6238.0,0.9868547611413915
510710,11016,11163.0,0.986831496909433
313910,2840,2878.0,0.9867963863794301
240380,8204,8314.0,0.9867693047871061
221065,10498,10639.0,0.9867468747062694
330415,18823,19076.0,0.9867372614803942
330023,28561,28945.0,0.9867334600103644
310970,4238,4295.0,0.9867287543655413
412400,3419,3465.0,0.9867243867243867
431960,11146,11296.0,0.9867209631728046
510460,7356,7455.0,0.9867203219315895
317060,1782,1806.0,0.9867109634551495
354025,2746,2783.0,0.986704994610133
353180,36807,37303.0,0.9867034822936493
312980,97325,98637.0,0.986698703326338
330411,11690,11848.0,0.986664415935179
314030,3107,3149.0,0.9866624325182598
350900,38379,38898.0,0.9866574116921178
171845,2439,2472.0,0.9866504854368932
150808,24395,24726.0,0.986613281565963
241410,8837,8957.0,0.9866026571396673
320380,11708,11867.0,0.9866014999578664
354820,3606,3655.0,0.986593707250342
430047,883,895.0,0.9865921787709497
411700,5885,5965.0,0.9865884325230512
313310,5500,5575.0,0.9865470852017937
241200,95366,96670.0,0.98651080997207
420395,4819,4885.0,0.986489252814739
420220,1314,1332.0,0.9864864864864865
355610,7659,7764.0,0.9864760432766615
260020,25378,25726.0,0.9864728290445464
220345,10999,11150.0,0.986457399103139
411470,3275,3320.0,0.9864457831325302
251180,10083,10222.0,0.9864018783017022
310205,4276,4335.0,0.9863898500576701
354470,1519,1540.0,0.9863636363636363
170386,3327,3373.0,0.9863622887637118
510675,24929,25274.0,0.9863496082931076
270830,18699,18958.0,0.9863382213313641
230980,12773,12950.0,0.9863320463320463
352310,158724,160926.0,0.9863166921442154
240300,7927,8037.0,0.9863133009829539
330070,130168,131975.0,0.9863080128812275
354430,6619,6711.0,0.9862911637609895
312970,5964,6047.0,0.986274185546552
316090,1940,1967.0,0.9862735129639044
330385,18347,18603.0,0.9862387786916089
522015,4006,4062.0,0.9862136878385032
411690,14657,14862.0,0.9862064325124479
320500,264449,268150.0,0.9861980234943128
311530,34564,35048.0,0.9861903674960055
320425,8141,8255.0,0.9861901877649909
260005,115917,117541.0,0.9861835444653355
520360,2993,3035.0,0.986161449752883
500215,5272,5346.0,0.9861578750467639
420765,2136,2166.0,0.9861495844875346
354480,5115,5187.0,0.9861191440138809
431125,4330,4391.0,0.9861079480756092
355640,13273,13460.0,0.9861069836552749
522028,1913,1940.0,0.9860824742268042
352370,3964,4020.0,0.9860696517412936
241270,5657,5737.0,0.9860554296670734
521470,3111,3155.0,0.986053882725832
230760,42309,42908.0,0.9860398993194742
320480,9394,9527.0,0.9860396767083027
412360,1056,1071.0,0.9859943977591037
317080,24912,25266.0,0.9859890762289243
353530,9852,9992.0,0.9859887910328262
352042,14585,14793.0,0.9859392956127898
317200,24095,24439.0,0.98592413764884
421535,1679,1703.0,0.9859072225484439
352750,1534,1556.0,0.9858611825192802
351710,2928,2970.0,0.9858585858585859
411480,20004,20291.0,0.9858557981371051
251460,3481,3531.0,0.9858397054658737
250210,5078,5151.0,0.9858279945641623
355200,3338,3386.0,0.9858239810986414
314020,1876,1903.0,0.9858118759852864
312800,21674,21986.0,0.9858091512780861
261200,13174,13364.0,0.9857826997904819
510268,4570,4636.0,0.9857635893011216
241030,8859,8987.0,0.9857572048514521
330290,20342,20636.0,0.985753052917232
520980,2903,2945.0,0.9857385398981324
350055,3663,3716.0,0.9857373519913886
316850,8499,8622.0,0.9857341684064023
315727,2278,2311.0,0.98572046733016
431415,2688,2727.0,0.9856985698569857
230600,13503,13699.0,0.9856923863055698
311090,8517,8641.0,0.9856498090498785
220005,6987,7089.0,0.9856115107913669
251070,2732,2772.0,0.9855699855699855
315100,5255,5332.0,0.9855588897224306
280750,12207,12386.0,0.9855481995801711
351800,1636,1660.0,0.9855421686746988
352470,11579,11749.0,0.9855306834624223
315590,4766,4836.0,0.9855252274607114
411740,1769,1795.0,0.9855153203342618
330475,40197,40788.0,0.9855104442483084
352860,4418,4483.0,0.9855007807271916
412530,2514,2551.0,0.9854958839670718
410360,14468,14681.0,0.9854914515359989
350200,2105,2136.0,0.9854868913857678
412405,11000,11162.0,0.9854864719584304
352585,1425,1446.0,0.9854771784232366
521140,6106,6196.0,0.9854744996772111
280120,29111,29541.0,0.9854439592430859
230395,20230,20529.0,0.9854352379560621
314690,7639,7752.0,0.9854231166150671
353215,1483,1505.0,0.9853820598006644
352110,2825,2867.0,0.9853505406348099
500450,7263,7371.0,0.9853479853479854
354530,20032,20330.0,0.9853418593212002
354800,10553,10710.0,0.9853408029878619
320090,30965,31426.0,0.9853306179596513
240010,9129,9265.0,0.9853211009174312
240590,3355,3405.0,0.9853157121879589
310540,10720,10880.0,0.9852941176470589
230440,1826159,1853465.0,0.9852675933993897
355210,12502,12689.0,0.9852628260698243
311370,17039,17294.0,0.9852550017347057
330440,12416,12602.0,0.9852404380257102
421850,1468,1490.0,0.9852348993288591
317170,7602,7716.0,0.9852255054432348
350100,10261,10415.0,0.985213634181469
355680,10190,10343.0,0.9852073866383061
420330,4056,4117.0,0.9851833859606509
170025,2259,2293.0,0.9851722634103794
410170,10762,10924.0,0.9851702673013548
320250,10822,10985.0,0.985161583978152
353210,3584,3638.0,0.9851566794942276
510860,9877,10026.0,0.9851386395372033
350150,1723,1749.0,0.985134362492853
290265,11724,11901.0,0.9851273002268717
317120,73495,74605.0,0.9851216406407077
260320,26546,26947.0,0.9851189371729692
261380,16481,16730.0,0.9851165570830843
354240,7080,7187.0,0.9851120077918464
314760,6682,6783.0,0.985109833407047
354500,8796,8929.0,0.9851047149736812
354370,3766,3823.0,0.985090243264452
412780,4623,4693.0,0.9850841679096527
351540,10140,10294.0,0.9850398290266175
316070,22217,22555.0,0.985014409221902
250870,3745,3802.0,0.9850078905839033
310460,6430,6528.0,0.9849877450980392
320120,100609,102144.0,0.9849721961152882
353600,5828,5917.0,0.9849585938820348
320460,8048,8171.0,0.9849467629421124
310940,25691,26084.0,0.9849332924398099
412390,9069,9208.0,0.9849044309296264
314995,6197,6292.0,0.9849014621741895
354110,1759,1786.0,0.9848824188129899
292580,29523,29977.0,0.9848550555425827
430710,7147,7257.0,0.984842221303569
430820,4933,5009.0,0.9848273108404871
261050,29441,29895.0,0.9848135139655461
330060,23920,24289.0,0.9848079377495986
351380,187032,189920.0,0.9847935973041281
312080,10944,11113.0,0.9847925852605057
330100,320078,325025.0,0.9847796323359742
355560,4136,4200.0,0.9847619047619047
421145,1549,1573.0,0.9847425301970757
260170,82584,83865.0,0.9847254516186729
350380,18497,18784.0,0.9847210391822828
520549,64047,65041.0,0.9847173321443398
260870,17132,17398.0,0.9847108863087711
261530,45824,46537.0,0.9846788576831339
351570,92076,93509.0,0.9846752718989616
250450,6552,6654.0,0.9846708746618575
241240,4236,4302.0,0.9846582984658299
412180,6221,6318.0,0.9846470402025957
521800,26537,26951.0,0.9846387889132129
171575,5892,5984.0,0.9846256684491979
260560,20607,20929.0,0.9846146495293612
290460,45878,46595.0,0.9846120828415066
313490,11130,11304.0,0.9846072186836518
311260,9754,9907.0,0.9845563742808116
292830,10805,10975.0,0.984510250569476
312490,9716,9869.0,0.9844969095146419
314520,28495,28944.0,0.984487285793256
120038,11951,12140.0,0.9844316309719934
290682,20225,20545.0,0.9844244341688976
270530,4740,4815.0,0.9844236760124611
314660,1327,1348.0,0.9844213649851632
354120,5494,5581.0,0.984411395807203
430810,2775,2819.0,0.9843916282369635
270070,19227,19532.0,0.9843845996313741
230230,26088,26502.0,0.9843785374688703
430955,1512,1536.0,0.984375
240800,215543,218965.0,0.98437193158724
330414,106676,108370.0,0.9843683676294177
420950,1510,1534.0,0.984354628422425
522185,92124,93590.0,0.98433593332621
520450,53253,54101.0,0.9843256132049315
410045,2637,2679.0,0.9843225083986562
250535,4833,4910.0,0.9843177189409369
270010,15163,15405.0,0.9842908146705615
220213,6379,6481.0,0.9842616880111094
520250,6379,6481.0,0.9842616880111094
330310,11381,11563.0,0.9842601401020497
251274,2997,3045.0,0.9842364532019704
431550,8175,8306.0,0.9842282687214062
320330,10982,11158.0,0.9842265639003406
352770,3554,3611.0,0.9842148989199667
