cod_municipio,piso_total,familias_cadastradas,piso_porcentagem
220200,5231,17992.0,0.2907403290351267
220202,1091,7758.0,0.14062902810002578
220205,2095,9817.0,0.21340531730671283
220207,551,2758.0,0.1997824510514866
220208,2180,6381.0,0.3416392414981978
220209,653,5588.0,0.11685755189692197
220210,1374,6951.0,0.1976694000863185
220211,1114,6163.0,0.1807561252636703
220213,498,6481.0,0.07683999382811295
220217,460,8689.0,0.05294049948210381
220220,20097,49688.0,0.4044638544517791
220225,257,3662.0,0.0701802293828509
220230,6345,21164.0,0.2998015498015498
220240,2950,11574.0,0.25488163124243995
220245,279,7530.0,0.03705179282868526
220250,1754,10999.0,0.15946904264024003
220253,991,5961.0,0.16624727394732428
220255,989,7123.0,0.13884599185736346
220260,5221,18570.0,0.28115239633817984
220265,553,5552.0,0.09960374639769452
220270,4703,21929.0,0.21446486387888183
220271,1849,5480.0,0.3374087591240876
220272,1589,6103.0,0.2603637555300672
220273,1205,4527.0,0.26618069361608127
220275,1523,9608.0,0.15851373855120732
220277,2677,8605.0,0.31109819872167344
220280,961,7199.0,0.1334907626059175
220285,64,6127.0,0.01044556879386323
220290,3991,25323.0,0.1576037594281878
220300,628,7007.0,0.08962466105323248
220310,886,11687.0,0.07581072987079661
220320,2617,11173.0,0.23422536471851785
220323,358,6192.0,0.05781653746770026
220325,921,4311.0,0.21363952679192763
220327,1618,6022.0,0.2686815011624045
220330,1726,19724.0,0.08750760494828635
220335,275,6757.0,0.0406985348527453
220340,899,6341.0,0.14177574515060715
220342,804,4517.0,0.1779942439672349
220345,927,11150.0,0.0831390134529148
220350,3489,11813.0,0.2953525776686701
220360,1431,4768.0,0.3001258389261745
220370,4761,32865.0,0.14486535828388863
220375,111,6212.0,0.017868641339343207
220380,1118,5661.0,0.19749160925631515
220385,940,3408.0,0.27582159624413144
220390,24611,47047.0,0.5231151826896507
220400,962,5426.0,0.1772945079248065
220410,1312,4325.0,0.3033526011560694
220415,583,3018.0,0.1931742876076872
220420,1196,6646.0,0.1799578693951249
220430,2121,10614.0,0.1998304126625212
220435,2605,7474.0,0.3485416109178485
220440,1382,11872.0,0.11640835579514824
220450,2101,10026.0,0.20955515659285856
220455,1096,5154.0,0.21265036864571207
220460,825,4230.0,0.1950354609929078
220465,1718,8713.0,0.19717663261792723
220470,2317,14055.0,0.16485236570615439
220480,1377,9512.0,0.14476450798990748
220490,888,8701.0,0.10205723480059763
220500,1675,11995.0,0.13964151729887453
220510,3914,9803.0,0.39926553095991024
220515,1131,6497.0,0.17408034477451131
220520,3939,18688.0,0.2107769691780822
220525,895,5068.0,0.1765982636148382
220527,1158,5960.0,0.19429530201342282
220530,664,6058.0,0.10960713106635854
220535,366,3058.0,0.1196860693263571
220540,2239,11570.0,0.19351771823681935
220545,1130,5374.0,0.210271678451805
220550,13830,31559.0,0.43822681327038243
220551,1016,5301.0,0.19166195057536314
220552,850,5788.0,0.14685556323427781
220553,954,7696.0,0.12396049896049896
220554,1037,3506.0,0.2957786651454649
220555,1745,14270.0,0.12228451296426068
220556,1013,4726.0,0.21434617012272536
220557,2986,6213.0,0.48060518268147434
220558,1201,5284.0,0.2272899318697956
220559,633,6738.0,0.09394479073909172
220560,1088,7164.0,0.15187046342825236
220570,7030,29643.0,0.2371554835880309
220580,4971,24421.0,0.2035543180049957
220585,1843,7464.0,0.24691854233654878
220590,2016,6044.0,0.33355393778954334
220595,733,10068.0,0.07280492649980135
220600,446,6748.0,0.06609365737996444
220605,1450,5211.0,0.2782575321435425
220610,1189,10797.0,0.11012318236547189
220620,4668,32707.0,0.14272174152322134
220630,278,1258.0,0.22098569157392686
220635,1733,6437.0,0.2692247941587696
220640,1824,8580.0,0.2125874125874126
220650,943,8827.0,0.10683131301688002
220660,1644,9318.0,0.17643271088216356
220665,358,4985.0,0.07181544633901706
220667,1311,5813.0,0.22552898675382763
220669,804,5942.0,0.13530797711208348
220670,1123,8584.0,0.13082479030754893
220672,570,12518.0,0.04553443042019492
220675,900,4625.0,0.1945945945945946
220680,1138,11260.0,0.10106571936056838
220690,1504,5642.0,0.26657213753987946
220695,450,3357.0,0.13404825737265416
220700,16881,45511.0,0.37092131572586845
220710,552,3146.0,0.17546090273363002
220720,809,8260.0,0.09794188861985473
220730,341,5027.0,0.06783369803063458
220735,751,3717.0,0.20204465967177831
220740,542,4957.0,0.1093403268105709
220750,1368,15998.0,0.0855106888361045
220755,536,5476.0,0.09788166544923302
220760,1581,12855.0,0.12298716452742124
220770,50989,102699.0,0.4964897418670094
220775,159,5131.0,0.030988111479243814
220777,608,5681.0,0.10702341137123746
220779,1091,4410.0,0.2473922902494331
220780,5066,21518.0,0.23543080211915607
220785,397,5248.0,0.07564786585365854
220790,12945,38039.0,0.3403086306159468
220793,531,3566.0,0.14890633763320246
220795,350,5024.0,0.0696656050955414
220800,23975,80085.0,0.29936941999125927
220810,1424,11219.0,0.12692753364827525
220820,3352,22212.0,0.15090941833243293
220830,9134,28217.0,0.3237055675656519
220840,24928,49206.0,0.5066048855830589
220850,1806,10835.0,0.16668204891555147
220855,264,3155.0,0.08367670364500793
220860,828,4375.0,0.18925714285714285
220865,985,8115.0,0.12138016019716574
220870,697,12086.0,0.05767003144133708
220880,3844,24683.0,0.1557347162014342
220885,279,5500.0,0.050727272727272725
220887,323,5973.0,0.05407667838607065
220890,1020,5124.0,0.1990632318501171
220900,1529,7941.0,0.19254501951895228
220910,701,6572.0,0.1066646378575776
220915,855,3263.0,0.2620288078455409
220920,723,5828.0,0.12405628002745367
220930,458,7273.0,0.06297263852605527
220935,1394,3768.0,0.36995753715498936
220937,728,5259.0,0.13842935919376306
220940,1561,6859.0,0.22758419594693105
220945,372,1764.0,0.2108843537414966
220950,498,4940.0,0.10080971659919029
220955,1118,6132.0,0.18232224396607957
220960,929,2668.0,0.3482008995502249
220965,957,6737.0,0.14205135817129286
220970,1907,7884.0,0.24188229325215627
220975,255,2770.0,0.09205776173285199
220980,1055,4698.0,0.224563644103874
220985,989,5326.0,0.18569282763800227
220987,1365,5482.0,0.24899671652681504
220990,1024,5911.0,0.17323633902892913
220995,910,5156.0,0.1764934057408844
220997,1694,8801.0,0.19247812748551302
221000,4341,17759.0,0.24443943915761024
221005,976,6069.0,0.16081726808370406
221010,667,4713.0,0.14152344578824527
221020,1319,5401.0,0.24421403443806702
221030,1622,6264.0,0.25893997445721584
221035,939,5781.0,0.16242864556305137
221037,170,2520.0,0.06746031746031746
221038,602,1857.0,0.32417878298330643
221039,894,3019.0,0.2961245445511759
221040,3705,16053.0,0.23079798168566623
221050,2321,17065.0,0.13600937591561676
221060,8928,35589.0,0.25086403102082105
221062,410,4897.0,0.0837247294261793
221063,405,4498.0,0.09004001778568252
221065,1963,10639.0,0.18450982235172478
221070,4448,11975.0,0.37144050104384135
221080,4615,13249.0,0.3483281757113744
221090,737,5135.0,0.14352482960077897
221093,1263,6145.0,0.20553295362082993
221095,605,3272.0,0.18490220048899755
221097,511,2977.0,0.17164931138730266
221100,305809,546695.0,0.5593777151793962
221110,6549,42027.0,0.15582839603112286
221120,4277,17979.0,0.2378886478669559
221130,7865,22120.0,0.3555605786618445
221135,878,7327.0,0.11983076293162276
221140,1429,5846.0,0.2444406431748204
221150,291,4086.0,0.07121879588839941
221160,594,2668.0,0.22263868065967016
221170,947,3846.0,0.24622984919396776
230010,3682,10963.0,0.33585697345617077
230015,3825,13256.0,0.2885485817742909
230020,9606,56284.0,0.1706701726956151
230030,7084,47497.0,0.14914626186917068
230040,2826,16999.0,0.16624507323960233
230050,4457,9316.0,0.4784242164018892
230060,3030,8972.0,0.3377173428444048
230070,2667,16266.0,0.16396163777203984
230075,6426,36265.0,0.17719564318213152
230080,2536,11317.0,0.22408765573915349
230090,2625,17065.0,0.15382361558745972
230100,23611,83037.0,0.28434312414947555
230110,27571,50891.0,0.5417657346092629
230120,2925,29913.0,0.09778357235984354
230125,4333,11294.0,0.38365503807331325
230130,8108,20604.0,0.39351582217045233
230140,3128,13017.0,0.24030114465698701
230150,1161,5888.0,0.19718070652173914
230160,7762,27109.0,0.2863255745324431
230170,6811,22432.0,0.30362874465049927
230180,2309,6068.0,0.3805207646671061
230185,2856,17089.0,0.16712505120252794
230190,24352,53483.0,0.45532225193052
230195,1732,21245.0,0.08152506472111085
230200,3997,17747.0,0.2252211641404181
230205,4394,17252.0,0.25469510781358684
230210,8173,40051.0,0.20406481735786872
230220,13684,57420.0,0.23831417624521073
230230,5258,26502.0,0.1984001207456041
230240,10846,51144.0,0.21206788675113405
230250,3815,34701.0,0.10993919483588369
230260,22489,56192.0,0.40021711275626426
230270,11323,26507.0,0.4271701814615007
230280,24595,74613.0,0.32963424604291475
230290,2591,19217.0,0.13482853723265859
230300,1575,18579.0,0.08477313095430325
230310,5067,17062.0,0.2969757355526902
230320,8097,27826.0,0.29098684683389636
230330,4753,17675.0,0.2689108910891089
230340,7258,14107.0,0.5144963493301198
230350,27362,71262.0,0.38396340265499146
230360,2955,11394.0,0.25934702474986837
230365,3064,11246.0,0.2724524275297884
230370,96341,304747.0,0.3161343671963957
230380,3587,22634.0,0.1584783953344526
230390,3365,12374.0,0.2719411669629869
230393,2019,12504.0,0.16146833013435702
230395,4669,20529.0,0.2274343611476448
230400,5364,20825.0,0.2575750300120048
230410,20554,48706.0,0.4220013961318934
230420,61006,112858.0,0.5405553881869252
230423,6305,16541.0,0.3811740523547549
230425,7330,22681.0,0.32317799038843087
230426,1946,9815.0,0.19826795720835455
230427,1094,6417.0,0.17048465014804426
230428,16575,36959.0,0.4484699261343651
230430,3749,17744.0,0.21128268710550044
230435,6858,23552.0,0.29118546195652173
230440,960714,1853465.0,0.5183340392184368
230445,7012,14987.0,0.4678721558684193
230450,4743,13942.0,0.3401950939606943
230460,1786,8265.0,0.2160919540229885
230465,4973,15375.0,0.3234471544715447
230470,8247,42810.0,0.19264190609670637
230480,1925,5645.0,0.3410097431355182
230490,3854,10000.0,0.3854
230495,4953,22557.0,0.21957707141907168
230500,14699,33902.0,0.4335732405167837
230510,2688,6519.0,0.41233317993557295
230520,4953,17703.0,0.2797830876122691
230523,30377,61308.0,0.4954818294512951
230526,1516,14553.0,0.10417096131381845
230530,9567,20053.0,0.4770857228344886
230533,2386,18307.0,0.1303326596383897
230535,5628,18066.0,0.3115244104948522
230540,11291,55530.0,0.20333153250495228
230550,32323,85035.0,0.38011407067678016
230560,9452,28120.0,0.3361308677098151
230565,4211,11341.0,0.3713076448284984
230570,4541,12266.0,0.37021033751834337
230580,10977,45032.0,0.2437599928939421
230590,13282,35061.0,0.37882547559966917
230600,3215,13699.0,0.23468866340608804
230610,6184,24683.0,0.250536806709071
230620,2685,7569.0,0.35473642489100277
230625,19012,37651.0,0.504953387692226
230630,14736,43170.0,0.34134815844336347
230640,32401,97714.0,0.33159015084839427
230650,3098,18983.0,0.16319865142495918
230655,6035,35911.0,0.16805435660382612
230660,3937,21878.0,0.17995246366212633
230670,2773,21711.0,0.1277232739164479
230680,891,10178.0,0.0875417567302024
230690,6199,25261.0,0.2453980444162939
230700,6695,38928.0,0.17198417591450885
230710,9745,24093.0,0.40447432864317434
230720,2197,6917.0,0.3176232470724302
230725,7143,17422.0,0.4099988520261738
230730,141381,225456.0,0.627089099425165
230740,4922,21775.0,0.2260390355912744
230750,4338,30546.0,0.14201532115497936
230760,11926,42908.0,0.27794350703831455
230763,4187,17487.0,0.23943500886372734
230765,84315,172411.0,0.4890349223657423
230770,32951,109097.0,0.30203396977002117
230780,6420,24238.0,0.26487333938443763
230790,2395,11611.0,0.2062699164585307
230800,12415,32330.0,0.3840086606866687
230810,7475,38851.0,0.19240173998095286
230820,5965,12783.0,0.46663537510756475
230830,5821,28207.0,0.2063672138121743
230835,2109,15124.0,0.13944723618090452
230837,2082,14389.0,0.14469386336785045
230840,9508,34526.0,0.2753866651219371
230850,8629,37478.0,0.23024174182186882
230860,6344,23944.0,0.2649515536251253
230870,11045,68082.0,0.16223083928204224
230880,1996,7271.0,0.27451519735937285
230890,2586,16648.0,0.15533397405093705
230900,5195,11990.0,0.4332777314428691
230910,4551,12759.0,0.35668939572066777
230920,6956,17098.0,0.4068312083284595
230930,11711,25044.0,0.4676169940904009
230940,10034,30313.0,0.3310130966911886
230945,4934,23753.0,0.20772112996253106
230950,2916,23141.0,0.12601011192256167
230960,21231,47459.0,0.44735455867169555
230970,28072,58194.0,0.48238650032649416
230980,3547,12950.0,0.2738996138996139
230990,2658,6217.0,0.4275373974585813
231000,2785,10114.0,0.27536088590073166
231010,3683,13783.0,0.2672132336936806
231020,11035,33039.0,0.33399921305124247
231025,10017,31564.0,0.3173552148016728
231030,6380,26122.0,0.24423857285047088
231040,2337,11473.0,0.20369563322583456
231050,13516,45054.0,0.29999556088249657
231060,3973,10615.0,0.3742816768723504
231070,8365,29767.0,0.28101589007961836
231080,2857,13896.0,0.20559873344847437
231085,4157,27257.0,0.15251128150566826
231090,2615,15593.0,0.16770345667927916
231095,3394,7916.0,0.42875189489641236
231100,4415,10640.0,0.4149436090225564
231110,4371,13362.0,0.3271216883700045
231120,3036,8866.0,0.3424317617866005
231123,651,7037.0,0.09251101321585903
231126,6939,20135.0,0.34462378942140554
231130,27392,92861.0,0.2949785162770162
231135,3679,15248.0,0.24127754459601258
231140,16461,65374.0,0.2517973506286903
231150,5692,21324.0,0.2669292815606828
231160,4650,25823.0,0.18007202881152462
231170,7186,16957.0,0.42377779088282125
231180,20619,57678.0,0.3574846561947363
231190,3193,15081.0,0.21172336051985943
231195,5200,17898.0,0.2905352553357917
231200,6841,30929.0,0.2211840020692554
231210,6052,17589.0,0.3440786855421002
231220,13470,49081.0,0.2744442859762434
231230,18368,36455.0,0.503854066657523
231240,14929,43832.0,0.3405959116627122
231250,1824,7602.0,0.23993685872138912
231260,2516,12251.0,0.20537099012325524
231270,5600,23677.0,0.23651645056383833
231280,1546,6481.0,0.2385434346551458
231290,70681,134061.0,0.5272301415027487
231300,2082,15180.0,0.13715415019762847
231310,8410,31096.0,0.2704527913558014
231320,7020,24907.0,0.28184847633195487
231325,1719,8720.0,0.19713302752293577
231330,11813,40743.0,0.28993937608914416
231335,3649,20307.0,0.17969173191510315
231340,22856,68487.0,0.33372756873567244
231350,8468,59012.0,0.1434962380532773
231355,2671,16022.0,0.16670827612033454
231360,12333,29062.0,0.424368591287592
231370,1601,7369.0,0.21726150088207355
231375,2803,14802.0,0.1893663018511012
231380,3859,22328.0,0.17283231816553207
231390,3502,12233.0,0.28627483037684953
231395,7103,16067.0,0.4420862637704612
231400,10620,35951.0,0.2954020750465912
231410,11686,60568.0,0.1929401664245146
240010,3284,9265.0,0.3544522396114409
240020,21999,52441.0,0.4195000095345245
240030,2218,14345.0,0.15461833391425583
240040,573,2801.0,0.20456979650124954
240050,3632,12592.0,0.2884371029224905
240060,326,5396.0,0.06041512231282432
240070,4487,9692.0,0.4629591415600495
240080,1644,10618.0,0.15483141834620456
240090,2026,8463.0,0.23939501358856197
240100,4064,41141.0,0.0987822366981843
240110,7765,18021.0,0.4308861883358304
240120,5278,12212.0,0.43219783819194235
240130,2250,14662.0,0.1534579184285909
240140,2930,6514.0,0.4498004298434142
240145,4958,25162.0,0.19704316032111915
240150,1180,3857.0,0.30593725693544205
240160,1747,5297.0,0.3298093260336039
240165,514,3524.0,0.14585698070374575
240170,3730,10418.0,0.35803417162603185
240180,5379,11050.0,0.4867873303167421
240185,1020,5003.0,0.2038776733959624
240190,1274,4178.0,0.3049305887984682
240200,17620,48531.0,0.3630669056891471
240210,3493,12837.0,0.27210407416062943
240220,8683,26043.0,0.33341012940137466
240230,4649,21292.0,0.21834491827916588
240240,3232,6327.0,0.510826616089774
240250,1716,11404.0,0.15047351806383724
240260,36141,59451.0,0.6079123984457788
240270,1752,9042.0,0.19376244193762443
240280,1794,5872.0,0.3055177111716621
240290,926,4156.0,0.2228103946102021
240300,2618,8037.0,0.32574343660569866
240310,14310,31348.0,0.45648845221385737
240320,1493,6795.0,0.21972038263428992
240325,104700,140207.0,0.7467530151846912
240330,947,6479.0,0.1461645315635129
240340,2205,7618.0,0.2894460488317144
240350,2442,9146.0,0.26700196807347476
240360,28795,46927.0,0.6136126323864726
240370,2825,8033.0,0.3516743433337483
240375,875,3487.0,0.2509320332664181
240380,2572,8314.0,0.30935770988693767
240390,757,3480.0,0.21752873563218392
240400,1078,5163.0,0.20879333720705018
240410,715,2115.0,0.3380614657210402
240420,9774,18853.0,0.5184320797751021
240430,2513,12861.0,0.19539693647461318
240440,2668,10218.0,0.26110784889410843
240450,8725,16017.0,0.5447337204220516
240460,2819,12724.0,0.22154982709839674
240470,2599,12174.0,0.21348776080170856
240480,730,2069.0,0.35282745287578543
240485,1675,7610.0,0.22010512483574243
240490,1532,5903.0,0.2595290530238862
240500,1980,7877.0,0.2513647327662816
240510,849,6044.0,0.14046988749172734
240520,1052,5856.0,0.1796448087431694
240530,2198,8636.0,0.2545159796201945
240540,1455,8480.0,0.1715801886792453
240550,286,3234.0,0.08843537414965986
240560,1119,14507.0,0.0771351761218722
240570,4253,9979.0,0.426195009519992
240580,11268,31857.0,0.3537056219983049
240590,665,3405.0,0.19530102790014683
240600,1405,6341.0,0.22157388424538715
240610,3582,16631.0,0.21538091515843905
240615,1228,4703.0,0.26110992983202214
240620,1460,7126.0,0.2048835251192815
240630,2633,8439.0,0.31200379191847377
240640,597,3331.0,0.17922545782047433
240650,3448,14487.0,0.23800648857596465
240660,2804,15863.0,0.17676353779234696
240670,3330,9310.0,0.3576799140708915
