ano,cod_municipio,tdi_em
2022,5007935,29.4
2022,5007950,40.9
2022,5007976,21.1
2022,5008008,31.4
2022,5008305,26.4
2022,5008404,28.2
2022,5100102,19.4
2022,5100201,13.1
2022,5100250,14.1
2022,5100300,29.6
2022,5100359,21.1
2022,5100409,17.9
2022,5100508,27.5
2022,5100607,22.4
2022,5100805,22.3
2022,5101001,20.6
2022,5101209,12.2
2022,5101258,15.9
2022,5101308,15.5
2022,5101407,38.2
2022,5101605,20.8
2022,5101704,23.1
2022,5101803,22.3
2022,5101852,28.5
2022,5101902,25.1
2022,5102504,18.3
2022,5102603,45
2022,5102637,27.1
2022,5102678,21.4
2022,5102686,14.6
2022,5102694,25.5
2022,5102702,29
2022,5102793,18.8
2022,5102850,23.6
2022,5103007,30.7
2022,5103056,21.9
2022,5103106,29.6
2022,5103205,14.5
2022,5103254,30.3
2022,5103304,23.3
2022,5103353,24.7
2022,5103361,24.4
2022,5103379,17.9
2022,5103403,17.3
2022,5103437,12
2022,5103452,13.9
2022,5103502,11.6
2022,5103601,10.6
2022,5103700,23.4
2022,5103809,7.7
2022,5103858,24.3
2022,5103908,27.9
2022,5103957,12.1
2022,5104104,22.4
2022,5104203,32.9
2022,5104500,17.9
2022,5104526,16.8
2022,5104542,24.7
2022,5104559,20.2
2022,5104609,24.2
2022,5104807,11
2022,5104906,18.3
2022,5105002,7.5
2022,5105101,24.2
2022,5105150,23.4
2022,5105176,27.1
2022,5105200,17.2
2022,5105234,21
2022,5105259,15
2022,5105309,17.5
2022,5105507,41.8
2022,5105580,26.8
2022,5105606,18.6
2022,5105622,18.2
2022,5105903,16.4
2022,5106000,31.7
2022,5106109,19.1
2022,5106158,17.4
2022,5106174,30.9
2022,5106182,17.8
2022,5106190,18.6
2022,5106208,28.9
2022,5106216,18.8
2022,5106224,11.4
2022,5106232,19.4
2022,5106240,34.5
2022,5106257,21.8
2022,5106265,15.3
2022,5106273,18.7
2022,5106281,19.2
2022,5106299,16.3
2022,5106307,19.5
2022,5106315,26.4
2022,5106372,22.6
2022,5106422,25.4
2022,5106455,17.5
2022,5106505,18.6
2022,5106653,26.2
2022,5106703,16.9
2022,5106752,16.3
2022,5106778,35.8
2022,5106802,20
2022,5106828,24.9
2022,5106851,23.2
2022,5107008,19.3
2022,5107040,16.7
2022,5107065,29.2
2022,5107107,14.1
2022,5107156,7.3
2022,5107180,28.8
2022,5107198,17.4
2022,5107206,21.9
2022,5107248,24.8
2022,5107263,4.2
2022,5107297,12.2
2022,5107305,23.1
2022,5107354,30
2022,5107404,22.5
2022,5107578,43.9
2022,5107602,13.6
2022,5107701,18.9
2022,5107743,26.8
2022,5107750,16.1
2022,5107768,12.7
2022,5107776,29.5
2022,5107792,30.1
2022,5107800,30.2
2022,5107859,35.2
2022,5107875,21.1
2022,5107883,36.3
2022,5107909,15.9
2022,5107925,22
2022,5107941,30.8
2022,5107958,16.1
2022,5108006,19.6
2022,5108055,15.9
2022,5108105,5.9
2022,5108204,15.1
2022,5108303,28.1
2022,5108352,12.1
2022,5108402,20.9
2022,5108501,21.3
2022,5108600,25.5
2022,5108808,11.5
2022,5108857,15.9
2022,5108907,32.7
2022,5108956,13.5
2022,5200050,17.7
2022,5200100,12.9
2022,5200134,13.2
2022,5200159,16.4
2022,5200175,11.2
2022,5200209,7.5
2022,5200258,27
2022,5200308,13
2022,5200506,14.3
2022,5200555,11.8
2022,5200605,30.5
2022,5200803,14.1
2022,5200829,15
2022,5200852,13.2
2022,5200902,15.9
2022,5201108,15
2022,5201207,23.3
2022,5201306,9
2022,5201405,18
2022,5201454,24.1
2022,5201504,14.8
2022,5201603,5
2022,5201702,25.3
2022,5201801,22.2
2022,5202155,10.4
2022,5202353,9.5
2022,5202502,15.1
2022,5202601,21.5
2022,5202809,9.9
2022,5203104,26
2022,5203203,16.1
2022,5203302,14.6
2022,5203401,13.7
2022,5203500,13.8
2022,5203559,11.2
2022,5203575,20.9
2022,5203609,18
2022,5203807,25.7
2022,5203906,16.5
2022,5203939,8.3
2022,5203962,20
2022,5204003,12.1
2022,5204102,17.9
2022,5204201,7.1
2022,5204250,22.4
2022,5204300,13.2
2022,5204409,8.3
2022,5204508,14.6
2022,5204557,16.2
2022,5204607,26.4
2022,5204656,11.9
2022,5204706,13.4
2022,5204805,16.8
2022,5204854,22
2022,5204904,13.7
2022,5204953,23.8
2022,5205000,12.7
2022,5205059,15.1
2022,5205109,14.2
2022,5205208,16
2022,5205307,33.7
2022,5205406,11.5
2022,5205455,13.7
2022,5205471,16
2022,5205497,20.7
2022,5205513,24
2022,5205521,28.9
2022,5205703,12.9
2022,5205802,13.7
2022,5205901,21
2022,5206206,17.8
2022,5206305,21.2
2022,5206404,8.3
2022,5206503,16.4
2022,5206602,8.8
2022,5206701,8.5
2022,5206800,13.1
2022,5206909,8.1
2022,5207105,7.1
2022,5207253,11.9
2022,5207352,15.8
2022,5207402,11
2022,5207501,20.5
2022,5207535,15.2
2022,5207600,5.9
2022,5207808,9.3
2022,5207907,26.5
2022,5208004,19.3
2022,5208103,17.6
2022,5208152,10.8
2022,5208301,20.4
2022,5208400,9.3
2022,5208509,9.9
2022,5208608,9.8
2022,5208707,11.7
2022,5208806,19.2
2022,5208905,16
2022,5209101,21.8
2022,5209150,14.7
2022,5209200,13.8
2022,5209291,6.7
2022,5209408,11
2022,5209457,33
2022,5209606,3.1
2022,5209705,24.8
2022,5209804,24.1
2022,5209903,17.5
2022,5209937,13.6
2022,5209952,14.8
2022,5210000,12.5
2022,5210109,25.3
2022,5210158,13.5
2022,5210208,9.6
2022,5210307,9.8
2022,5210406,8.8
2022,5210562,11
2022,5210604,8.4
2022,5210802,19.5
2022,5210901,13.1
2022,5211008,17.1
2022,5211206,13.7
2022,5211305,19.6
2022,5211404,13.3
2022,5211503,11.7
2022,5211602,6
2022,5211701,14.5
2022,5211800,10.5
2022,5211909,10.4
2022,5212006,13.9
2022,5212055,6
2022,5212105,14.7
2022,5212204,12
2022,5212253,10
2022,5212303,17.4
2022,5212501,23.9
2022,5212600,13.8
2022,5212709,19
2022,5212808,14.7
2022,5212907,17.2
2022,5212956,25.3
2022,5213004,15.4
2022,5213053,21.3
2022,5213087,12.6
2022,5213103,19.1
2022,5213400,21.4
2022,5213509,29.1
2022,5213707,9.4
2022,5213756,13.8
2022,5213772,17.8
2022,5213806,18.4
2022,5213855,9.4
2022,5213905,6.6
2022,5214002,21.8
2022,5214051,22.3
2022,5214101,13.2
2022,5214408,18.8
2022,5214507,11.4
2022,5214606,15.6
2022,5214705,11
2022,5214804,15.1
2022,5214838,22.8
2022,5214861,8.8
2022,5214879,8.9
2022,5214903,16.3
2022,5215009,7.8
2022,5215207,12.6
2022,5215231,25.6
2022,5215256,18.4
2022,5215306,18.6
2022,5215405,11.6
2022,5215504,14.9
2022,5215603,31.6
2022,5215652,7.9
2022,5215702,10.4
2022,5215801,10
2022,5215900,10.6
2022,5216007,12
2022,5216304,11.9
2022,5216403,12.7
2022,5216452,18.8
2022,5216809,15.4
2022,5216908,15
2022,5217104,13.6
2022,5217203,11.2
2022,5217302,16.8
2022,5217401,16.9
2022,5217609,24.3
2022,5217708,11.8
2022,5218003,13.2
2022,5218052,18.5
2022,5218102,25.2
2022,5218300,16.6
2022,5218391,18.9
2022,5218508,14.2
2022,5218607,8
2022,5218706,14.2
2022,5218789,24
2022,5218805,13.7
2022,5218904,4.3
2022,5219001,10.4
2022,5219100,11.7
2022,5219209,15.7
2022,5219258,11.5
2022,5219308,7.6
2022,5219357,8.2
2022,5219407,14.8
2022,5219456,12.5
2022,5219506,3.8
2022,5219605,12.8
2022,5219704,12.7
2022,5219712,12.1
2022,5219738,18.8
2022,5219753,26
2022,5219803,22.4
2022,5219902,15.6
2022,5220009,14.8
2022,5220058,19.4
2022,5220108,16.5
2022,5220157,20.2
2022,5220207,11.7
2022,5220264,25.2
2022,5220280,14.7
2022,5220405,28.3
2022,5220454,20.8
2022,5220504,9.5
2022,5220603,10.4
2022,5220686,25.3
2022,5220702,22.4
2022,5221007,20
2022,5221080,28.4
2022,5221197,18.1
2022,5221304,16.7
2022,5221403,16
2022,5221452,20.3
2022,5221502,14.9
2022,5221551,15
2022,5221577,23.8
2022,5221601,13
2022,5221700,22
2022,5221809,38.2
2022,5221858,16.2
2022,5221908,17.2
2022,5222005,16
2022,5222054,15.3
2022,5222203,28.4
2022,5222302,18.4
2022,5300108,21.5
