ano,cod_municipio,reprovacao_ef
2022,4322376,0.9
2022,4322400,1.6
2022,4322509,6.2
2022,4322525,0.9
2022,4322533,9.0
2022,4322541,11.3
2022,4322558,8.0
2022,4322608,3.5
2022,4322707,5.9
2022,4322806,3.4
2022,4322855,1.4
2022,4322905,1.8
2022,4323002,6.6
2022,4323101,3.0
2022,4323200,2.9
2022,4323309,16.3
2022,4323358,2.7
2022,4323408,4.1
2022,4323457,3.5
2022,4323507,2.9
2022,4323606,3.0
2022,4323705,2.1
2022,4323754,5.0
2022,4323770,1.5
2022,4323804,8.0
2022,5000203,12.9
2022,5000252,11.7
2022,5000609,11.7
2022,5000708,11.4
2022,5000807,14.5
2022,5000856,7.3
2022,5000906,1.3
2022,5001003,6.9
2022,5001102,9.1
2022,5001243,2.4
2022,5001508,11.8
2022,5001904,4.0
2022,5002001,8.8
2022,5002100,1.4
2022,5002159,14.7
2022,5002209,10.3
2022,5002308,6.1
2022,5002407,12.4
2022,5002605,5.8
2022,5002704,5.3
2022,5002803,7.7
2022,5002902,6.0
2022,5002951,8.2
2022,5003108,13.8
2022,5003157,11.3
2022,5003207,8.0
2022,5003256,5.1
2022,5003306,8.4
2022,5003454,10.8
2022,5003488,11.8
2022,5003504,6.7
2022,5003702,11.2
2022,5003751,9.0
2022,5003801,6.5
2022,5003900,8.9
2022,5004007,5.0
2022,5004106,3.9
2022,5004304,11.2
2022,5004403,6.0
2022,5004502,6.6
2022,5004601,11.6
2022,5004700,11.1
2022,5004809,18.5
2022,5004908,7.9
2022,5005004,7.1
2022,5005103,3.9
2022,5005152,16.8
2022,5005202,5.2
2022,5005251,19.9
2022,5005400,10.8
2022,5005608,15.0
2022,5005681,5.5
2022,5005707,10.8
2022,5005806,5.5
2022,5006002,15.6
2022,5006200,7.0
2022,5006259,17.5
2022,5006275,10.7
2022,5006309,7.6
2022,5006358,20.3
2022,5006408,9.3
2022,5006606,8.8
2022,5006903,11.6
2022,5007109,12.3
2022,5007208,10.0
2022,5007307,12.0
2022,5007406,11.0
2022,5007505,10.3
2022,5007554,12.7
2022,5007695,9.8
2022,5007703,9.4
2022,5007802,5.4
2022,5007901,15.6
2022,5007935,5.2
2022,5007950,20.4
2022,5007976,3.3
2022,5008008,3.7
2022,5008305,3.6
2022,5008404,10.0
2022,5100102,1.2
2022,5100201,1.1
2022,5100250,0.2
2022,5100300,0.9
2022,5100359,0.9
2022,5100409,1.6
2022,5100508,1.1
2022,5100607,2.2
2022,5100805,3.2
2022,5101001,0.6
2022,5101209,0.0
2022,5101258,0.1
2022,5101308,1.4
2022,5101407,2.2
2022,5101605,0.6
2022,5101704,1.1
2022,5101803,1.2
2022,5101852,1.8
2022,5101902,1.6
2022,5102504,1.2
2022,5102603,2.4
2022,5102637,3.7
2022,5102678,1.6
2022,5102686,0.9
2022,5102694,4.3
2022,5102702,1.3
2022,5102793,1.1
2022,5102850,1.5
2022,5103007,1.8
2022,5103056,1.5
2022,5103106,1.8
2022,5103205,2.5
2022,5103254,3.3
2022,5103304,0.6
2022,5103353,1.4
2022,5103361,0.0
2022,5103379,0.3
2022,5103403,0.8
2022,5103437,2.4
2022,5103452,2.7
2022,5103502,0.5
2022,5103601,0.1
2022,5103700,4.8
2022,5103809,0.3
2022,5103858,0.6
2022,5103908,1.7
2022,5103957,0.0
2022,5104104,0.9
2022,5104203,0.9
2022,5104500,2.4
2022,5104526,1.4
2022,5104542,1.6
2022,5104559,3.9
2022,5104609,0.1
2022,5104807,0.5
2022,5104906,1.1
2022,5105002,1.0
2022,5105101,0.4
2022,5105150,2.5
2022,5105176,5.7
2022,5105200,0.3
2022,5105234,5.0
2022,5105259,1.0
2022,5105309,3.3
2022,5105507,8.5
2022,5105580,0.7
2022,5105606,0.5
2022,5105622,0.9
2022,5105903,1.3
2022,5106000,2.1
2022,5106109,0.1
2022,5106158,0.8
2022,5106174,1.1
2022,5106182,2.5
2022,5106190,6.1
2022,5106208,2.4
2022,5106216,1.8
2022,5106224,0.3
2022,5106232,1.5
2022,5106240,6.1
2022,5106257,0.8
2022,5106265,0.6
2022,5106273,0.0
2022,5106281,1.0
2022,5106299,1.5
2022,5106307,0.9
2022,5106315,6.4
2022,5106372,0.6
2022,5106422,0.7
2022,5106455,0.9
2022,5106505,0.9
2022,5106653,2.8
2022,5106703,3.3
2022,5106752,1.1
2022,5106778,1.9
2022,5106802,1.3
2022,5106828,2.0
2022,5106851,0.6
2022,5107008,1.4
2022,5107040,1.4
2022,5107065,1.1
2022,5107107,1.1
2022,5107156,0.0
2022,5107180,0.6
2022,5107198,0.0
2022,5107206,5.8
2022,5107248,9.3
2022,5107263,1.1
2022,5107297,0.3
2022,5107305,0.7
2022,5107354,2.0
2022,5107404,1.2
2022,5107578,0.3
2022,5107602,1.1
2022,5107701,1.7
2022,5107743,2.3
2022,5107750,0.5
2022,5107768,1.5
2022,5107776,2.3
2022,5107792,4.4
2022,5107800,2.8
2022,5107859,1.2
2022,5107875,0.4
2022,5107883,4.9
2022,5107909,1.5
2022,5107925,0.4
2022,5107941,0.9
2022,5107958,1.5
2022,5108006,0.2
2022,5108055,0.3
2022,5108105,0.3
2022,5108204,0.3
2022,5108303,9.1
2022,5108352,0.0
2022,5108402,1.7
2022,5108501,1.1
2022,5108600,3.7
2022,5108808,0.0
2022,5108857,0.0
2022,5108907,1.0
2022,5108956,1.6
2022,5200050,1.0
2022,5200100,2.1
2022,5200134,0.6
2022,5200159,1.7
2022,5200175,2.4
2022,5200209,1.0
2022,5200258,4.8
2022,5200308,1.8
2022,5200506,3.6
2022,5200555,3.3
2022,5200605,2.9
2022,5200803,1.1
2022,5200829,1.1
2022,5200852,0.2
2022,5200902,2.3
2022,5201108,3.1
2022,5201207,3.5
2022,5201306,0.0
2022,5201405,2.4
2022,5201454,2.5
2022,5201504,1.6
2022,5201603,1.0
2022,5201702,2.4
2022,5201801,2.2
2022,5202155,0.5
2022,5202353,0.6
2022,5202502,3.3
2022,5202601,0.0
2022,5202809,0.0
2022,5203104,2.5
2022,5203203,0.9
2022,5203302,1.2
2022,5203401,0.2
2022,5203500,3.5
2022,5203559,1.7
2022,5203575,2.4
2022,5203609,4.5
2022,5203807,0.0
2022,5203906,0.3
2022,5203939,0.3
2022,5203962,6.8
2022,5204003,0.6
2022,5204102,0.9
2022,5204201,0.7
2022,5204250,2.2
2022,5204300,0.6
2022,5204409,1.4
2022,5204508,1.3
2022,5204557,4.7
2022,5204607,0.0
2022,5204656,0.7
2022,5204706,0.9
2022,5204805,3.8
2022,5204854,3.3
2022,5204904,4.0
2022,5204953,0.6
2022,5205000,0.0
2022,5205059,2.6
2022,5205109,2.4
2022,5205208,3.4
2022,5205307,6.8
2022,5205406,0.2
2022,5205455,0.4
2022,5205471,3.0
2022,5205497,6.3
2022,5205513,2.5
2022,5205521,0.0
2022,5205703,1.0
2022,5205802,3.5
2022,5205901,0.7
2022,5206206,2.6
2022,5206305,2.6
2022,5206404,0.7
2022,5206503,0.2
2022,5206602,0.7
2022,5206701,3.3
2022,5206800,2.5
2022,5206909,4.7
2022,5207105,0.5
2022,5207253,8.6
2022,5207352,1.4
2022,5207402,0.1
2022,5207501,0.0
2022,5207535,4.8
2022,5207600,1.0
2022,5207808,0.4
2022,5207907,3.4
2022,5208004,6.0
2022,5208103,0.0
2022,5208152,2.8
2022,5208301,3.5
2022,5208400,2.3
2022,5208509,0.0
2022,5208608,0.4
2022,5208707,0.9
2022,5208806,2.7
2022,5208905,1.1
2022,5209101,5.8
2022,5209150,1.6
2022,5209200,0.2
2022,5209291,1.0
2022,5209408,3.7
2022,5209457,0.4
2022,5209606,0.3
2022,5209705,7.4
2022,5209804,0.5
2022,5209903,1.4
2022,5209937,1.1
2022,5209952,0.7
2022,5210000,1.0
2022,5210109,4.4
2022,5210158,0.4
2022,5210208,0.7
2022,5210307,3.2
2022,5210406,0.6
2022,5210562,1.0
2022,5210604,0.0
2022,5210802,2.4
2022,5210901,1.5
2022,5211008,0.4
2022,5211206,1.3
2022,5211305,0.6
2022,5211404,2.9
2022,5211503,1.7
2022,5211602,0.0
2022,5211701,0.0
2022,5211800,0.4
2022,5211909,2.3
2022,5212006,0.6
2022,5212055,0.7
2022,5212105,2.1
2022,5212204,0.4
2022,5212253,0.0
2022,5212303,4.1
2022,5212501,4.2
2022,5212600,0.3
2022,5212709,4.5
2022,5212808,2.0
2022,5212907,0.0
2022,5212956,2.1
2022,5213004,0.3
2022,5213053,6.1
2022,5213087,1.2
2022,5213103,3.6
2022,5213400,0.0
2022,5213509,0.8
2022,5213707,1.4
2022,5213756,1.7
2022,5213772,0.0
2022,5213806,0.6
2022,5213855,2.1
2022,5213905,0.0
2022,5214002,4.1
2022,5214051,3.6
2022,5214101,0.2
2022,5214408,0.4
2022,5214507,1.2
2022,5214606,1.9
2022,5214705,0.0
2022,5214804,3.4
2022,5214838,4.1
2022,5214861,0.1
2022,5214879,1.1
2022,5214903,6.3
2022,5215009,0.4
2022,5215207,0.0
2022,5215231,7.2
2022,5215256,0.7
2022,5215306,2.0
2022,5215405,2.1
2022,5215504,0.4
2022,5215603,6.2
2022,5215652,0.0
2022,5215702,0.1
2022,5215801,2.2
2022,5215900,0.0
2022,5216007,2.7
2022,5216304,6.4
2022,5216403,1.0
2022,5216452,1.1
2022,5216809,2.1
2022,5216908,0.0
2022,5217104,5.1
2022,5217203,0.5
2022,5217302,3.0
2022,5217401,2.7
2022,5217609,7.6
2022,5217708,2.6
2022,5218003,1.6
2022,5218052,4.1
2022,5218102,6.5
2022,5218300,6.4
2022,5218391,2.2
2022,5218508,0.8
2022,5218607,0.0
2022,5218706,0.4
2022,5218789,1.3
2022,5218805,1.8
2022,5218904,0.3
2022,5219001,1.5
2022,5219100,0.0
2022,5219209,2.1
2022,5219258,0.5
2022,5219308,0.1
2022,5219357,0.3
2022,5219407,7.0
2022,5219456,1.0
2022,5219506,0.3
2022,5219605,1.1
2022,5219704,3.6
2022,5219712,0.2
2022,5219738,0.2
2022,5219753,10.0
2022,5219803,5.0
2022,5219902,0.1
2022,5220009,7.0
2022,5220058,0.0
2022,5220108,0.7
2022,5220157,2.8
2022,5220207,3.1
2022,5220264,0.7
2022,5220280,2.6
2022,5220405,4.1
2022,5220454,2.3
2022,5220504,0.0
2022,5220603,3.0
2022,5220686,5.8
2022,5220702,1.6
2022,5221007,1.3
2022,5221080,3.3
2022,5221197,7.9
2022,5221304,3.0
2022,5221403,0.2
2022,5221452,1.1
2022,5221502,0.2
2022,5221551,1.8
2022,5221577,2.3
2022,5221601,0.4
2022,5221700,0.1
2022,5221809,1.0
2022,5221858,6.8
2022,5221908,0.5
2022,5222005,2.2
2022,5222054,2.2
2022,5222203,5.3
2022,5222302,2.2
2022,5300108,4.8
