cod_municipio,obitos_diabetes_mellitus,pop_2021,obitos_diabetes_mellitus_100k
3149150,2,12212,16.377333770062233
3149200,3,3643,82.34971177600879
3149309,27,64712,41.72332797626406
3149507,3,3330,90.09009009009009
3149705,5,11755,42.53509145044662
3149804,9,16321,55.14367992157343
3149903,11,21485,51.198510588782874
3149952,7,6773,103.3515428908903
3150000,5,4256,117.4812030075188
3150109,4,2733,146.35931211123307
3150307,1,4466,22.391401701746528
3150505,5,8688,57.55064456721915
3150539,5,4986,100.28078620136382
3150570,1,7524,13.290802764486974
3150703,1,6348,15.75299306868305
3150802,16,17634,90.73380968583419
3150901,2,5488,36.44314868804665
3151008,2,8640,23.14814814814815
3151107,7,10772,64.98329001114
3151206,35,56640,61.793785310734464
3151305,3,10759,27.8836323078353
3151404,10,28215,35.4421407052986
3151503,21,34918,60.14090154075262
3151602,2,12292,16.270745200130165
3151701,24,16846,142.46705449364833
3151800,131,168641,77.67980502961913
3151909,5,8359,59.815767436296206
3152006,22,32035,68.674886842516
3152105,59,59875,98.53862212943632
3152170,6,12179,49.26512849987684
3152204,15,37864,39.61546587787873
3152303,7,11348,61.68487839266831
3152402,18,16616,108.32932113625421
3152501,113,152549,74.07455964968634
3152600,11,5900,186.4406779661017
3152709,4,9080,44.052863436123346
3152808,12,28017,42.831138237498664
3152907,3,8566,35.02218071445249
3153004,4,3631,110.16248967226659
3153103,16,5341,299.5693690320165
3153301,1,3001,33.32222592469177
3153400,7,19627,35.665155143424876
3153509,2,8301,24.093482712926154
3153608,1,10834,9.230201218386561
3153806,2,1943,102.9336078229542
3153905,5,16429,30.43398867855621
3154002,29,23711,122.3061026527772
3154101,8,10520,76.04562737642586
3154200,9,11540,77.98960138648181
3154309,22,17396,126.46585421936078
3154408,2,4817,41.51961801951422
3154457,6,8134,73.76444553725105
3154507,1,9476,10.552975939214859
3154606,81,338197,23.950537704355746
3154705,3,4047,74.12898443291327
3154903,13,13473,96.48927484598828
3155207,2,5402,37.02332469455757
3155306,1,5879,17.009695526450077
3155504,5,12335,40.53506282934739
3155603,3,31045,9.66339185053954
3155702,4,14332,27.90957298353335
3155801,15,17959,83.52358149117434
3155900,1,5485,18.231540565177756
3156007,5,12739,39.24954863019075
3156304,4,8224,48.63813229571984
3156452,2,4622,43.271311120726956
3156502,3,5798,51.74197999310107
3156601,5,10256,48.75195007800312
3156700,17,137125,12.397447584320876
3156908,8,26374,30.332903617198756
3157005,20,41699,47.96278088203554
3157104,4,7012,57.04506560182544
3157203,14,31604,44.29819010251867
3157252,4,8181,48.89377826671556
3157278,2,3182,62.853551225644246
3157336,3,8664,34.62603878116344
3157377,2,4107,48.69734599464329
3157500,2,4381,45.65167769915544
3157658,7,6386,109.61478233636079
3157708,6,14255,42.09049456331112
3157807,88,220444,39.91943532144218
3157906,11,16302,67.47638326585695
3158003,1,10857,9.210647508519848
3158201,12,14611,82.1299021285333
3158300,2,7073,28.276544606249118
3158607,3,3981,75.35795026375283
3158805,1,4834,20.68680182043856
3158904,2,8667,23.07603553709473
3158953,10,35369,28.273346716050778
3159209,3,8924,33.617212012550425
3159308,5,4863,102.81719103434094
3159357,1,7268,13.75894331315355
3159605,15,43753,34.2833634265079
3159704,2,3357,59.577003276735184
3159803,9,19872,45.289855072463766
3159902,21,18613,112.82437006393381
3160009,1,3602,27.7623542476402
3160108,5,3886,128.66700977869274
3160207,2,3799,52.645433008686496
3160405,5,28427,17.58891194990678
3160454,4,7297,54.817048101959706
3160702,38,46421,81.85950324206716
3160801,2,5349,37.390166386240416
3160900,3,3754,79.91475759190197
3160959,3,5658,53.022269353128316
3161007,10,17327,57.71339527904426
3161056,3,3362,89.2325996430696
3161106,6,56477,10.623793756750535
3161205,3,6520,46.012269938650306
3161304,2,6274,31.877590054191902
3161403,3,4800,62.5
3161502,4,12562,31.842063365706096
3161601,5,3910,127.8772378516624
3161650,4,4059,98.54644000985465
3161700,1,8459,11.821728336682822
3161809,11,12597,87.32237834405016
3161908,5,11019,45.37616843633724
3162005,29,25561,113.45409021556277
3162104,15,35782,41.92051869655134
3162203,5,7498,66.68444918644973
3162252,3,4932,60.82725060827251
3162401,1,25098,3.984381225595665
3162450,4,13125,30.476190476190474
3162500,110,90497,121.55099064057372
3162559,2,11674,17.13208840157615
3162609,5,7444,67.16818914562063
3162708,15,23709,63.26711375427053
3162807,23,15767,145.8742944123803
3162906,34,26447,128.55900480205693
3162922,12,32148,37.32736095558044
3162948,1,7480,13.368983957219251
3162955,4,24135,16.57344106070023
3163300,1,3856,25.933609958506224
3163409,2,5387,37.12641544458882
3163706,75,46202,162.33063503744427
3163904,7,4610,151.84381778741866
3164001,3,7706,38.93070334804049
3164100,1,5202,19.223375624759708
3164209,1,12529,7.981482959533881
3164308,2,7076,28.26455624646693
3164605,5,6863,72.85443683520326
3164704,57,71445,79.7816502204493
3165008,9,10960,82.11678832116789
3165107,5,7000,71.42857142857143
3165206,1,7120,14.044943820224718
3165305,9,7815,115.16314779270634
3165537,12,33413,35.914165145302725
3165552,6,12378,48.47309743092583
3165578,2,5361,37.30647267300877
3165701,1,7858,12.725884448969204
3166006,7,5786,120.98167991704113
3166105,1,3519,28.41716396703609
3166204,3,10467,28.66150759529951
3166501,1,4292,23.299161230195715
3166709,2,8713,22.95420635831516
3166808,6,11668,51.422694549194375
3166907,6,7668,78.24726134585289
3166956,3,4809,62.38303181534623
3167004,2,1956,102.24948875255623
3167103,12,20940,57.306590257879655
3167202,179,241835,74.01740856369013
3167707,3,5514,54.4069640914037
3167806,1,6189,16.157699143641945
3167905,2,3708,53.937432578209275
3168002,10,34397,29.07230281710614
3168101,3,4832,62.086092715231786
3168408,12,14302,83.90434904209202
3168507,6,11670,51.41388174807198
3168606,144,140937,102.17331147959727
3168705,45,90568,49.68642346082502
3168903,2,6424,31.133250311332503
3169000,3,16715,17.947950942267425
3169109,2,6297,31.76115610608226
3169208,13,7850,165.60509554140128
3169307,92,80032,114.95401839264294
3169356,11,32716,33.62269226066756
3169406,41,56940,72.00561995082543
3169505,5,6765,73.90983000739098
3169604,12,25398,47.24781478856603
3169703,11,20125,54.6583850931677
3169802,1,5070,19.723865877712033
3169901,97,116797,83.05007834105328
3170008,2,12599,15.874275736169537
3170057,1,12493,8.004482510205715
3170107,288,337092,85.43661670997828
3170206,379,699097,54.212791644078
3170404,46,84930,54.16225126574826
3170438,1,4284,23.34267040149393
3170479,2,3260,61.34969325153374
3170529,3,17173,17.4692831770803
3170578,4,6470,61.82380216383308
3170701,75,136602,54.904027759476435
3170750,2,7138,28.019052956010086
3170800,12,39803,30.14848127025601
3170909,7,19305,36.26003626003626
3171006,7,20642,33.911442689661854
3171154,2,4846,41.271151465125875
3171204,23,129765,17.72434785959234
3171303,68,79388,85.65526276011488
3171402,1,3589,27.862914460852604
3171501,2,3179,62.91286568103177
3171600,8,13740,58.22416302765648
3171709,15,8663,173.15017892185156
3171808,8,10484,76.30675314765357
3171907,3,5340,56.17977528089887
3172004,25,42965,58.18689631095077
3200102,28,30455,91.93892628468232
3200169,1,10909,9.166743056192136
3200201,32,29975,106.75562969140951
3200300,8,14636,54.65974309920743
3200409,17,29779,57.08720910708889
3200508,2,7554,26.476039184537992
3200607,52,103101,50.43598025237389
3200706,2,12105,16.522098306484924
3200805,14,31132,44.969805987408456
3200904,78,44979,173.4142599879944
3201001,2,15092,13.252054068380598
3201100,4,9962,40.15257980325236
3201159,1,12427,8.046994447573832
3201209,227,210589,107.7929046626367
3201308,210,383917,54.69932303075925
3201407,18,37747,47.68590881394548
3201506,145,123400,117.50405186385737
3201605,15,31273,47.96469798228504
3201704,4,12806,31.235358425737935
3201902,12,33986,35.308656505619965
3202009,2,6771,29.537734455767243
3202108,17,22835,74.44712064812788
3202207,7,21948,31.893566611991982
3202256,8,12880,62.11180124223603
3202306,66,31122,212.0686331212647
3202405,52,126701,41.04150717042486
3202454,17,26426,64.33058351623401
3202504,1,12591,7.942180922881423
3202553,10,8859,112.87955751213455
3202603,4,13973,28.626637085808344
3202652,7,13526,51.75218098477007
3202702,7,14023,49.91799187049847
3202801,50,34656,144.275161588181
3202900,3,10494,28.58776443682104
3203007,28,29290,95.59576647319905
3203056,10,31039,32.21753278133961
3203106,24,12265,195.67876070118223
3203130,10,16722,59.801459155603396
3203163,7,10933,64.02634226653251
3203205,163,176688,92.25301095716743
3203304,4,15503,25.801457782364704
3203320,29,38883,74.58272252655402
3203346,9,16920,53.191489361702125
3203353,4,12963,30.857054694129445
3203403,34,26115,130.1933754547195
3203502,17,18894,89.97565364666032
3203601,7,5496,127.36535662299855
3203700,5,17319,28.87002713782551
3203809,1,15526,6.44080896560608
3203908,18,50434,35.69020898600151
3204005,4,23306,17.16296232729769
3204054,15,26381,56.8591031424131
3204104,6,27327,21.95630694917115
3204203,13,22053,58.94889584183558
3204252,8,7940,100.75566750629723
3204302,2,11658,17.155601303825698
3204351,7,19271,36.32401017072285
3204401,7,11626,60.209874419404784
3204500,11,12197,90.18611133885382
3204559,21,41015,51.20078020236499
3204609,35,23724,147.5299274995785
3204658,7,8687,80.58017727639
3204708,15,38522,38.93878822491044
3204807,24,10546,227.57443580504457
3204906,200,132642,150.7818036519353
3204955,2,12510,15.987210231814549
3205002,565,527240,107.16182383734163
3205010,8,30680,26.07561929595828
3205036,6,21591,27.78935667639294
3205069,34,25745,132.06447853952224
3205101,29,79500,36.477987421383645
3205150,2,9244,21.635655560363478
3205176,2,14073,14.211610886093938
3205200,553,501325,110.30768463571536
3205309,472,365855,129.01286028617895
3300100,184,207044,88.86999864763045
3300159,7,11901,58.81858667338879
3300209,100,134293,74.46404503585444
3300225,6,12669,47.359696897939855
3300233,29,34477,84.11404704585665
3300258,26,30593,84.98676167750793
3300308,67,100764,66.49200111150807
3300407,183,184833,99.00829397347876
3300456,178,513118,34.68987640269879
3300506,43,27616,155.70683661645424
3300605,74,37203,198.90869015939575
3300704,208,230378,90.28639887489257
3300803,40,59303,67.45021331129959
3300902,11,15514,70.90369988397576
3300936,7,16586,42.20426866031593
3300951,6,8576,69.96268656716418
3301009,454,511168,88.81620132715663
3301108,21,20168,104.12534708449029
3301157,7,12821,54.597925278839405
3301207,16,19030,84.07777193904361
3301306,37,45041,82.14737683443973
3301405,11,23398,47.01256517651081
3301504,23,22041,104.35098226033301
3301603,5,11528,43.37265787647467
3301702,1274,924624,137.78573777016388
3301801,8,14071,56.854523488025016
3301850,40,61388,65.15931452401121
3301876,52,28837,180.3238894475847
3301900,230,242543,94.82854586609385
3302007,82,134819,60.822287659751225
3302056,20,15299,130.72749852931565
3302106,36,23222,155.02540694169323
3302205,124,103800,119.46050096339114
3302254,14,32064,43.662674650698605
3302270,56,105548,53.056429302307954
3302304,7,7326,95.55009555009555
3302403,199,261501,76.09913537615535
3302452,1,5623,17.784101013693757
3302502,194,246433,78.72322294497896
3302601,32,45220,70.76514816452897
3302700,244,164504,148.32466079852162
3302809,27,18648,144.78764478764478
3302858,121,176569,68.52845063402975
3302908,63,25581,246.27653336460654
3303005,17,27154,62.605877587095826
3303104,7,15311,45.71876428711384
3303203,112,162693,68.84131462324747
3303302,665,515317,129.04678091349595
3303401,296,191158,154.84572971050127
3303500,815,823302,98.99162154349195
3303609,66,52683,125.27760378110585
3303708,34,44518,76.37360168920436
3303807,27,43680,61.81318681318681
3303856,13,27858,46.66523081341087
3303906,443,306678,144.4511833258336
3303955,24,25364,94.62229932187353
3304003,38,29545,128.61736334405145
3304102,14,18960,73.83966244725738
3304110,16,19974,80.10413537598879
3304128,10,14435,69.27606511950121
3304144,67,151335,44.272640169161136
3304151,13,25126,51.73923425933296
3304201,128,132312,96.74103633835178
3304300,34,60573,56.130619252802404
3304409,8,18605,42.99919376511691
3304508,3,9344,32.10616438356164
3304524,95,155193,61.214101151469464
3304557,7730,6747815,114.55560059070973
3304607,10,10392,96.2278675904542
3304706,26,42594,61.04146123867211
3304755,26,42210,61.59677801468846
3304805,19,38710,49.082924308964095
3304904,889,1091737,81.42986818253847
3305000,46,36423,126.29382533014854
3305109,237,472906,50.115667807132915
3305133,2,7206,27.75464890369137
3305158,14,21916,63.88027012228509
3305208,43,106049,40.547294175334045
3305307,9,9387,95.87727708533077
3305406,17,18249,93.155789358321
3305505,61,90583,67.3415541547531
3305554,93,83092,111.92413228710345
3305604,13,21774,59.704234408009555
3305703,6,15667,38.29705750941469
3305752,14,34610,40.45073678127709
3305802,141,184240,76.53061224489795
3305901,13,10640,122.18045112781955
3306008,69,82142,84.00087653088553
3306107,122,76869,158.7115742366884
3306156,6,11106,54.02485143165856
3306206,81,37083,218.42892969824447
3306305,341,273988,124.45800546009315
3500105,84,35111,239.24126342171968
3500204,2,3554,56.274620146314014
3500303,20,36648,54.57323728443571
3500402,1,8221,12.16397031991242
3500501,22,18808,116.9715014887282
3500550,1,6109,16.36929120969062
3500600,4,3521,113.6040897472309
3500709,7,37401,18.716077110237695
3501004,2,16203,12.343393198790347
3501152,12,18767,63.94202589652049
3501301,10,24998,40.003200256020484
3501509,2,3237,61.785603954278656
3501608,171,242018,70.65590162715169
3501707,29,41032,70.676545135504
3501806,3,5981,50.158836314997494
3501905,60,72677,82.55706757295981
3502002,8,5056,158.22784810126583
3502101,67,57202,117.12877172126849
3502200,17,25479,66.72161387809568
3502309,1,6819,14.664906877841325
3502408,1,4144,24.131274131274132
3502507,59,36185,163.0509879784441
3502705,31,24226,127.96169404771733
3502754,9,22860,39.37007874015748
3502804,145,198129,73.18464232898768
3502903,4,34776,11.502185415228894
3503000,1,5655,17.68346595932803
3503109,3,6365,47.132757266300075
3503208,197,238339,82.6553774245927
3503307,124,135506,91.50886307617375
3503356,1,1773,56.40157924421884
3503406,4,8613,46.44142575177058
3503505,3,3896,77.00205338809035
3503604,2,11158,17.924359204158453
3503703,3,9761,30.73455588566745
3503802,5,55340,9.035056017347307
3503901,90,91157,98.73076121416896
3504008,130,105087,123.70702370416893
3504107,126,144088,87.44656043528954
3504206,19,15253,124.56565921458073
3504503,76,91232,83.30410382321992
3504602,3,17761,16.890940825403973
3504701,2,5934,33.704078193461406
3504909,4,10993,36.38679159465114
3505203,25,35558,70.30766634793858
3505302,35,36126,96.88313126280241
3505351,6,5760,104.16666666666667
3505500,155,122833,126.18758802601907
3505609,17,33180,51.235684147076554
3505708,333,276982,120.22441891530858
3505807,7,20953,33.408103851477115
3505906,38,62980,60.336614798348684
3506003,373,379297,98.33982341015088
3506102,49,77555,63.18096834504545
3506300,4,11158,35.848718408316905
3506359,58,64723,89.6126570152805
3506409,2,8117,24.639645189109277
3506508,30,124883,24.02248504600306
3506607,5,32936,15.180957007529754
3506706,22,15018,146.49087761353044
3506805,1,12452,8.030838419531
3506904,5,11921,41.942790034393084
3507001,36,62170,57.90574231944668
3507100,7,25985,26.938618433711756
3507159,2,3984,50.200803212851405
3507308,4,4868,82.16926869350863
3507407,12,16164,74.23904974016332
3507506,190,148130,128.26571254978734
3507605,140,170533,82.09554748934224
3507803,2,25277,7.912331368437711
3507902,7,24636,28.413703523299237
3508009,12,19965,60.10518407212622
3508108,16,17281,92.58723453503848
3508207,2,4514,44.30660168365086
3508405,27,50429,53.540621467806226
3508504,21,95018,22.101075585678505
3508603,30,33581,89.33623179774277
3508702,10,19009,52.6066600031564
3508801,5,17843,28.02219357731323
3509007,36,102775,35.027973729019706
3509205,72,77934,92.38586496266072
3509254,8,28494,28.076086193584615
3509304,10,10596,94.37523593808984
3509403,21,26393,79.56655173720304
3509502,1055,1213792,86.91769265244787
3509601,41,85541,47.93023228627208
3509700,62,52405,118.3093216296155
3509809,2,4997,40.024014408645186
3509908,7,12541,55.81692050075752
3509957,1,5204,19.215987701767872
3510005,23,31346,73.37459324953743
3510203,78,47118,165.54183114733223
3510302,20,20985,95.30617107457708
3510401,34,56379,60.30614235797017
3510500,115,123389,93.2011767661623
3510609,195,403183,48.365134442672435
3510807,37,30520,121.23197903014417
3511003,11,21267,51.72332722057648
3511102,176,122497,143.67698800786957
3511201,3,7855,38.192234245703375
3511300,1,9346,10.699764605178686
3511409,5,20191,24.763508493883414
3511508,33,49802,66.26239910043773
3511607,9,18375,48.97959183673469
3511706,2,17367,11.516093741003052
3511904,2,8757,22.83887175973507
3512001,11,18535,59.347181008902076
3512100,2,6216,32.17503217503217
3512209,19,28273,67.2019240971952
3512308,12,18019,66.59637049780787
3512407,9,24826,36.25231612019657
3512803,34,73474,46.27487274409995
3512902,1,7298,13.702384214853385
3513009,196,253608,77.28462824516576
3513108,13,35579,36.538407487562885
3513405,42,82571,50.86531590994417
3513504,114,131626,86.60902861136857
3513603,27,21459,125.82133370613728
3513702,20,33910,58.97965202005308
3513801,210,426757,49.2083316735285
3513900,17,11086,153.34656323290636
3514007,2,9010,22.197558268590456
3514106,21,27512,76.33032858389066
3514304,5,8878,56.31899076368551
3514403,61,47043,129.66860106710882
3514502,16,12433,128.68977720582322
3514809,2,15544,12.866700977869275
3515004,117,276535,42.309291771385176
3515103,47,69901,67.23795081615428
3515152,10,21249,47.06103816650195
3515186,69,44471,155.15729351712352
3515194,1,4878,20.50020500205002
3515350,3,9325,32.171581769437
3515400,11,16070,68.45052893590541
3515509,108,69402,155.61511195642777
3515608,1,5794,17.259233690024164
3515707,141,196500,71.7557251908397
3516002,19,14790,128.46517917511832
3516200,276,355901,77.54965566267023
3516309,121,177633,68.11797357472992
3516408,184,156492,117.57789535567314
3516606,5,6482,77.13668620796051
3516705,33,44409,74.30926163615483
3516804,2,4860,41.1522633744856
3516853,7,4815,145.3790238836968
3516903,4,10862,36.82563063892469
3517000,5,11447,43.67956669869835
3517307,2,5785,34.57216940363008
3517406,23,41040,56.04288499025341
3517505,3,21775,13.777267508610793
3517604,33,17025,193.83259911894274
3517703,12,21308,56.31687629059508
3517802,4,8290,48.25090470446321
3517901,8,11287,70.87800124036502
3518107,3,6675,44.943820224719104
3518206,24,33100,72.50755287009063
3518305,13,30136,43.137775418104596
3518404,92,122505,75.09897555201829
3518503,8,18887,42.357176894160006
3518602,17,40487,41.988786524069454
3518701,296,322750,91.71185127807901
3518800,800,1392121,57.46626909586164
3518859,4,7709,51.88740433259826
3518909,2,5307,37.68607499528924
3519006,9,9588,93.86733416770964
3519055,7,15272,45.835515976951285
3519071,142,234259,60.616667876154175
3519105,4,11858,33.732501264968796
3519303,8,35472,22.552999548940008
3519402,4,12518,31.953986259785907
3519600,60,60600,99.00990099009901
3519709,46,79479,57.876923464059686
3519808,5,8304,60.21194605009634
3519907,6,8194,73.2243104710764
3520004,3,24749,12.121701886944926
3520103,22,30614,71.86254654733129
3520202,4,9583,41.74058228112282
3520301,18,30989,58.08512698054148
3520400,16,35591,44.95518529965441
3520426,3,11362,26.403802147509243
3520442,23,26788,85.85934000298641
3520509,163,256223,63.61645910008079
3520707,1,3886,25.73340195573855
3520806,3,4019,74.64543418760886
3520905,22,15069,145.99508925608865
3521002,9,37964,23.70666947634601
3521101,4,7687,52.035904774294266
3521200,9,4199,214.33674684448678
3521309,9,16604,54.203806311732116
3521408,5,24614,20.313642642398634
3521507,2,8048,24.85089463220676
3521606,4,8325,48.048048048048045
3521705,14,17480,80.09153318077803
3521804,32,27382,116.86509385727851
3521903,8,15297,52.297836177028174
3522109,243,103102,235.68892940971077
3522158,3,3330,90.09009009009009
3522208,147,177662,82.74138532719434
3522307,106,165526,64.03827797445719
3522406,83,94804,87.54904856335176
3522505,127,240961,52.70562456165106
3522604,81,75234,107.66408804529867
3522703,24,43331,55.38759779372735
3522802,17,15173,112.0411256837804
3522901,5,14147,35.3431823001343
3523008,3,4951,60.593819430418094
3523107,216,375011,57.598310449560145
3523206,40,50642,78.98582204494294
3523305,10,17598,56.82463916354131
3523404,64,122581,52.210375180492896
3523503,5,20921,23.899431193537595
3523602,2,18387,10.877250231141568
3523909,101,175568,57.527567666089496
3524006,23,62813,36.61662394727206
3524105,60,42045,142.70424545130217
3524303,65,77652,83.70679441611291
3524402,141,235416,59.89397492099093
3524501,9,7196,125.06948304613674
3524600,6,17889,33.5401643468053
3524709,42,58722,71.52344947379177
3524808,94,49201,191.05302737749233
3524907,3,6717,44.662795891022775
3525003,24,126356,18.993953591440057
3525102,13,44970,28.908160996219703
3525201,21,30617,68.58934578828756
3525300,135,151881,88.88537736780769
3525508,3,13338,22.49212775528565
3525706,23,37366,61.553283733875716
3525904,418,423006,98.81656524966549
3526001,10,20831,48.005376602179446
3526100,10,18718,53.42451116572283
3526209,17,31646,53.71926941793592
3526308,1,4889,20.45408058907752
3526407,22,28785,76.42869550112906
3526605,1,7311,13.67801942278758
3526704,67,104346,64.20945699883082
3526803,41,68990,59.428902739527466
3526902,270,308482,87.52536614778172
3527108,67,78503,85.34705680037706
3527207,106,89125,118.93408134642357
3527256,1,2300,43.47826086956522
3527306,33,49993,66.00924129378113
3527405,14,21886,63.9678333181029
3527504,2,2403,83.22929671244277
3527603,7,15292,45.775568924928066
3527702,4,5855,68.31767719897523
3528007,3,17214,17.42767514813524
3528106,5,8147,61.37228427642077
3528205,1,3692,27.085590465872155
3528304,1,3102,32.23726627981947
3528403,31,47441,65.34432242153412
3528502,36,101937,35.315930427617054
3528601,2,9910,20.181634712411704
3528700,2,5948,33.62474781439139
3528809,12,14036,85.49444286121403
3528858,2,3064,65.27415143603133
3528908,1,4091,24.443901246638962
3529005,295,240590,122.61523754104493
3529104,1,2106,47.48338081671415
3529203,17,26628,63.84257172900706
3529302,80,83626,95.66402793389615
3529401,235,477552,49.20930076724629
3529500,5,5565,89.84725965858041
3529609,2,3824,52.30125523012552
3529708,9,22355,40.25944978751957
3529807,7,12966,53.98735153478328
3529906,12,19643,61.09046479661966
3530102,27,29706,90.89072914562715
3530201,10,18338,54.53157378121933
3530300,17,60303,28.190968940185396
3530508,98,68980,142.0701652652943
3530607,656,450785,145.5239193850727
3530706,213,153033,139.18566583678032
3530805,62,93650,66.20395088093967
3531001,1,2267,44.11116012351125
3531100,108,57648,187.34388009991673
3531308,63,50772,124.08414086504372
3531407,13,25373,51.23556536475781
3531506,10,18968,52.720371151412905
3531704,2,4696,42.58943781942078
3531803,33,60754,54.3174111992626
3531902,27,33288,81.11031002162942
3532108,1,4506,22.192632046160675
3532405,9,18698,48.13349021285699
3532504,5,8923,56.03496581867085
3532603,15,11527,130.12926173332175
3532801,4,7068,56.59309564233163
3532827,6,9860,60.851926977687626
3532868,1,1278,78.24726134585289
3532900,6,11355,52.84015852047556
3533007,4,21689,18.442528470653325
3533205,1,4053,24.67308166790032
3533403,47,60956,77.1047969026839
3533502,22,41414,53.12213261216014
3533601,7,7478,93.60791655522867
3533908,105,55130,190.45891529113007
3534005,1,4422,22.61420171867933
3534104,7,6542,107.00091715071844
3534203,11,7194,152.9051987767584
3534302,32,44360,72.1370604147881
3534401,556,699944,79.43492622266925
3534609,36,33000,109.0909090909091
3534708,115,114352,100.56667133062824
3534807,4,8620,46.403712296983755
3534906,7,14263,49.07803407417794
3535002,2,13123,15.240417587441897
3535200,9,9227,97.53982876341172
3535309,20,22272,89.79885057471265
3535408,16,15862,100.87000378262515
3535507,38,45945,82.70758515616498
3535606,7,18263,38.328861632809506
3535705,6,6496,92.36453201970443
3535804,17,20395,83.35376317724932
3535903,1,4095,24.42002442002442
3536000,15,10949,136.9988126769568
3536109,3,6508,46.097111247695146
3536208,120,19723,608.426709932566
3536307,3,14807,20.26068751266293
3536505,56,112003,49.99866075015848
3536604,10,8959,111.61960040183057
3536703,27,47111,57.3114559232451
3536802,1,6110,16.366612111292962
3537008,6,16811,35.69091666170959
3537107,32,48463,66.02975465819284
3537206,14,11421,122.58121005165923
3537305,43,63757,67.44357482315667
3537404,17,25677,66.20711142267399
3537503,2,8773,22.797218739313802
3537602,30,69001,43.477630758974506
3537800,41,55542,73.81801159482914
3537909,30,29402,102.03387524658187
3538006,139,170132,81.70126725131075
3538105,6,17216,34.85130111524163
3538204,4,15388,25.994281258123213
3538501,3,13575,22.099447513812155
3538600,16,27462,58.26232612337048
3538709,368,407252,90.36174162435053
3538808,41,29869,137.26606180320735
3538907,23,25719,89.4280493020724
3539004,5,11471,43.58817888588615
3539103,7,19178,36.50015642924184
3539202,6,27754,21.618505440657202
3539301,78,76877,101.46077500422753
3539400,4,13765,29.059208136578278
3539509,36,40080,89.82035928143712
3539806,34,118349,28.728590862618187
3539905,1,6113,16.358580075249467
3540002,10,22172,45.10193036261952
3540200,18,50852,35.3968378824825
3540408,1,4152,24.084778420038536
3540507,13,10067,129.1347968610311
3540606,23,53402,43.069547957005355
3540705,39,56504,69.02166218320826
3540754,3,25130,11.937922801432551
3540804,8,17516,45.67252797442338
3540903,4,21873,18.2873862753166
3541000,301,330845,90.97915942510843
3541059,1,5317,18.80759826970096
3541109,1,4080,24.50980392156863
3541208,9,13023,69.1085003455425
3541307,47,44389,105.88208790466106
3541406,215,230371,93.32771920076746
3541505,27,39583,68.21110072505874
3541604,6,40828,14.695797002057411
3541653,1,3854,25.94706798131811
3541703,3,14210,21.111893033075297
3541901,9,13606,66.1472879611936
3542008,7,6688,104.66507177033493
3542107,1,9101,10.98780353807274
3542206,34,29726,114.37798560183005
3542305,5,3839,130.24225058609014
3542404,21,20394,102.97146219476316
3542503,2,9837,20.33140185015757
3542602,73,56393,129.44869044030287
3542800,2,3330,60.06006006006006
3542909,4,13299,30.07744943228814
3543006,14,16211,86.36111282462525
3543238,4,2224,179.85611510791367
3543253,6,7679,78.13517385076182
3543303,74,124159,59.60099549770858
3543402,764,711825,107.32975099216802
3543501,3,5443,55.1166636046298
3543808,3,9961,30.117458086537496
3543907,229,208008,110.0919195415561
3544004,26,35738,72.75169287593039
3544103,28,51436,54.43658138268917
3544202,2,12689,15.761683347781544
3544251,14,16281,85.9898040660893
3544301,2,10801,18.516803999629666
3544608,2,5614,35.62522265764161
3544806,4,6407,62.43171531137818
3544905,4,11998,33.338889814969164
3545001,15,17252,86.94644099234871
3545159,10,8393,119.14690813773383
3545209,74,119736,61.80263245807443
3545308,40,45860,87.22197993894461
3545407,8,9364,85.43357539513029
3545506,1,4354,22.967386311437757
3545605,6,15561,38.5579332947754
3545803,110,194390,56.58727300787078
3546009,6,14857,40.385003701958674
3546306,43,34737,123.78731611826007
3546405,41,47943,85.51821955238512
3546504,1,5588,17.89549033643522
3546603,29,32563,89.05813346436139
3546702,4,27381,14.608670245790877
3546801,56,57966,96.60835662284788
3546900,5,8854,56.471651231082
3547007,2,6236,32.07184092366902
3547106,1,2943,33.97893306150187
3547304,50,142301,35.13678751379119
3547502,15,27600,54.34782608695652
3547601,15,26753,56.0684783014989
3547700,7,20866,33.54739768043707
3547809,677,721368,93.84946379656431
3547908,10,6977,143.32807797047442
3548005,15,23529,63.75111564452378
3548054,3,8481,35.373187124159884
3548203,1,6827,14.647722279185587
3548401,3,4817,62.27942702927133
3548500,675,433656,155.65332890586086
3548609,7,10893,64.26145230882219
3548708,641,844483,75.90442910040818
3548807,195,161957,120.4023290132566
3548906,161,254484,63.26527404473366
3549003,1,2817,35.49875754348598
3549102,74,91771,80.63549487310806
3549201,2,2561,78.09449433814916
3549409,51,52319,97.47892734952885
3549508,3,8960,33.482142857142854
3549607,7,4144,168.9189189189189
3549706,36,55124,65.30730716203469
3549805,548,464983,117.8537709980795
3549904,607,729737,83.18065275571884
3550001,12,10690,112.25444340505145
3550100,16,41123,38.90766724217591
3550209,23,33002,69.69274589418823
3550308,8068,12325232,65.45921407402311
3550407,10,35980,27.793218454697055
3550506,3,7696,38.981288981288984
3550605,79,92060,85.8135998262003
3550704,55,90328,60.88920379062971
3550803,8,12159,65.79488444773419
3550902,9,15385,58.498537536561585
3551009,242,368355,65.69749290765702
3551108,4,10390,38.498556304138596
3551207,1,3630,27.548209366391184
3551306,1,3554,28.137310073157007
