cod_municipio,obitos_resp,pop_2021,obitos_resp_100k
4114104,16,23100,69.26406926406926
4114203,52,34515,150.65913370998118
4114302,22,27315,80.5418268350723
4114351,1,2506,39.904229848363926
4114401,33,16642,198.2934743420262
4114500,10,13510,74.01924500370096
4114609,140,53495,261.7067015608935
4114708,11,5634,195.2431664891729
4114807,21,35804,58.652664506759024
4114906,16,8814,181.52938506920808
4115002,9,7084,127.04686617730096
4115101,12,10336,116.09907120743034
4115200,2285,430157,531.2013985591308
4115309,1,6632,15.078407720144753
4115358,10,5582,179.14725904693657
4115408,10,14387,69.50719399457844
4115457,3,4340,69.12442396313364
4115507,13,4677,277.95595467179817
4115606,39,18107,215.3863146849285
4115705,32,35219,90.86004713364945
4115739,7,3206,218.34061135371178
4115754,5,10800,46.2962962962963
4115804,164,46574,352.1277966247262
4115853,4,5577,71.72314864622557
4115903,1,2196,45.537340619307834
4116000,3,1796,167.03786191536747
4116059,26,10704,242.8998505231689
4116109,5,12042,41.521341969772465
4116208,27,16446,164.17365924844947
4116307,9,4009,224.49488650536293
4116406,5,4008,124.750499001996
4116604,7,3434,203.84391380314503
4116703,29,10299,281.5807359937858
4116802,22,5061,434.6967002568662
4116901,39,27984,139.36535162950258
4116950,19,5030,377.73359840954276
4117008,17,8136,208.94788593903638
4117057,11,11507,95.59398626922743
4117107,20,13200,151.5151515151515
4117206,10,5826,171.64435290078956
4117214,2,4277,46.761748889408466
4117222,30,8266,362.93249455601256
4117255,16,10544,151.74506828528072
4117271,9,5448,165.19823788546256
4117297,3,2840,105.63380281690141
4117305,27,21960,122.95081967213115
4117404,4,3425,116.78832116788321
4117453,3,6016,49.86702127659574
4117503,30,41773,71.81672372106385
4117602,144,51755,278.23398705439087
4117701,50,33994,147.08477966700005
4117800,5,12960,38.58024691358025
4117909,46,32121,143.20849288627377
4118006,16,14023,114.09826713256793
4118105,6,11580,51.81347150259067
4118204,770,156174,493.0398145658048
4118303,1,3241,30.8546744831842
4118402,543,88922,610.6475337936619
4118451,6,5684,105.5594651653765
4118501,452,83843,539.1028469878224
4118600,4,5908,67.70480704129993
4118709,16,7387,216.5967239745499
4118808,9,14007,64.2535874919683
4118857,4,6160,64.93506493506493
4118907,10,11321,88.33141948591114
4119103,23,12882,178.5437043937277
4119152,113,133490,84.65053562064574
4119202,8,6324,126.5022137887413
4119251,1,2737,36.53635367190354
4119301,59,32559,181.2094966061611
4119400,25,25617,97.59144318226178
4119509,77,114970,66.97399321562146
4119608,67,29994,223.37800893512036
4119657,2,3262,61.31207847946045
4119707,22,4272,514.9812734082396
4119806,22,13431,163.8001638001638
4119905,1461,355336,411.1601413873067
4119954,55,27915,197.0266881604872
4120002,15,12748,117.66551615939755
4120101,7,4874,143.6192039392696
4120150,2,3184,62.814070351758794
4120200,6,2556,234.7417840375587
4120309,1,4061,24.62447672986949
4120333,3,3780,79.36507936507937
4120358,38,5095,745.8292443572129
4120408,8,5351,149.50476546439918
4120507,19,11130,170.70979335130278
4120606,78,52513,148.53464856321293
4120705,10,7477,133.74348000534974
4120804,16,23911,66.91480908368533
4120853,12,4029,297.84065524944157
4120903,87,34409,252.84082652794328
4121000,13,12232,106.27861347285808
4121109,4,4508,88.73114463176574
4121208,33,19221,171.68721710629
4121307,7,3784,184.9894291754757
4121406,17,16950,100.29498525073747
4121505,22,14946,147.19657433427003
4121604,9,6787,132.606453514071
4121703,14,26825,52.190121155638394
4121752,8,8069,99.14487544925022
4121802,18,10645,169.0934711131987
4121901,32,12948,247.14241581711462
4122008,15,15336,97.80907668231612
4122107,7,3182,219.98742928975486
4122156,11,13255,82.98755186721992
4122172,1,4109,24.33682161109759
4122206,26,32517,79.95817572346772
4122305,63,34411,183.0809915434018
4122404,75,67383,111.30403811050265
4122503,27,9645,279.93779160186625
4122602,19,9622,197.4641446684681
4122651,17,4689,362.55065045851995
4122701,3,6891,43.535045711798
4122800,4,3483,114.84352569623887
4122909,6,4898,122.49897917517355
4123006,17,14872,114.308768154922
4123105,3,3266,91.85548071034906
4123204,1,3293,30.367446097783176
4123303,3,7751,38.70468326667527
4123402,17,12186,139.50434925324143
4123501,96,26767,358.6505772032727
4123600,1,1594,62.73525721455458
4123709,17,8523,199.46028393758067
4123808,32,14794,216.30390698931998
4123824,4,3793,105.45742156604271
4123857,17,9410,180.65887353878853
4123907,16,11622,137.66993632765445
4123956,1,4017,24.894199651481205
4124004,11,4954,222.04279370205893
4124020,10,10096,99.04912836767036
4124053,29,23699,122.36803240643066
4124103,276,46251,596.7438541869365
4124202,1,2626,38.08073115003808
4124400,51,20261,251.71511771383447
4124509,5,5416,92.31905465288035
4124608,10,6920,144.50867052023122
4124707,5,11128,44.93170381020848
4124806,8,10181,78.5777428543365
4124905,7,5837,119.92461881103307
4125001,6,10056,59.665871121718375
4125100,36,15241,236.20497342694048
4125209,19,9028,210.4563579973416
4125308,14,5543,252.57081003066932
4125357,22,5586,393.8417472252059
4125407,16,6160,259.7402597402597
4125456,8,3627,220.56796250344638
4125506,351,329058,106.66812537607352
4125555,1,2163,46.23208506703652
4125605,67,46705,143.45359169253828
4125704,65,27576,235.71221351900203
4125753,4,5820,68.72852233676976
4125803,13,11046,117.68966141589716
4125902,2,2289,87.3743993010048
4126009,2,8859,22.575911502426912
4126108,3,5750,52.17391304347826
4126207,6,6722,89.25914906277893
4126256,541,97803,553.1527662750632
4126272,11,5539,198.59180357465246
4126306,28,19385,144.44157854010834
4126355,5,4477,111.68192986374804
4126405,9,5216,172.54601226993864
4126504,7,16413,42.64911960031682
4126603,24,21249,112.94649159960468
4126652,3,2930,102.38907849829351
4126678,12,15040,79.7872340425532
4126702,3,5158,58.162078324932146
4126801,15,16345,91.77118384827165
4126900,16,5495,291.17379435850773
4127007,7,12567,55.70144028009867
4127106,476,79792,596.5510326849809
4127205,37,17200,215.11627906976744
4127304,41,16924,242.25951311746633
4127403,27,17522,154.09199863029335
4127502,45,20607,218.37239772892707
4127601,27,17084,158.04261297120112
4127700,588,142645,412.21213502050546
4127809,19,7807,243.37133341872678
4127858,20,12038,166.14055490945339
4127882,11,9022,121.9241853247617
4127908,13,8533,152.34970116020156
4127957,20,8109,246.6395363176717
4127965,11,13095,84.00152730049638
4128005,132,20909,631.3070926395333
4128104,1169,112500,1039.111111111111
4128203,336,57913,580.180615751213
4128302,7,2614,267.78882938026015
4128401,14,11273,124.19054377716668
4128500,51,19386,263.07644692045807
4128534,23,12088,190.27134348113833
4128559,25,8454,295.7180033120416
4128609,27,7174,376.35907443546137
4128633,2,5552,36.023054755043226
4128658,2,4022,49.72650422675286
4128708,4,6859,58.31753899985421
4128807,7,5630,124.33392539964476
4200101,28,17960,155.90200445434297
4200200,20,11013,181.60355942976483
4200309,1,5509,18.152114721365038
4200408,2,7152,27.96420581655481
4200556,3,2354,127.44265080713679
4200606,2,6559,30.49245311785333
4200705,16,10086,158.6357326987904
4200754,2,1926,103.84215991692628
4200804,10,5557,179.95321216483714
4200903,20,4743,421.674045962471
4201000,15,6957,215.610176800345
4201109,4,3228,123.91573729863693
4201208,8,8613,92.88285150354116
4201257,7,10848,64.52802359882006
4201273,5,4267,117.17834544176236
4201307,20,39524,50.60216577269507
4201406,329,68867,477.7324407916709
4201505,25,8759,285.4207101267268
4201604,4,3549,112.70780501549733
4201703,1,7978,12.534469791927801
4201802,2,3195,62.59780907668232
4201901,3,5683,52.78901988386416
4201950,5,13430,37.230081906180196
4202008,816,145796,559.6861367938764
4202057,16,11035,144.99320344358858
4202073,6,11260,53.285968028419184
4202081,1,2648,37.764350453172206
4202107,22,29860,73.67716008037509
4202156,1,2709,36.913990402362494
4202206,8,11775,67.94055201698514
4202305,174,69486,250.4101545635092
4202404,1443,361855,398.7785162565116
4202453,10,20335,49.17629702483403
4202503,3,4772,62.86672254819782
4202537,3,3057,98.13542688910697
4202578,1,2139,46.75081813931744
4202602,9,10060,89.46322067594433
4202701,1,5322,18.789928598271327
4202800,138,33876,407.3680481756996
4202859,5,3769,132.66118333775538
4202909,361,137689,262.1850692502669
4203006,317,79313,399.6822715065626
4203105,8,6130,130.50570962479608
4203204,50,85105,58.750954703013925
4203253,1,2496,40.06410256410256
4203303,44,11981,367.2481428929138
4203402,6,6952,86.30609896432681
4203501,25,8418,296.98265621287715
4203600,94,36556,257.13973082394136
4203709,8,12398,64.52653653815132
4203808,188,54480,345.0807635829662
4203907,54,23035,234.4258736705014
4203956,12,25177,47.66254915200381
4204004,4,10984,36.41660597232338
4204103,13,3551,366.09405801182766
4204152,2,2719,73.5564545788893
4204202,769,224013,343.28364871681555
4204251,4,16821,23.779799060697936
4204301,330,75167,439.02244335945295
4204350,1,4520,22.123893805309734
4204400,18,9940,181.08651911468812
4204459,1,2555,39.13894324853229
4204509,3,16107,18.625442354255913
4204558,26,12553,207.12180355293555
4204608,1269,217311,583.955713240471
4204707,24,11118,215.86616297895304
4204756,2,1967,101.67768174885613
4204806,205,39893,513.874614594039
4204905,17,8192,207.51953125
4205001,54,15545,347.37857832100354
4205100,8,4186,191.11323459149546
4205159,5,4115,121.50668286755771
4205175,2,3218,62.15040397762586
4205209,7,4418,158.44273426889995
4205308,12,10649,112.68663724293361
4205407,2011,508826,395.2235145216636
4205431,1,2495,40.08016032064128
4205456,13,27211,47.77479695711293
4205506,56,36584,153.07238136890444
4205605,1,2791,35.829451809387315
4205704,23,23579,97.54442512405106
4205803,7,18484,37.87059078121619
4205902,117,70793,165.27057759948016
4206009,24,14606,164.31603450636726
4206108,4,6595,60.65200909780136
4206207,6,11577,51.82689816014511
4206306,27,24382,110.73742925108687
4206405,54,10026,538.5996409335727
4206504,51,45797,111.36100617944408
4206603,21,5178,405.5619930475087
4206652,1,4698,21.285653469561517
4206702,17,22714,74.84370872589592
4206801,6,3178,188.79798615481434
4206900,197,19096,1031.6296606619187
4207007,243,57247,424.47639177598825
4207106,3,14359,20.892819834250297
4207205,7,9948,70.36590269400885
4207304,252,45286,556.4633661617277
4207403,3,6241,48.06921967633392
4207502,151,70900,212.97602256699577
4207601,18,4406,408.5338175215615
4207650,22,9045,243.22830292979546
4207684,6,7579,79.16611690196596
4207700,12,7620,157.48031496062993
4207759,9,3938,228.54240731335705
4207809,8,10498,76.20499142693846
4207858,5,1909,261.91723415400736
4207908,10,11289,88.58180529719196
4208005,9,6129,146.84287812041117
4208104,38,21780,174.47199265381084
4208203,1064,223112,476.8905303166123
4208302,95,67338,141.07933113546585
4208401,8,17007,47.03945434232963
4208450,13,21177,61.387354205033766
4208500,174,25355,686.2551764937882
4208609,4,3918,102.09290454313425
4208708,21,10376,202.39013107170393
4208807,90,20288,443.61198738170344
4208906,548,181173,302.4733265994381
4208955,4,1546,258.73221216041395
4209003,378,30404,1243.2574661228787
4209102,2036,597658,340.6630547905324
4209151,2,5007,39.94407829039345
4209177,2,2092,95.60229445506693
4209300,648,157349,411.82339894120713
4209409,219,46122,474.8276310654351
4209458,4,1418,282.08744710860367
4209508,3,7063,42.474869035820475
4209607,26,15313,169.79037419186312
4209706,14,12115,115.55922410235246
4209805,7,3000,233.33333333333334
4209854,50,4546,1099.8680158380994
4209904,4,12315,32.48071457572067
4210001,25,13107,190.73777370870528
4210035,24,5684,422.237860661506
4210100,304,56561,537.4728169586817
4210209,4,3454,115.80775911986103
4210308,26,8156,318.78371750858264
4210407,5,7378,67.76904310111141
4210506,196,26116,750.497779139225
4210605,23,17125,134.3065693430657
4210704,1,2480,40.32258064516129
4210803,54,7001,771.3183830881303
4210852,1,2283,43.802014892685065
4210902,13,4218,308.20293978188715
4211009,25,11889,210.27840861300362
4211058,15,9906,151.42337976983646
4211108,13,8269,157.2136896843633
4211207,108,17947,601.7718838803142
4211306,109,83626,130.34223805993352
4211405,21,5092,412.4116260801257
4211454,2,4329,46.2000462000462
4211504,60,14782,405.8990664321472
4211603,15,15342,97.77082518576456
4211652,2,2404,83.19467554076539
4211702,55,23038,238.73600138900946
4211751,18,18975,94.86166007905139
4211801,7,7272,96.25962596259626
4211850,2,2207,90.62075215224286
4211900,168,175272,95.85102012871423
4212007,27,7372,366.25067824199675
4212056,1,2650,37.735849056603776
4212106,52,16157,321.84192610014236
4212205,30,19422,154.46400988569664
4212239,3,3360,89.28571428571429
4212254,4,9048,44.20866489832007
4212270,5,4109,121.68410805548795
4212304,5,7569,66.05892456070815
4212403,3,3953,75.89172780166962
4212502,50,33284,150.22232904698956
4212650,2,10159,19.68697706467172
4212700,10,5905,169.34801016088062
4212809,23,23772,96.75248191149251
4212908,27,20712,130.35921205098492
4213005,1,3596,27.808676307007786
4213104,3,3745,80.10680907877169
4213203,68,34010,199.94119376653924
4213302,7,4650,150.53763440860214
4213351,1,3420,29.239766081871345
4213401,13,11634,111.74144748151969
4213500,10,21932,45.595476928688676
4213609,145,35543,407.95655966013
4213708,40,17712,225.83559168925024
4213807,44,7312,601.7505470459519
4213906,1,1547,64.64124111182934
4214003,42,17726,236.9400880063184
4214102,3,2283,131.4060446780552
4214151,4,2937,136.19339462036092
4214201,28,9829,284.8712992166039
4214300,2,2887,69.27606511950121
4214409,3,6202,48.37149306675266
4214508,19,5902,321.9247712639783
4214607,26,7520,345.74468085106383
4214706,49,11808,414.9728997289973
4214805,329,72006,456.9063689137016
4214904,19,4620,411.2554112554113
4215000,107,42495,251.7943287445582
4215059,3,2483,120.82158679017317
4215075,1,4561,21.92501644376233
4215109,6,11600,51.724137931034484
4215208,3,4684,64.04782237403928
4215307,31,7659,404.75257866562214
4215356,2,3754,53.27650506126798
4215406,5,4756,105.13036164844407
4215455,4,12905,30.995738086013173
4215505,30,16918,177.32592505024235
4215604,1,2147,46.57661853749418
4215653,3,8378,35.808068751492
4215679,10,8773,113.98609369656901
4215687,6,2372,252.95109612141653
4215695,3,1235,242.914979757085
4215703,86,23579,364.7313287247127
4215802,143,85421,167.40614134697557
4215901,14,2814,497.5124378109453
4216008,71,11369,624.5052335297739
4216057,1,5598,17.86352268667381
4216107,17,9434,180.1992792028832
4216206,80,53746,148.848286384103
4216255,9,6402,140.58106841611996
4216305,49,38583,126.9989373558303
4216404,2,7315,27.34107997265892
4216503,57,27139,210.02984634658608
4216602,1083,250181,432.88659010876125
4216701,21,13820,151.9536903039074
4216800,2,8173,24.47081854888046
4217006,1,13650,7.326007326007326
4217105,13,3171,409.9653106275623
4217204,334,40868,817.2653420769306
4217253,22,5935,370.68239258635214
4217303,14,9810,142.71151885830784
4217402,4,21991,18.189259242417354
4217501,21,17576,119.48111060537096
4217550,2,3256,61.42506142506142
4217600,10,14092,70.96224808401931
4217709,130,30733,422.99808023948196
4217808,41,18486,221.78946229579142
4217907,15,8662,173.17016855229738
4218004,115,39155,293.7045077257055
4218103,5,5343,93.58038555118847
4218202,164,44977,364.63081130355516
4218251,4,7941,50.37148973680897
4218301,46,19366,237.52969121140143
4218350,4,3966,100.85728693898135
4218400,27,7093,380.6569857606091
4218509,2,7991,25.028156676260792
4218608,50,7434,672.5854183481302
4218707,1121,106422,1053.353629888557
4218756,15,4525,331.49171270718233
4218806,46,12990,354.1185527328714
4218855,3,2412,124.37810945273633
4218905,20,11273,177.41506253880954
4218954,12,2459,488.00325335502237
4219002,73,21344,342.0164917541229
4219101,14,3571,392.04704564547745
4219150,1,2432,41.11842105263158
4219176,2,4451,44.93372275893058
4219200,17,6329,268.60483488702795
4219309,217,53610,404.7752285021451
4219358,6,4943,121.3837750354036
4219408,6,3998,150.0750375187594
4219507,405,51642,784.2453816660858
4219606,5,3903,128.10658467845246
4219705,105,28983,362.28133733567955
4220000,13,12946,100.41711725629538
4300034,17,4942,343.9902873330635
4300109,45,16401,274.37351381013355
4300208,17,6987,243.30900243309003
4300307,32,5827,549.167667753561
4300406,272,73028,372.4598784028044
4300455,6,3374,177.83046828689982
4300505,16,6067,263.721773528927
4300570,1,3036,32.93807641633729
4300604,400,211352,189.25773117831864
4300638,6,7085,84.68595624558927
4300646,11,7403,148.5884101040119
4300703,22,5961,369.0655930213052
4300802,55,13045,421.6174779609046
4300877,2,5771,34.65603881476347
4300901,16,6189,258.5231862982711
4301008,47,20967,224.16177803214575
4301057,5,10279,48.64286409183773
4301073,4,2951,135.54727211114877
4301107,10,14177,70.53678493334274
4301206,44,13413,328.039961231641
4301305,41,18238,224.8053514639763
4301404,41,10423,393.3608366113403
4301503,16,6602,242.35080278703424
4301552,13,3535,367.75106082036774
4301602,422,121335,347.79742036510487
4301636,24,14363,167.09601058274734
4301651,5,6202,80.61915511125443
4301701,13,6620,196.37462235649548
4301750,2,7519,26.599281819390878
4301800,5,5256,95.12937595129375
4301909,25,13556,184.42018294482148
4301925,2,1655,120.84592145015105
4301958,2,2551,78.40062720501764
4302006,6,11182,53.65766410302272
4302055,2,1958,102.14504596527068
4302105,497,121803,408.03592686551235
4302204,21,6712,312.8724672228844
4302238,3,2616,114.6788990825688
4302253,1,2778,35.99712023038157
4302303,8,11309,70.74011848969847
4302352,33,14255,231.49772009821115
4302378,4,1899,210.637177461822
4302402,57,12390,460.0484261501211
4302451,16,7702,207.7382498052454
4302501,21,6205,338.436744560838
4302600,6,3311,181.21413470250678
4302659,3,5104,58.77742946708464
4302709,26,20952,124.09316533027874
4302808,122,33548,363.6580422081793
4302907,36,12423,289.78507606858244
4303004,395,81869,482.4781052657294
4303103,311,131240,236.97043584273086
4303202,2,5074,39.41663381947182
4303301,29,4823,601.2855069458843
4303400,2,4700,42.5531914893617
4303509,317,66478,476.8494840398327
4303558,4,2742,145.87892049598833
4303608,14,6406,218.54511395566655
4303707,30,5398,555.7613931085588
4303806,19,5438,349.39315924972414
4303905,201,69458,289.38351233839154
4304002,6,4376,137.11151736745887
4304101,3,3295,91.04704097116844
4304200,109,31421,346.9017536042774
4304309,19,6151,308.892862949114
4304358,19,9647,196.95242044158806
4304408,75,45488,164.87864931410482
4304507,107,56211,190.35420113500916
4304606,1483,348208,425.89486743555574
4304630,197,54051,364.4705925884812
4304655,2,3699,54.068667207353336
4304663,10,25409,39.356133653429886
4304689,5,12064,41.44562334217507
4304697,1,2763,36.19254433586681
4304705,431,62265,692.2026820846382
4304713,1,8350,11.976047904191617
4304804,37,30241,122.3504513739625
4304903,28,9051,309.3580819798917
4305009,20,8701,229.85863693828296
4305108,1928,517451,372.59566606306686
4305124,1,6047,16.5371258475277
4305132,4,4706,84.99787505312368
4305173,14,12413,112.78498348505599
4305207,45,14189,317.14708577066745
4305306,30,9239,324.71046650070355
4305355,122,41258,295.7002278346018
4305405,11,3719,295.778435063189
4305447,10,5480,182.4817518248175
4305454,14,16583,84.42380751371887
4305504,11,4719,233.1002331002331
4305587,3,2469,121.50668286755771
4305603,5,3130,159.7444089456869
4305702,12,6759,177.5410563692854
4305801,14,9907,141.3142222670839
4305835,7,1495,468.2274247491639
4305871,1,2520,39.682539682539684
4305900,12,7268,165.1073197578426
4305959,1,3838,26.055237102657635
4305975,5,2743,182.2821728034998
4306007,29,13357,217.1146215467545
4306056,2,8067,24.792363951902814
4306072,4,2844,140.64697609001408
4306106,485,59922,809.38553452822
4306205,36,12402,290.2757619738752
4306304,11,4736,232.26351351351352
4306320,2,2761,72.43752263672583
4306353,5,2378,210.26072329688813
4306379,1,3002,33.311125916055964
4306403,62,33119,187.20371991907967
4306429,2,2008,99.60159362549801
4306452,40,3405,1174.7430249632894
4306502,36,15487,232.45302511784078
4306601,162,38339,422.54623229609535
4306700,9,2999,300.10003334444815
4306734,3,4462,67.23442402510085
4306759,1,1975,50.63291139240506
4306767,39,41902,93.07431626175361
4306809,102,22880,445.8041958041958
4306908,118,25960,454.54545454545456
4306932,1,8411,11.889192723814054
4306957,5,2758,181.29079042784628
4306973,2,2982,67.0690811535882
4307005,654,106633,613.3185786763947
4307104,20,6814,293.51335485764605
4307203,3,4819,62.2535795808259
4307302,18,6802,264.6280505733608
4307450,3,2885,103.98613518197574
4307500,60,15591,384.83740619588224
4307559,3,5940,50.505050505050505
4307609,99,50672,195.37417113988002
4307708,338,83279,405.86462373467504
4307807,224,34399,651.1817203988488
4307815,4,3650,109.58904109589041
4307831,3,2352,127.55102040816327
4307864,4,2741,145.93214155417732
4307906,238,73061,325.7551908679049
4308003,39,6663,585.3219270598829
4308052,2,2284,87.56567425569177
4308078,1,4608,21.70138888888889
4308102,48,13640,351.90615835777123
4308201,52,31063,167.401731964073
4308300,9,10241,87.88204276926082
4308409,30,6616,453.4461910519952
4308433,2,2400,83.33333333333333
4308458,15,4285,350.0583430571762
4308508,162,31498,514.3183694202806
4308607,122,35440,344.24379232505646
4308706,18,5489,327.9285844416105
4308805,7,8361,83.72204281784475
4308904,54,16184,333.66287691547205
4309001,40,15863,252.15911239992434
4309050,2,8204,24.378352023403217
4309100,147,36555,402.13377102995486
4309126,3,2058,145.7725947521866
4309159,4,4352,91.91176470588235
4309209,680,283620,239.75742190254567
4309258,1,1490,67.11409395973155
4309308,131,98239,133.34826290984233
4309407,71,25968,273.41343191620456
4309506,35,7463,468.98030282728126
4309605,73,19389,376.5021403888803
4309654,2,6836,29.256875365710943
4309704,12,4736,253.3783783783784
4309753,2,4399,45.464878381450326
4309803,5,4699,106.40561821664184
4309902,7,7265,96.35237439779766
4310009,54,20413,264.53730465879585
4310108,91,37340,243.7064809855383
4310207,461,83764,550.3557614249559
4310306,15,4066,368.9129365469749
4310330,19,23271,81.64668471488119
4310363,3,3100,96.7741935483871
4310405,5,6109,81.8464560484531
4310413,2,2215,90.29345372460497
4310439,2,6689,29.89983555090447
4310504,38,7141,532.1383559725529
4310538,7,5537,126.42225031605562
4310603,100,37489,266.74491184080665
4310652,5,2397,208.59407592824363
4310702,3,3231,92.85051067780873
4310751,8,1881,425.3056884635832
4310801,53,24690,214.66180639935197
4310850,12,3773,318.0492976411344
4310876,1,2706,36.95491500369549
4310900,9,3546,253.80710659898477
4311007,70,26500,264.1509433962264
4311106,73,10765,678.1235485369252
4311122,6,3662,163.8448935008192
4311155,23,8566,268.50338547746907
4311205,35,19224,182.06408655846857
4311239,4,2921,136.93940431359124
4311254,7,6461,108.34236186348862
4311304,103,27778,370.797033623731
4311403,363,85033,426.8930885656157
4311429,1,2566,38.97116134060795
4311502,19,7444,255.2391187533584
4311601,9,5152,174.68944099378882
4311627,2,6125,32.6530612244898
4311643,2,1719,116.34671320535195
4311700,4,5427,73.70554634236227
4311759,7,7307,95.7985493362529
4311775,4,6681,59.8712767549768
4311809,114,44858,254.1352713005484
4311908,9,4319,208.38156980782588
4311981,5,3888,128.6008230452675
4312054,19,3995,475.5944931163955
4312104,9,4797,187.6172607879925
4312153,5,4573,109.33741526350317
4312203,17,4314,394.0658321743162
4312252,4,8103,49.36443292607676
4312302,4,4911,81.44980655670943
4312377,3,3232,92.82178217821782
4312401,388,65721,590.3744617397788
4312427,5,3113,160.61676839061997
4312443,3,2919,102.77492291880782
4312450,11,6589,166.9449081803005
4312476,5,6513,76.76953784738215
4312500,35,12847,272.43714485872187
4312609,21,4961,423.3017536786938
4312625,2,1897,105.42962572482868
4312658,65,17758,366.03221083455344
4312708,65,11633,558.755265193845
4312757,4,3663,109.2001092001092
4312807,2,4826,41.44218814753419
4312906,31,10005,309.84507746126934
4312955,4,1753,228.18026240730177
4313003,50,3337,1498.3518130056937
4313037,1,5410,18.484288354898336
4313060,8,21875,36.57142857142857
4313102,14,6515,214.88871834228704
4313201,91,21536,422.5482912332838
4313300,82,27648,296.58564814814815
4313359,2,3717,53.80683346785042
4313375,20,29905,66.87844841999666
4313391,4,4222,94.74182851729039
4313409,1129,247032,457.0258104213219
4313425,3,3256,92.13759213759214
4313466,6,1712,350.4672897196262
4313508,205,46414,441.6770801913216
4313607,8,3778,211.75224986765485
4313656,61,11330,538.3936451897617
4313706,151,33131,455.76650267121425
4313805,21,7056,297.6190476190476
4313904,95,44128,215.28281363306743
4313953,5,9083,55.047891665749205
4314001,4,7727,51.76653293645658
4314027,27,7623,354.1912632821724
4314035,6,3862,155.35991714137754
4314050,188,58858,319.41282408508613
4314068,4,5747,69.60153123368714
4314076,14,6574,212.9601460298144
4314100,1528,204722,746.3780150643312
4314159,1,8515,11.743981209630064
4314175,4,1954,204.70829068577277
4314209,27,7706,350.3763301323644
4314308,13,3857,337.04952035260567
4314407,1967,343132,573.2487788955854
4314464,1,1918,52.13764337851929
4314472,5,4329,115.5001155001155
4314498,1,4899,20.412329046744233
4314506,43,12195,352.60352603526036
4314555,7,2254,310.55900621118013
4314605,57,20704,275.3091190108192
4314704,15,10019,149.7155404731011
4314779,1,3901,25.63445270443476
4314803,82,37561,218.3115465509438
4314902,8219,1488252,552.2586228676327
4315008,9,4594,195.90770570309098
4315057,1,2352,42.51700680272109
4315073,2,1308,152.9051987767584
4315107,22,10194,215.8132234647832
4315156,28,6239,448.78987017150183
4315172,2,1938,103.19917440660474
4315206,11,3889,282.849061455387
4315305,66,22607,291.9449727960366
4315313,6,1856,323.2758620689655
4315321,6,2790,215.05376344086022
4315354,16,3803,420.7204838285564
4315404,3,11669,25.709143885508613
4315453,3,2079,144.3001443001443
4315503,98,15744,622.459349593496
4315602,1066,211965,502.91321680466115
4315701,131,38265,342.34940546191035
4315750,8,4676,171.0863986313088
4315800,33,11471,287.68198064684856
4315909,27,5868,460.1226993865031
4315958,2,2296,87.10801393728222
4316006,53,21453,247.05169440171537
4316105,38,10617,357.9165489309598
4316204,28,5080,551.1811023622047
4316303,11,6797,161.8361041636016
4316402,262,39314,666.4292618405657
4316428,4,2605,153.55086372360844
4316436,16,2622,610.2212051868803
4316451,21,12481,168.25574873808188
4316501,4,7889,50.70351121815186
4316600,82,16328,502.2048015678589
4316709,39,7909,493.1091161967379
4316758,2,6681,29.9356383774884
4316808,570,131365,433.9055303924181
4316907,1306,283677,460.38275926493867
4316956,17,6364,267.12759270898806
4317004,8,8067,99.16945580761126
4317103,330,76321,432.38427169455326
4317202,523,73575,710.839279646619
4317301,101,29483,342.5702947461249
4317400,331,49360,670.5834683954619
4317509,548,77568,706.476897689769
4317608,133,43171,308.0771814412453
4317707,1,10050,9.950248756218905
4317806,47,13848,339.3991912189486
4317905,51,14216,358.75070343275183
4318002,281,60019,468.18507472633667
4318051,3,3083,97.30781706130392
4318101,47,18205,258.1708321889591
4318200,36,21801,165.1300399064263
4318309,355,62147,571.2262860636877
4318408,194,24412,794.6911355071277
4318424,2,4641,43.09416074121957
4318432,13,2543,511.2072355485647
4318457,2,2514,79.55449482895784
4318465,1,1943,51.4668039114771
4318481,2,4865,41.109969167523126
4318499,11,2056,535.0194552529183
4318507,73,27721,263.3382634104109
4318606,40,6922,577.8676683039583
4318622,3,3543,84.67400508044031
4318705,834,238648,349.46867352753844
4318804,162,43540,372.0716582452917
4318903,215,33293,645.7813954885411
4319000,79,21658,364.761289131037
4319109,27,5380,501.85873605947955
4319125,4,3231,123.80068090374498
4319158,26,7683,338.40947546531305
4319208,10,5208,192.01228878648234
4319307,18,5720,314.68531468531467
4319356,1,3842,26.028110359187924
4319372,2,2949,67.8195998643608
4319406,55,16148,340.59945504087193
4319505,116,25959,446.8585076466736
4319604,69,23555,292.93143706219485
4319703,7,3259,214.78981282602024
4319711,2,2245,89.08685968819599
4319752,2,2266,88.261253309797
4319802,19,8732,217.59047182775996
4319901,436,80037,544.7480540250134
4320008,460,141808,324.3822633419835
4320107,62,24763,250.3735411702944
4320206,33,10713,308.0369644357323
4320263,10,7444,134.33637829124126
4320305,29,5107,567.8480516937536
4320321,1,2770,36.101083032490976
4320354,12,5609,213.9418791228383
4320404,28,17795,157.34756954200617
4320453,10,1924,519.7505197505197
4320503,13,5315,244.59078080903103
4320552,12,6537,183.5704451583295
4320578,1,1950,51.282051282051285
4320602,3,3631,82.62186725419994
4320651,4,2374,168.49199663016006
4320677,30,10162,295.21747687463096
4320701,51,15005,339.88670443185606
