ano,cod_municipio,tdi_ef
2022,5007703,21.5
2022,5007802,16.2
2022,5007901,22.1
2022,5007935,12.5
2022,5007950,37.5
2022,5007976,8.6
2022,5008008,19.6
2022,5008305,15.8
2022,5008404,18.3
2022,5100102,3.4
2022,5100201,5.2
2022,5100250,4.4
2022,5100300,7.5
2022,5100359,6.2
2022,5100409,6.6
2022,5100508,5.2
2022,5100607,10.1
2022,5100805,8.8
2022,5101001,6.4
2022,5101209,10.2
2022,5101258,2.7
2022,5101308,7
2022,5101407,12.9
2022,5101605,7
2022,5101704,7.8
2022,5101803,8.8
2022,5101852,11.7
2022,5101902,14.4
2022,5102504,5.9
2022,5102603,17.5
2022,5102637,8.9
2022,5102678,6.4
2022,5102686,7.6
2022,5102694,8.3
2022,5102702,9
2022,5102793,4.2
2022,5102850,4.7
2022,5103007,10.1
2022,5103056,6.2
2022,5103106,8.5
2022,5103205,6.7
2022,5103254,9.4
2022,5103304,8.4
2022,5103353,8.4
2022,5103361,12.6
2022,5103379,8.3
2022,5103403,7.3
2022,5103437,6.3
2022,5103452,9.3
2022,5103502,3.8
2022,5103601,2.6
2022,5103700,10.9
2022,5103809,3.9
2022,5103858,14.8
2022,5103908,20.3
2022,5103957,3.3
2022,5104104,3.5
2022,5104203,3.3
2022,5104500,9
2022,5104526,7.3
2022,5104542,5.8
2022,5104559,10.5
2022,5104609,5.6
2022,5104807,3.8
2022,5104906,4.8
2022,5105002,3.1
2022,5105101,5
2022,5105150,8.7
2022,5105176,9.9
2022,5105200,3.3
2022,5105234,10
2022,5105259,5
2022,5105309,7.1
2022,5105507,12.4
2022,5105580,8.9
2022,5105606,3.9
2022,5105622,5
2022,5105903,5
2022,5106000,7
2022,5106109,4.2
2022,5106158,4.4
2022,5106174,25.7
2022,5106182,8.9
2022,5106190,4.4
2022,5106208,5.1
2022,5106216,6.3
2022,5106224,2.5
2022,5106232,6.2
2022,5106240,13
2022,5106257,6
2022,5106265,4.2
2022,5106273,2.3
2022,5106281,5.7
2022,5106299,6.9
2022,5106307,5.1
2022,5106315,7.8
2022,5106372,5
2022,5106422,5.5
2022,5106455,4.3
2022,5106505,6.7
2022,5106653,9.5
2022,5106703,7.7
2022,5106752,6.4
2022,5106778,6.6
2022,5106802,5.4
2022,5106828,9.8
2022,5106851,10.8
2022,5107008,7
2022,5107040,6.9
2022,5107065,6.7
2022,5107107,4.5
2022,5107156,3.2
2022,5107180,6.4
2022,5107198,4
2022,5107206,7.9
2022,5107248,11.2
2022,5107263,6.2
2022,5107297,7.5
2022,5107305,3.1
2022,5107354,8.6
2022,5107404,4.4
2022,5107578,13.8
2022,5107602,5.1
2022,5107701,6.6
2022,5107743,16.9
2022,5107750,1.9
2022,5107768,2.5
2022,5107776,11
2022,5107792,13.3
2022,5107800,7.9
2022,5107859,13.7
2022,5107875,8.6
2022,5107883,16
2022,5107909,9.9
2022,5107925,5
2022,5107941,6.3
2022,5107958,4.1
2022,5108006,3.5
2022,5108055,6.7
2022,5108105,5.3
2022,5108204,3.7
2022,5108303,6.5
2022,5108352,3.1
2022,5108402,6.5
2022,5108501,6.3
2022,5108600,15.5
2022,5108808,8.7
2022,5108857,2.3
2022,5108907,4.5
2022,5108956,4.4
2022,5200050,22.5
2022,5200100,7.9
2022,5200134,7.1
2022,5200159,9.7
2022,5200175,11.7
2022,5200209,5.6
2022,5200258,14.9
2022,5200308,7.3
2022,5200506,12.3
2022,5200555,5.3
2022,5200605,19.9
2022,5200803,7.3
2022,5200829,13.2
2022,5200852,8
2022,5200902,5.6
2022,5201108,10.1
2022,5201207,5.5
2022,5201306,5.1
2022,5201405,10.1
2022,5201454,13.2
2022,5201504,7.6
2022,5201603,5.6
2022,5201702,9.3
2022,5201801,14.1
2022,5202155,6.1
2022,5202353,3.3
2022,5202502,8.8
2022,5202601,2.6
2022,5202809,6.9
2022,5203104,6
2022,5203203,5
2022,5203302,7
2022,5203401,9.4
2022,5203500,7.6
2022,5203559,7.6
2022,5203575,7.5
2022,5203609,9.6
2022,5203807,12.6
2022,5203906,5.9
2022,5203939,5
2022,5203962,7.8
2022,5204003,10.6
2022,5204102,11.2
2022,5204201,4.6
2022,5204250,4.8
2022,5204300,10.8
2022,5204409,6.2
2022,5204508,11.7
2022,5204557,10.3
2022,5204607,7.5
2022,5204656,5.4
2022,5204706,9
2022,5204805,11.5
2022,5204854,10.5
2022,5204904,20.3
2022,5204953,5.5
2022,5205000,3.2
2022,5205059,16
2022,5205109,9.6
2022,5205208,12.4
2022,5205307,17.3
2022,5205406,2.4
2022,5205455,8.3
2022,5205471,9.2
2022,5205497,14.1
2022,5205513,10
2022,5205521,5
2022,5205703,1.9
2022,5205802,13.4
2022,5205901,7.9
2022,5206206,12.4
2022,5206305,15.3
2022,5206404,3.7
2022,5206503,6
2022,5206602,7.9
2022,5206701,7.1
2022,5206800,5.8
2022,5206909,19
2022,5207105,14.9
2022,5207253,8.7
2022,5207352,11.9
2022,5207402,5
2022,5207501,5.4
2022,5207535,8.8
2022,5207600,2.9
2022,5207808,3
2022,5207907,15.8
2022,5208004,10.6
2022,5208103,5.6
2022,5208152,15.9
2022,5208301,13.7
2022,5208400,8.3
2022,5208509,3.4
2022,5208608,2.8
2022,5208707,4.7
2022,5208806,10.2
2022,5208905,8
2022,5209101,14.7
2022,5209150,10.2
2022,5209200,7.4
2022,5209291,2.9
2022,5209408,9.7
2022,5209457,10.7
2022,5209606,2.5
2022,5209705,15.4
2022,5209804,3.2
2022,5209903,9
2022,5209937,6
2022,5209952,6.4
2022,5210000,4.2
2022,5210109,13.2
2022,5210158,2.9
2022,5210208,4.3
2022,5210307,7.8
2022,5210406,5.5
2022,5210562,5.8
2022,5210604,4.8
2022,5210802,10.1
2022,5210901,8
2022,5211008,9.4
2022,5211206,5.2
2022,5211305,9.8
2022,5211404,5.5
2022,5211503,8.5
2022,5211602,1.3
2022,5211701,5
2022,5211800,3.1
2022,5211909,10
2022,5212006,2.7
2022,5212055,2.3
2022,5212105,10
2022,5212204,5.5
2022,5212253,4.4
2022,5212303,13.4
2022,5212501,14.6
2022,5212600,3.7
2022,5212709,12.6
2022,5212808,6.5
2022,5212907,8.9
2022,5212956,7.2
2022,5213004,6.7
2022,5213053,11.7
2022,5213087,6.9
2022,5213103,12.1
2022,5213400,1.3
2022,5213509,10.5
2022,5213707,5.1
2022,5213756,11.6
2022,5213772,7.6
2022,5213806,10.5
2022,5213855,5.9
2022,5213905,2.8
2022,5214002,12.8
2022,5214051,11.3
2022,5214101,6.7
2022,5214408,8.2
2022,5214507,6.7
2022,5214606,8.3
2022,5214705,3.4
2022,5214804,7.1
2022,5214838,14.5
2022,5214861,3.1
2022,5214879,3.8
2022,5214903,8
2022,5215009,9.6
2022,5215207,5.3
2022,5215231,20.3
2022,5215256,14.3
2022,5215306,10.7
2022,5215405,5.7
2022,5215504,9.5
2022,5215603,16.2
2022,5215652,3.4
2022,5215702,7.5
2022,5215801,10.5
2022,5215900,6.3
2022,5216007,10.6
2022,5216304,12.8
2022,5216403,12
2022,5216452,10.6
2022,5216809,6.2
2022,5216908,2.9
2022,5217104,14.7
2022,5217203,5.2
2022,5217302,9.8
2022,5217401,11.2
2022,5217609,21.4
2022,5217708,8
2022,5218003,11.3
2022,5218052,17.7
2022,5218102,18.2
2022,5218300,8.1
2022,5218391,5.3
2022,5218508,5.9
2022,5218607,3.7
2022,5218706,3.2
2022,5218789,10.4
2022,5218805,6.1
2022,5218904,3.3
2022,5219001,3.2
2022,5219100,6.5
2022,5219209,11.7
2022,5219258,7.3
2022,5219308,5
2022,5219357,4.8
2022,5219407,11.9
2022,5219456,4.8
2022,5219506,3.1
2022,5219605,5.3
2022,5219704,6.2
2022,5219712,5.6
2022,5219738,7.5
2022,5219753,22.9
2022,5219803,11.6
2022,5219902,4.2
2022,5220009,13.3
2022,5220058,5.7
2022,5220108,5
2022,5220157,11.5
2022,5220207,9.6
2022,5220264,7.7
2022,5220280,3.8
2022,5220405,18.1
2022,5220454,14.6
2022,5220504,10.9
2022,5220603,8.1
2022,5220686,9.6
2022,5220702,5.3
2022,5221007,3
2022,5221080,15.1
2022,5221197,13.7
2022,5221304,12.3
2022,5221403,7.4
2022,5221452,8.8
2022,5221502,4.3
2022,5221551,8.1
2022,5221577,14.2
2022,5221601,4.5
2022,5221700,2.5
2022,5221809,10
2022,5221858,13.9
2022,5221908,8.6
2022,5222005,9.6
2022,5222054,11.8
2022,5222203,17.7
2022,5222302,6.6
2022,5300108,11.5
