cod_municipio,ano,n_mulheres,pop_2021,n_mulheres_por_1k_hab
2201200,2021,1482,47185,31.40828653173678
2201309,2021,138,3352,41.16945107398568
2201408,2021,299,7027,42.5501636544756
2201507,2021,805,26905,29.920089202750418
2201556,2021,144,4030,35.732009925558316
2201572,2021,169,3587,47.11458042932813
2201606,2021,437,10473,41.72634393201566
2201705,2021,177,5507,32.140911567096424
2201739,2021,194,6210,31.239935587761675
2201770,2021,239,6815,35.06969919295671
2201804,2021,228,4505,50.61043285238624
2201903,2021,2084,25387,82.08925828179777
2201919,2021,333,5651,58.92762342948151
2201929,2021,68,5685,11.961301671064204
2201945,2021,218,6426,33.924680983504516
2201960,2021,269,8347,32.227147478135855
2201988,2021,161,3848,41.83991683991684
2202000,2021,806,19807,40.69268440450346
2202026,2021,193,8264,23.35430784123911
2202059,2021,397,10630,37.34713076199436
2202075,2021,152,3573,42.541281835992166
2202083,2021,557,7674,72.58274693771176
2202091,2021,203,5781,35.115032001383845
2202109,2021,103,5620,18.327402135231317
2202117,2021,150,5069,29.59163543105149
2202133,2021,188,5965,31.51718357082984
2202174,2021,164,7311,22.431951853371633
2202208,2021,2364,46893,50.41264154564647
2202251,2021,208,3944,52.73833671399594
2202307,2021,1195,21258,56.21413115062565
2202406,2021,374,11445,32.6780253385758
2202455,2021,158,4114,38.40544482255712
2202505,2021,329,10964,30.00729660707771
2202539,2021,198,5890,33.61629881154499
2202554,2021,337,5085,66.27335299901672
2202604,2021,576,19715,29.216332741567335
2202653,2021,239,5451,43.845166024582646
2202703,2021,819,27845,29.41282097324475
2202711,2021,142,4899,28.985507246376812
2202729,2021,274,6168,44.422827496757456
2202737,2021,203,4032,50.34722222222222
2202752,2021,212,6516,32.53529772866789
2202778,2021,240,7661,31.3275029369534
2202802,2021,149,4807,30.996463490742666
2202851,2021,163,4685,34.79188900747065
2202901,2021,1556,26709,58.25751619304354
2203008,2021,208,8323,24.99098882614442
2203107,2021,470,10444,45.00191497510532
2203206,2021,481,11426,42.0969718186592
2203230,2021,255,4968,51.328502415458935
2203255,2021,162,4459,36.33101592285266
2203271,2021,10,5367,1.8632383081796162
2203305,2021,718,13840,51.87861271676301
2203354,2021,236,7029,33.57518850476597
2203404,2021,171,6922,24.70384281999422
2203420,2021,117,4354,26.871841984382176
2203453,2021,271,9565,28.332462101411394
2203503,2021,751,14575,51.526586620926246
2203602,2021,157,4930,31.845841784989858
2203701,2021,1704,39848,42.762497490463765
2203750,2021,20,5319,3.7601052829479227
2203800,2021,201,4462,45.04706409681757
2203859,2021,119,2560,46.484375
2203909,2021,6134,60025,102.19075385256143
2204006,2021,173,5347,32.35459135964092
2204105,2021,234,4323,54.12907702984039
2204154,2021,126,3200,39.375
2204204,2021,243,9372,25.92829705505762
2204303,2021,351,11659,30.10549789861909
2204352,2021,173,5460,31.684981684981686
2204402,2021,473,10694,44.23040957546288
2204501,2021,549,10497,52.300657330665906
2204550,2021,130,4568,28.458844133099824
2204600,2021,130,3879,33.51379221448827
2204659,2021,233,9457,24.637834408374747
2204709,2021,548,15319,35.77257001109733
2204808,2021,298,9838,30.290709493799554
2204907,2021,314,8566,36.656549147793605
2205003,2021,19,11551,1.6448792312353908
2205102,2021,745,11028,67.55531374682626
2205151,2021,193,5729,33.688252749170886
2205201,2021,599,19170,31.24673969744392
2205250,2021,146,4513,32.35098604032794
2205276,2021,1,4875,0.20512820512820512
2205300,2021,226,4447,50.820778052619744
2205359,2021,153,3005,50.91514143094842
2205409,2021,396,14376,27.54590984974958
2205458,2021,117,5466,21.405049396267838
2205508,2021,1351,39336,34.34512914378686
2205516,2021,292,5485,53.236098450319055
2205524,2021,220,5640,39.00709219858156
2205532,2021,154,4777,32.237806154490265
2205540,2021,64,2858,22.393282015395382
2205557,2021,285,8577,33.22840153899965
2205565,2021,376,4656,80.75601374570446
2205573,2021,115,6777,16.969160395455216
2205581,2021,138,4075,33.86503067484663
2205599,2021,164,5198,31.550596383224317
2205607,2021,248,5283,46.94302479651713
2205706,2021,1336,30438,43.89250279256193
2205805,2021,844,25504,33.09284818067754
2205854,2021,329,8342,39.43898345720451
2205904,2021,132,5351,24.668286301625866
2205953,2021,450,8543,52.674704436380665
2206001,2021,223,4547,49.0433252694084
2206050,2021,215,6449,33.338502093347806
2206100,2021,320,10958,29.202409198758897
2206209,2021,769,33833,22.729287973280524
2206308,2021,118,1242,95.00805152979066
2206357,2021,221,6608,33.44430992736078
2206407,2021,383,10564,36.25520636122681
2206506,2021,178,7767,22.91747135316081
2206605,2021,697,10615,65.66179934055582
2206654,2021,167,4530,36.86534216335541
2206670,2021,279,6811,40.96314784906768
2206696,2021,292,9209,31.708111629927245
2206704,2021,248,7322,33.870527178366565
2206720,2021,447,8602,51.96465938153918
2206753,2021,154,4891,31.486403598446124
2206803,2021,113,8723,12.9542588558982
2206902,2021,255,6556,38.89566809029896
2206951,2021,96,3003,31.96803196803197
2207009,2021,1839,37085,49.588782526628016
2207108,2021,120,2468,48.62236628849271
2207207,2021,305,6873,44.37654590426306
2207306,2021,94,4126,22.782355792535142
2207355,2021,176,3404,51.70387779083431
2207405,2021,122,5036,24.225575853852263
2207504,2021,391,14587,26.804689106738877
2207553,2021,321,3937,81.53416306832614
2207603,2021,310,10819,28.653295128939828
2207702,2021,11905,153482,77.5660989562294
2207751,2021,253,4323,58.524173027989825
2207777,2021,165,6406,25.75710271620356
2207793,2021,111,4065,27.30627306273063
2207801,2021,794,20554,38.62995037462294
2207850,2021,144,3669,39.247751430907606
2207900,2021,1635,38778,42.163082159987624
2207934,2021,157,2544,61.71383647798742
2207959,2021,94,4383,21.446497832534792
2208007,2021,7631,78431,97.29571215463274
2208106,2021,383,12139,31.551198616030973
2208205,2021,537,18459,29.091500081261174
2208304,2021,1052,28874,36.434162222068295
2208403,2021,4077,63787,63.91584492137896
2208502,2021,400,12608,31.725888324873097
2208551,2021,130,2720,47.794117647058826
2208601,2021,99,3150,31.428571428571427
2208650,2021,537,9017,59.55417544637906
2208700,2021,370,8796,42.064574806730334
2208809,2021,550,17979,30.59124534178764
2208858,2021,158,4309,36.6674402413553
2208874,2021,198,4488,44.11764705882353
2208908,2021,390,7376,52.87418655097614
2209005,2021,217,6433,33.732317736670296
2209104,2021,242,6247,38.73859452537218
2209153,2021,176,4033,43.639970245474835
2209203,2021,158,6254,25.26383114806524
2209302,2021,162,5882,27.54165249914995
2209351,2021,151,4642,32.52908229211547
2209377,2021,117,5255,22.26450999048525
2209401,2021,268,6441,41.608445893494796
2209450,2021,98,2166,45.24469067405356
2209500,2021,150,3803,39.44254535892716
2209559,2021,126,4451,28.308245338126262
2209609,2021,181,2932,61.732605729877214
2209658,2021,159,5779,27.51341062467555
2209708,2021,239,6420,37.22741433021807
2209757,2021,510,3057,166.83022571148186
2209807,2021,130,5030,25.84493041749503
2209856,2021,203,4614,43.99653229302124
2209872,2021,229,6064,37.763852242744065
2209906,2021,201,6122,32.832407709898725
2209955,2021,124,4848,25.577557755775576
2209971,2021,234,8038,29.111719333167454
2210003,2021,1257,20662,60.83631787823057
2210052,2021,192,5354,35.861038475905865
2210102,2021,175,3741,46.77893611333868
2210201,2021,206,6700,30.746268656716417
2210300,2021,237,6371,37.19981164652331
2210359,2021,189,4577,41.29342363993882
2210375,2021,108,2646,40.816326530612244
2210383,2021,144,2454,58.67970660146699
2210391,2021,32,3038,10.533245556287032
2210409,2021,860,17639,48.7555983899314
2210508,2021,401,14324,27.99497347109746
2210607,2021,1893,34877,54.27645726409955
2210623,2021,175,3451,50.70993914807302
2210631,2021,334,4303,77.62026493144317
2210656,2021,249,10058,24.756412805726786
2210706,2021,520,14649,35.49730357020957
2210805,2021,631,12746,49.505727286992
2210904,2021,10,4563,2.1915406530791146
2210938,2021,246,6767,36.35288902024531
2210953,2021,139,2929,47.45646978490952
2210979,2021,142,2773,51.208077893977645
2211001,2021,148580,868075,171.1603260086974
2211100,2021,1712,44569,38.41234939083219
2211209,2021,1898,21655,87.64719464326946
2211308,2021,1222,20929,58.38788284198959
2211357,2021,8,4938,1.6200891049007695
2211407,2021,203,4386,46.283629730962154
2211506,2021,159,3080,51.62337662337662
2211605,2021,154,2952,52.1680216802168
2211704,2021,105,4471,23.48467904271975
2300101,2021,711,11853,59.984813971146544
2300150,2021,774,15036,51.47645650438947
2300200,2021,3253,63104,51.54982251521298
2300309,2021,1780,54481,32.671940676566145
2300408,2021,747,17493,42.70279540387584
2300507,2021,664,11781,56.36193871487989
2300606,2021,529,7650,69.15032679738562
2300705,2021,1135,17196,66.00372179576645
2300754,2021,2572,43829,58.682607406055354
2300804,2021,458,7378,62.07644348061805
2300903,2021,691,14672,47.096510359869136
2301000,2021,8688,80935,107.34540063013529
2301109,2021,5393,74975,71.93064354784929
2301208,2021,1770,26535,66.70435274166195
2301257,2021,818,10959,74.64184688383976
2301307,2021,924,21654,42.671100027708505
2301406,2021,579,11802,49.05948144382308
2301505,2021,436,7844,55.58388577256502
2301604,2021,936,23478,39.8671096345515
2301703,2021,1491,24610,60.585127996749286
2301802,2021,357,6303,56.63969538315088
2301851,2021,900,18256,49.2988606485539
2301901,2021,5849,61228,95.52818971712288
2301950,2021,1115,22573,49.395295264253754
2302008,2021,1031,22758,45.30275068107918
2302057,2021,690,15044,45.86546131348046
2302107,2021,2212,35941,61.545310369772686
2302206,2021,2653,53949,49.176073699234465
2302305,2021,1294,32722,39.545260069677894
2302404,2021,2086,54577,38.221228722722024
2302503,2021,4457,49842,89.4225753380683
2302602,2021,4079,63907,63.82712378925626
2302701,2021,1303,27470,47.43356388787768
2302800,2021,4442,77244,57.50608461498628
2302909,2021,902,17786,50.714044754301135
2303006,2021,655,22782,28.750768150294093
2303105,2021,969,18459,52.49471802372826
2303204,2021,1360,26987,50.39463445362582
2303303,2021,683,18699,36.526017434087386
2303402,2021,1073,17685,60.6728866270851
2303501,2021,5616,72232,77.74947391737734
2303600,2021,666,20871,31.910306166451058
2303659,2021,545,10376,52.52505782575174
2303709,2021,22781,365212,62.37746842929586
2303808,2021,908,25585,35.48954465507133
2303907,2021,836,13091,63.86066763425254
2303931,2021,620,13565,45.70586067084408
2303956,2021,460,20274,22.68915852816415
2304004,2021,999,23239,42.98808038211627
2304103,2021,4415,75159,58.742133343977436
2304202,2021,10942,133031,82.25150528824109
2304236,2021,696,18133,38.383058512105
2304251,2021,1819,24977,72.82700084077351
2304269,2021,497,9662,51.43862554336576
2304277,2021,405,7225,56.055363321799305
2304285,2021,17419,54337,320.57345823288
2304301,2021,969,19389,49.97679096394863
2304350,2021,1502,24452,61.426468182561756
2304400,2021,440840,2686612,164.08770600295094
2304459,2021,1002,16631,60.24893271601226
2304509,2021,2778,14134,196.54733267298712
2304608,2021,415,7694,53.93813361060567
2304657,2021,533,14407,36.9959047685153
2304707,2021,2294,54962,41.73792802299771
2304806,2021,643,4814,133.5687577897798
2304905,2021,485,11144,43.52117731514716
2304954,2021,958,26290,36.43971091669837
2305001,2021,2158,40784,52.91290702236171
2305100,2021,494,5132,96.25876851130164
2305209,2021,680,20053,33.91013813394505
2305233,2021,10537,68529,153.7597221614207
2305266,2021,554,13369,41.43915027301967
2305308,2021,1004,25082,40.02870584482896
2305332,2021,557,12629,44.10483807110619
2305357,2021,1442,20060,71.88434695912264
2305407,2021,2945,68162,43.20589184589654
2305506,2021,8239,103074,79.93286376777849
2305605,2021,545,26187,20.811853209607822
2305654,2021,528,11596,45.53294239392894
2305704,2021,702,12485,56.22747296756107
2305803,2021,2259,42058,53.71154120500262
2305902,2021,2113,38114,55.43894631893792
2306009,2021,550,14326,38.39173530643585
2306108,2021,1206,24305,49.61941987245423
2306207,2021,374,7866,47.54640223747775
2306256,2021,3108,38325,81.0958904109589
2306306,2021,3330,53067,62.750862117700265
2306405,2021,8349,130539,63.95789763978581
2306504,2021,736,20520,35.86744639376219
2306553,2021,1798,42215,42.59149591377472
2306603,2021,904,21836,41.39952372229346
2306702,2021,817,18147,45.02121562792748
2306801,2021,878,11492,76.40097459101985
2306900,2021,2783,34636,80.3499249335951
2307007,2021,1929,33834,57.01365490335166
2307106,2021,1214,27181,44.66355174570472
2307205,2021,495,8130,60.88560885608856
2307254,2021,3543,20087,176.38273510230496
2307304,2021,32560,276264,117.85828048533287
2307403,2021,1194,24892,47.96721838341636
2307502,2021,1097,31492,34.83424361742665
2307601,2021,4616,59890,77.07463683419603
2307635,2021,764,19864,38.46153846153846
2307650,2021,29513,229458,128.62048828107976
2307700,2021,9271,130346,71.12607981832967
2307809,2021,1729,27595,62.656278311288276
2307908,2021,539,11321,47.6106351029061
2308005,2021,1915,39044,49.04722876754431
2308104,2021,1822,48168,37.82594253446271
2308203,2021,679,15185,44.71517945340797
2308302,2021,1394,27462,50.76105163498653
2308351,2021,521,13142,39.64388981890123
2308377,2021,1132,13894,81.47401756153735
2308401,2021,1755,35480,49.464487034949265
2308500,2021,1905,43858,43.43563317980756
2308609,2021,704,17249,40.81396022957853
2308708,2021,5776,61738,93.55664258641356
2308807,2021,412,8779,46.930174279530696
2308906,2021,724,22685,31.91536257438836
2309003,2021,883,14549,60.691456457488485
2309102,2021,616,10941,56.301983365323096
2309201,2021,739,15684,47.118082121907676
2309300,2021,1651,32408,50.94421130585041
2309409,2021,1390,28673,48.47766191190318
2309458,2021,1472,25833,56.98138040490845
2309508,2021,833,21384,38.954358398802846
2309607,2021,4826,73188,65.93977154724818
2309706,2021,4793,84554,56.6856683302978
2309805,2021,617,12288,50.211588541666664
2309904,2021,341,6549,52.069018170713086
2310001,2021,520,9422,55.18998089577585
2310100,2021,500,13439,37.205149192648264
2310209,2021,2068,35304,58.57693179243145
2310258,2021,1625,32992,49.254364694471384
2310308,2021,1420,31455,45.143856302654584
2310407,2021,426,12252,34.76983349657199
2310506,2021,2964,43309,68.4384308111478
2310605,2021,589,9143,64.42086842393087
2310704,2021,2914,37900,76.88654353562005
2310803,2021,2184,16331,133.7333904843549
2310852,2021,1489,20769,71.69338918580577
2310902,2021,672,17086,39.33044597916423
2310951,2021,539,11001,48.99554585946732
2311009,2021,509,12347,41.22458896898032
2311108,2021,809,14958,54.084770691268886
2311207,2021,504,11106,45.380875202593195
2311231,2021,483,6437,75.03495417119777
2311264,2021,949,21166,44.83605782859303
2311306,2021,5555,88321,62.89557409902515
2311355,2021,797,16147,49.359014058339014
2311405,2021,8382,81778,102.49700408422804
2311504,2021,2320,22293,104.06854169470238
2311603,2021,1909,29146,65.49783846840046
2311702,2021,861,18385,46.83165624150122
2311801,2021,6424,78882,81.43809741132324
2311900,2021,518,15788,32.80972890803142
2311959,2021,1157,16635,69.55214908325819
2312007,2021,1222,32654,37.42267409811968
2312106,2021,807,17712,45.56233062330623
2312205,2021,2639,43711,60.37381894717577
2312304,2021,2606,48131,54.14389894246951
2312403,2021,6275,48869,128.40451001657493
2312502,2021,429,7601,56.43994211287988
2312601,2021,396,13044,30.358785648574056
2312700,2021,1845,25456,72.47800125707103
2312809,2021,224,7691,29.12495124171109
2312908,2021,28147,210711,133.58106600984286
2313005,2021,1360,18357,74.08617965898567
2313104,2021,1611,30807,52.29330996202162
2313203,2021,1144,26225,43.622497616777885
2313252,2021,361,8573,42.10894669310626
2313302,2021,3285,59062,55.61951847211405
2313351,2021,961,19371,49.610242114501055
2313401,2021,5405,76537,70.61943896416112
2313500,2021,2621,56291,46.56161731004956
2313559,2021,702,16431,42.72411904327186
2313609,2021,1685,35047,48.07829486118641
2313708,2021,362,7736,46.794208893485006
2313757,2021,754,19903,37.88373612018289
2313807,2021,1608,22040,72.95825771324864
2313906,2021,792,13915,56.91699604743083
2313955,2021,1227,18471,66.428455416599
2314003,2021,1957,40903,47.844901351979075
2314102,2021,1969,61410,32.06318189219997
2400109,2021,819,11121,73.64445643377394
2400208,2021,3645,58384,62.43148807892573
2400307,2021,542,11029,49.143168011605766
2400406,2021,144,3272,44.00977995110024
2400505,2021,672,13553,49.583118128827564
2400604,2021,126,4710,26.751592356687897
2400703,2021,1862,14728,126.42585551330798
2400802,2021,643,11705,54.93378897906877
2400901,2021,201,7154,28.09616997483925
2401008,2021,1591,35874,44.34966828343647
2401107,2021,1727,27967,61.751349805127475
2401206,2021,683,14417,47.37462717625026
2401305,2021,266,9670,27.50775594622544
2401404,2021,501,9322,53.74383179575199
