cod_municipio,ano,n_ensino_superior,pop_2021,n_ensino_superior_por_1k_hab
5004502,2021,621,25162,24.680073126142595
5004601,2021,949,21376,44.395583832335326
5004700,2021,1154,23232,49.67286501377411
5004809,2021,327,9243,35.37812398571892
5004908,2021,168,7265,23.12456985547144
5005004,2021,1305,26238,49.73702263892065
5005103,2021,225,4021,55.95622979358369
5005152,2021,241,6787,35.50906144099013
5005202,2021,967,23689,40.82063404955887
5005251,2021,378,7419,50.9502628386575
5005400,2021,2214,48022,46.10386906001416
5005608,2021,870,28220,30.829199149539335
5005681,2021,699,18473,37.83900828235804
5005707,2021,1350,55689,24.24177126542046
5005806,2021,397,13862,28.639445967392874
5006002,2021,1134,22430,50.55728934462773
5006200,2021,2529,55224,45.795306388526726
5006259,2021,349,3684,94.73398479913138
5006275,2021,433,5654,76.58295012380616
5006309,2021,2154,42276,50.950894124325856
5006358,2021,351,14404,24.36823104693141
5006408,2021,313,7621,41.07072562655819
5006606,2021,4161,93937,44.29564495353269
5006903,2021,778,17298,44.97629783790033
5007109,2021,1316,24966,52.711687895537935
5007208,2021,2563,38186,67.11883936521238
5007307,2021,217,4793,45.27435843939078
5007406,2021,902,19973,45.16096730586292
5007505,2021,284,5079,55.91651899980311
5007554,2021,346,7900,43.79746835443038
5007695,2021,1713,27221,62.92935601190258
5007703,2021,271,10771,25.160152260700027
5007802,2021,645,6542,98.59370223173342
5007901,2021,2500,59245,42.19765381044814
5007935,2021,789,19721,40.00811317884489
5007950,2021,287,11674,24.584546856261777
5007976,2021,137,3588,38.18283166109253
5008008,2021,652,22269,29.278369033185147
5008305,2021,9064,123281,73.52308952717775
5008404,2021,320,6109,52.38173187100998
5100102,2021,117,5334,21.934758155230597
5100201,2021,1613,26204,61.55548771179973
5100250,2021,2605,51959,50.1356839046171
5100300,2021,628,19385,32.396182615424294
5100359,2021,116,6936,16.724336793540946
5100409,2021,680,12151,55.96247222450827
5100508,2021,37,11473,3.2249629565065807
5100607,2021,555,11133,49.85179196981946
5100805,2021,185,10283,17.9908586988233
5101001,2021,146,3109,46.96043743969122
5101209,2021,43,946,45.45454545454545
5101258,2021,692,16951,40.8235502330246
5101308,2021,319,9502,33.571879604293834
5101407,2021,1101,22714,48.47230782777142
5101605,2021,143,8164,17.515923566878982
5101704,2021,840,35307,23.791316169598097
5101803,2021,4304,61135,70.40157029524822
5101852,2021,219,6706,32.65732180137191
5101902,2021,574,20140,28.50049652432969
5102504,2021,4892,94861,51.57019217592056
5102603,2021,331,16919,19.56380400732904
5102637,2021,2512,36143,69.50170157430207
5102678,2021,2554,45740,55.837341495408836
5102686,2021,627,7070,88.68458274398868
5102694,2021,88,4728,18.612521150592215
5102702,2021,1328,21842,60.800293013460305
5102793,2021,249,10199,24.414158250808903
5102850,2021,138,8749,15.773231226425878
5103007,2021,719,19453,36.96088006991209
5103056,2021,304,12245,24.82645977950184
5103106,2021,78,5681,13.729977116704806
5103205,2021,1413,33649,41.99233261018158
5103254,2021,810,39861,20.320614134116052
5103304,2021,633,21008,30.13137852246763
5103353,2021,1065,31510,33.798794033640114
5103361,2021,131,4101,31.943428432089735
5103379,2021,184,20238,9.09180749085878
5103403,2021,127670,618124,206.54431796856295
5103437,2021,133,5241,25.376836481587482
5103452,2021,103,9544,10.792120704107292
5103502,2021,1196,22178,53.92731535756155
5103601,2021,260,8159,31.866650324794705
5103700,2021,308,14522,21.209199834733507
5103809,2021,99,3452,28.679026651216684
5103858,2021,399,7782,51.272166538164996
5103908,2021,176,5592,31.473533619456365
5103957,2021,77,3008,25.59840425531915
5104104,2021,988,36130,27.34569609742596
5104203,2021,258,15245,16.923581502131846
5104500,2021,82,2779,29.507016912558473
5104526,2021,452,7920,57.07070707070707
5104542,2021,204,6885,29.62962962962963
5104559,2021,247,3704,66.68466522678186
5104609,2021,628,13552,46.34002361275088
5104807,2021,1478,27807,53.152084007623976
5104906,2021,139,8451,16.44775766181517
5105002,2021,240,8582,27.965509205313445
5105101,2021,1071,35121,30.494575894763816
5105150,2021,1562,41101,38.00394150993893
5105176,2021,287,16335,17.569635751453934
5105200,2021,383,11176,34.26986399427344
5105234,2021,195,6186,31.522793404461687
5105259,2021,5249,67620,77.62496302868973
5105309,2021,74,2058,35.95724003887269
5105507,2021,528,16271,32.450371827177186
5105580,2021,304,10301,29.511697893408407
5105606,2021,791,16793,47.102959566486035
5105622,2021,1006,27941,36.00443792276583
5105903,2021,504,15334,32.868136167992695
5106000,2021,189,5923,31.909505318250886
5106109,2021,353,13104,26.938339438339437
5106158,2021,293,15685,18.680267771756455
5106174,2021,95,3932,24.160732451678534
5106182,2021,212,6751,31.402755147385573
5106190,2021,153,3737,40.94193203104094
5106208,2021,107,3805,28.12089356110381
5106216,2021,297,12831,23.14706570025719
5106224,2021,3379,46813,72.18080447738876
5106232,2021,883,20563,42.94120507708019
5106240,2021,584,12298,47.487396324605626
5106257,2021,712,20944,33.99541634835752
5106265,2021,222,9363,23.710349247036206
5106273,2021,95,4051,23.45099975314737
5106281,2021,250,4938,50.62778452814905
5106299,2021,366,11244,32.55069370330843
5106307,2021,783,22861,34.25047023314816
5106315,2021,78,2705,28.835489833641404
5106372,2021,867,17446,49.69620543391035
5106422,2021,784,35338,22.185749052012
5106455,2021,103,2649,38.88259720649302
5106505,2021,800,33315,24.0132072639952
5106653,2021,150,6843,21.920210434020166
5106703,2021,60,1550,38.70967741935484
5106752,2021,1858,45774,40.59072836107834
5106778,2021,240,12685,18.919984233346472
5106802,2021,292,5363,54.4471377960097
5106828,2021,284,12097,23.47689509795817
5106851,2021,101,2877,35.10601320820299
5107008,2021,626,15916,39.33149032420206
5107040,2021,5388,63092,85.39909972738224
5107065,2021,1507,17937,84.0162791994202
5107107,2021,509,18846,27.008383741908098
5107156,2021,74,2743,26.977761574917974
5107180,2021,351,10329,33.98199244844612
5107198,2021,71,2422,29.31461601981833
5107206,2021,129,5150,25.04854368932039
5107248,2021,191,4563,41.858426473811086
5107263,2021,70,3155,22.18700475435816
5107297,2021,109,4450,24.49438202247191
5107305,2021,412,21011,19.60877635524249
5107354,2021,208,5620,37.01067615658363
5107404,2021,147,4771,30.811150702158876
5107578,2021,112,4036,27.750247770069375
5107602,2021,16511,236042,69.94941578193712
5107701,2021,375,17054,21.988976193268442
5107743,2021,107,2633,40.63805545005697
5107750,2021,98,3295,29.74203338391502
5107768,2021,211,3506,60.182544209925844
5107776,2021,96,8460,11.347517730496454
5107792,2021,240,5334,44.99437570303712
5107800,2021,124,16999,7.294546738043414
5107859,2021,427,11843,36.05505361817107
5107875,2021,2093,26688,78.42476019184652
5107883,2021,59,1678,35.160905840286055
5107909,2021,9334,146005,63.92931748912709
5107925,2021,6736,92769,72.61046254675593
5107941,2021,305,9429,32.34701452964259
5107958,2021,5186,105711,49.058281541183035
5108006,2021,631,14046,44.92382172860601
5108055,2021,350,9473,36.94711284703895
5108105,2021,112,3824,29.288702928870293
5108204,2021,134,3547,37.77840428531153
5108303,2021,164,3490,46.99140401146132
5108352,2021,101,3126,32.30966090850928
5108402,2021,12325,287526,42.86568866815523
5108501,2021,340,11402,29.81932994211542
5108600,2021,436,26496,16.455314009661837
5108808,2021,168,4464,37.634408602150536
5108857,2021,331,3304,100.181598062954
5108907,2021,212,8850,23.954802259887007
5108956,2021,258,9277,27.810714670690956
5200050,2021,429,8958,47.8901540522438
5200100,2021,391,20461,19.109525438639363
5200134,2021,719,22546,31.890357491351015
5200159,2021,28,2516,11.128775834658187
5200175,2021,221,5793,38.149490764716035
5200209,2021,97,1830,53.005464480874316
5200258,2021,2833,217698,13.013440637947983
5200308,2021,1030,28010,36.7725812209925
5200506,2021,39,1986,19.637462235649547
5200555,2021,911,6605,137.92581377744133
5200605,2021,343,7688,44.61498439125911
5200803,2021,170,8705,19.529006318207927
5200829,2021,71,3845,18.46553966189857
5200852,2021,77,6164,12.491888384166126
5200902,2021,87,3069,28.347996089931573
5201108,2021,27675,391772,70.64057666193602
5201207,2021,39,1160,33.62068965517241
5201306,2021,660,21981,30.025931486283607
5201405,2021,23040,590146,39.041186418276155
5201454,2021,130,2474,52.54648342764754
5201504,2021,59,4232,13.9413988657845
5201603,2021,98,3486,28.11244979919679
5201702,2021,443,20273,21.851723967838996
5201801,2021,209,10496,19.91234756097561
5202155,2021,155,7783,19.915199794423746
5202353,2021,159,2536,62.69716088328076
5202502,2021,190,10110,18.793273986152325
5202601,2021,81,3058,26.487900588620015
5202809,2021,75,2409,31.133250311332503
5203104,2021,141,5280,26.704545454545453
5203203,2021,636,11408,55.750350631136044
5203302,2021,886,30492,29.056801784074512
5203401,2021,191,8869,21.535686097643477
5203500,2021,263,25648,10.254210854647535
5203559,2021,129,9919,13.005343280572639
5203575,2021,21,4493,4.673937235699977
5203609,2021,29,3746,7.7415910304324616
5203807,2021,183,5797,31.568052440917715
5203906,2021,364,9484,38.380430198228595
5203939,2021,83,2476,33.521809369951534
5203962,2021,69,3283,21.017362168748097
5204003,2021,171,8046,21.252796420581657
5204102,2021,258,12666,20.369493131217432
5204201,2021,38,1342,28.315946348733235
5204250,2021,503,8031,62.63229983812726
5204300,2021,532,16270,32.69821757836509
5204409,2021,615,19107,32.18715653948814
5204508,2021,3906,93196,41.911670028756596
5204557,2021,78,3848,20.27027027027027
5204607,2021,11,3649,3.014524527267745
5204656,2021,73,3632,20.099118942731277
5204706,2021,235,12764,18.411156377311187
5204805,2021,261,7738,33.729645903334195
5204854,2021,127,7940,15.994962216624685
5204904,2021,467,20007,23.341830359374217
5204953,2021,14,1830,7.6502732240437155
5205000,2021,315,10186,30.92479874337326
5205059,2021,83,3407,24.36160845318462
5205109,2021,6805,110983,61.31569699863943
5205208,2021,141,5101,27.641638894334445
5205307,2021,157,9725,16.1439588688946
5205406,2021,1503,22306,67.38097372904151
5205455,2021,286,8703,32.86223141445478
5205471,2021,862,10486,82.20484455464428
5205497,2021,1667,72890,22.87007820002744
5205513,2021,358,20504,17.460007803355442
5205521,2021,94,3360,27.976190476190474
5205703,2021,107,2290,46.724890829694324
5205802,2021,176,11169,15.7579013340496
5205901,2021,473,9869,47.927854899179245
5206206,2021,2309,60210,38.34911144328185
5206305,2021,83,2964,28.002699055330634
5206404,2021,814,17044,47.7587420793241
5206503,2021,103,3472,29.66589861751152
5206602,2021,44,2837,15.509340853013747
5206701,2021,63,3306,19.056261343012704
5206800,2021,63,2953,21.33423636979343
5206909,2021,65,2094,31.041069723018147
5207105,2021,81,2479,32.6744655102864
5207253,2021,185,7247,25.527804608803642
5207352,2021,187,3688,50.70498915401301
5207402,2021,699,12467,56.068019571669204
5207501,2021,67,3264,20.526960784313726
5207535,2021,141,6576,21.44160583941606
5207600,2021,93,5553,16.747703943814155
5207808,2021,274,13449,20.373261952561528
5207907,2021,221,17005,12.99617759482505
5208004,2021,4121,123684,33.31878011707254
5208103,2021,84,4172,20.13422818791946
5208152,2021,122,3880,31.443298969072163
5208301,2021,77,4778,16.115529510255335
5208400,2021,319,11224,28.421240199572345
5208509,2021,156,5625,27.733333333333334
5208608,2021,3182,71075,44.76960956735842
5208707,2021,210162,1536097,136.81557870368863
5208806,2021,1031,45296,22.761391734369482
5208905,2021,1681,22381,75.1083508332961
5209101,2021,1990,34202,58.18373194550026
5209150,2021,88,5988,14.696058784235136
5209200,2021,282,14207,19.849370028859013
5209291,2021,57,1951,29.2157867760123
5209408,2021,67,3846,17.420696827873115
5209457,2021,38,1737,21.876799078871617
5209606,2021,68,3733,18.215912135012054
5209705,2021,913,22124,41.2674019164708
5209804,2021,74,3508,21.094640820980615
5209903,2021,228,14082,16.190881976991903
5209937,2021,245,6235,39.29430633520449
5209952,2021,390,15787,24.70387027300944
5210000,2021,2221,53259,41.70187198407781
5210109,2021,990,27174,36.43188341797306
5210158,2021,77,2893,26.61596958174905
5210208,2021,1700,31499,53.96996730054922
5210307,2021,57,2786,20.459440057430008
5210406,2021,1699,43622,38.94823712805465
5210562,2021,85,4685,18.14300960512273
5210604,2021,147,5206,28.236650019208607
5210802,2021,138,4475,30.837988826815643
5210901,2021,553,23421,23.611289014132616
5211008,2021,124,4685,26.467449306296693
5211206,2021,774,25681,30.13901327829913
5211305,2021,167,7259,23.005923680947788
5211404,2021,215,8960,23.995535714285715
5211503,2021,5810,105809,54.91026283208423
5211602,2021,113,2334,48.414738646101114
5211701,2021,262,6025,43.48547717842324
5211800,2021,1085,51338,21.134442323425144
5211909,2021,5142,102065,50.37966002057512
5212006,2021,92,2860,32.16783216783217
5212055,2021,54,2506,21.54828411811652
5212105,2021,206,7402,27.830316130775465
5212204,2021,671,18371,36.524957813945896
5212253,2021,69,1621,42.56631708821715
5212303,2021,318,7651,41.56319435367926
5212501,2021,4744,211508,22.429411653459915
5212600,2021,108,2363,45.704612780363945
5212709,2021,160,9081,17.619204933377382
5212808,2021,219,9363,23.389939122076257
5212907,2021,63,2250,28.0
5212956,2021,93,4336,21.448339483394832
5213004,2021,196,14327,13.680463460598869
5213053,2021,84,2583,32.520325203252035
5213087,2021,958,28793,33.271975827458064
5213103,2021,3620,68154,53.1150042550694
5213400,2021,42,1501,27.98134576948701
5213509,2021,124,8684,14.279134039613082
5213707,2021,310,8047,38.52367341866534
5213756,2021,510,13672,37.302516091281454
5213772,2021,99,4509,21.956087824351297
5213806,2021,1841,46548,39.55057145312366
5213855,2021,81,2232,36.29032258064516
5213905,2021,246,4206,58.48787446504993
5214002,2021,722,15870,45.49464398235665
5214051,2021,116,4713,24.612773180564396
5214101,2021,56,3764,14.87778958554729
5214408,2021,192,9260,20.734341252699785
5214507,2021,1139,30395,37.47326862970883
5214606,2021,1103,46730,23.603680719024183
5214705,2021,49,2357,20.78913873568095
5214804,2021,54,2222,24.302430243024304
5214838,2021,331,12945,25.569718037852454
5214861,2021,204,8112,25.14792899408284
5214879,2021,56,2934,19.0865712338105
5214903,2021,61,3236,18.8504326328801
5215009,2021,265,10018,26.452385705729686
5215207,2021,94,2843,33.06366514245515
5215231,2021,1587,117703,13.483088791279746
5215256,2021,82,4544,18.045774647887324
5215306,2021,738,15725,46.931637519872815
5215405,2021,111,3723,29.8146655922643
5215504,2021,385,6782,56.76791506930109
5215603,2021,720,34430,20.91199535288992
5215652,2021,147,3467,42.399769252956446
5215702,2021,980,29392,33.342406096897115
5215801,2021,74,2381,31.07937841243175
5215900,2021,114,3582,31.825795644891123
5216007,2021,82,2603,31.502112946600075
5216304,2021,187,10140,18.441814595660748
5216403,2021,486,10980,44.26229508196721
5216452,2021,220,3143,69.99681832643971
5216809,2021,243,10261,23.68190234869896
5216908,2021,189,2194,86.1440291704649
5217104,2021,842,24548,34.30014665145837
5217203,2021,431,10272,41.95872274143302
5217302,2021,801,25064,31.958187041174593
5217401,2021,1170,31686,36.92482484377959
5217609,2021,2622,90640,28.927625772285968
5217708,2021,463,17860,25.923852183650617
5218003,2021,1602,45633,35.10617316415752
5218052,2021,118,3931,30.017807173747137
5218102,2021,143,4022,35.55445052212829
5218300,2021,950,37414,25.391564654942
5218391,2021,78,3203,24.352169840774273
5218508,2021,2915,50701,57.49393503086724
5218607,2021,382,10940,34.91773308957953
5218706,2021,91,4817,18.89142619887897
5218789,2021,560,4612,121.42237640936686
5218805,2021,11821,241518,48.94459212149819
5218904,2021,658,19947,32.987416654133455
5219001,2021,244,7632,31.970649895178198
5219100,2021,209,6634,31.504371419957792
5219209,2021,93,2819,32.99042213550904
5219258,2021,110,5523,19.916711931921057
5219308,2021,1485,38808,38.265306122448976
5219357,2021,67,3815,17.562254259501966
5219407,2021,90,8935,10.072747621712367
5219456,2021,84,3355,25.03725782414307
5219506,2021,63,2252,27.97513321492007
5219605,2021,107,3280,32.6219512195122
5219704,2021,335,8562,39.126372342910535
5219712,2021,153,4854,31.520395550061803
5219738,2021,329,6440,51.08695652173913
5219753,2021,1656,75829,21.83861055796595
5219803,2021,157,13103,11.981988857513546
5219902,2021,173,6267,27.604914632200416
5220009,2021,313,14085,22.22222222222222
5220058,2021,93,1345,69.14498141263941
5220108,2021,1692,34157,49.535966273384666
5220157,2021,83,5215,15.91562799616491
5220207,2021,871,21920,39.73540145985402
5220264,2021,141,4082,34.54189122978932
5220280,2021,190,2037,93.27442317133038
5220405,2021,644,20985,30.68858708601382
5220454,2021,4951,118451,41.7978742264734
5220504,2021,290,8642,33.557046979865774
5220603,2021,798,20816,38.3358954650269
5220686,2021,142,6879,20.64253525221689
5220702,2021,7,3001,2.332555814728424
5221007,2021,121,3521,34.36523714853735
5221080,2021,38,3498,10.863350485991996
5221197,2021,205,8186,25.04275592474957
5221304,2021,103,2830,36.39575971731449
